loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
1028869,228869,6545.454545,3,12.001,196.18,B,普通企业,公共服务、社会组织,< 1 year,1,1,2017/9/1,4,17,13,27.9,0,548.1818182,639.5454545,12,0,0.0,23820.0,93.58461538,0,0,7-Sep,4,1,3.0,0.0,11.0,9.0,5.0,0,2219,221.9
1015056,215056,7090.909091,3,12.639,197.83,B,幼教与中小学校,电力、热力生产供应业,< 1 year,1,1,2011/6/1,4,466,36,3.963636364,0,677.2727273,733.7121212,3,0,0.0,14630.76923,90.6,1,0,Jul-88,6801,1,,,,,,3,1246,0.0
1029652,229652,11818.18182,5,10.341,219.88,B,政府机构,建筑业,8 years,2,0,2017/2/1,0,276,20,20.01,0,654.5454545,818.1818182,19,0,0.0,7984.307692,12.46153846,0,0,Dec-00,0,1,11.0,0.0,3.0,26.0,15.0,0,0,0.0
1017298,217298,10909.09091,3,14.16,342.56,C,上市企业,金融业,1 year,1,2,2014/4/1,0,162,2,2.0,0,556.3636364,649.0909091,13,0,0.0,5128.846154,74.30769231,1,0,9-Aug,0,1,2.0,0.0,18.0,4.0,3.0,0,0,0.0
1046867,246867,18181.81818,5,7.101,404.48,A,普通企业,交通运输、仓储和邮政业,9 years,0,0,2015/9/1,4,477,7,9.032727273,0,775.0,968.75,12,0,0.0,28086.15385,26.65384615,1,0,May-96,4,1,5.0,0.0,12.0,13.0,10.0,1,8016,2404.8
1008926,208926,32727.27273,5,33.187,1168.49,F,政府机构,电力、热力生产供应业,10+ years,1,1,2017/7/1,0,681,10,15.5,0,680.0,793.3333333,10,0,0.0,20370.0,96.69230769,1,1,Dec-97,0,1,5.0,0.0,20.0,11.0,7.0,0,8108,0.0
1038965,238965,7636.363636,3,11.691,235.83,C,普通企业,金融业,3 years,2,1,2014/7/1,0,38,21,10.51363636,0,600.0,700.0,8,1,1.0,5532.923077,42.92307692,0,0,3-Aug,0,1,5.0,0.0,0.0,17.0,9.0,0,763,76.3
1018390,218390,14181.81818,5,14.46,282.09,C,政府机构,房地产业,4 years,1,1,2016/2/1,0,19,14,14.58,0,600.0,650.0,6,1,1.0,4535.0,36.72307692,0,0,3-Dec,0,1,3.0,0.0,3.0,10.0,6.0,0,0,0.0
1046182,246182,2509.090909,3,6.741,71.54,A,普通企业,国际组织,1 year,1,1,2016/11/1,0,64,14,18.37090909,0,705.0,822.5,19,0,0.0,12920.92308,49.84615385,0,0,7-Aug,0,1,3.0,0.0,25.0,21.0,7.0,0,189,0.0
1034469,234469,9875.0,3,11.47,325.5,B,上市企业,住宿和餐饮业,10+ years,1,1,2016/5/1,0,512,21,9.981818182,2,604.5454545,755.6818182,9,2,2.0,3317.0,25.5,0,0,2-Feb,0,1,6.0,0.0,10.0,20.0,8.0,2,877,0.0
1027857,227857,22690.90909,3,21.591,815.94,E,政府机构,公共服务、社会组织,2 years,0,1,2016/12/1,0,27,12,22.19727273,0,613.6363636,767.0454545,29,1,1.0,17783.07692,40.33846154,1,0,1-Sep,0,1,5.0,0.0,23.0,16.0,6.0,3,8448,0.0
1012618,212618,4136.363636,3,9.44,112.02,B,普通企业,建筑业,10+ years,0,2,2017/12/1,0,556,10,16.66909091,0,640.9090909,747.7272727,11,0,0.0,3925.0,15.29230769,0,0,6-Nov,0,1,2.0,0.0,12.0,27.0,15.0,3,1122,336.6
1005650,205650,38181.81818,5,13.491,832.47,C,政府机构,信息传输、软件和信息技术服务业,5 years,0,2,2014/7/1,0,197,4,20.69454545,0,774.5454545,968.1818182,17,0,0.0,43174.61538,76.15384615,0,0,Aug-99,0,1,10.0,0.0,14.0,20.0,12.0,5,954,286.2
1032220,232220,6872.727273,3,5.841,257.42,A,普通企业,住宿和餐饮业,5 years,0,0,2015/1/1,4,473,8,15.52363636,0,710.0,828.3333333,10,0,0.0,7403.076923,35.07692308,0,0,5-Apr,4,1,4.0,0.0,3.0,18.0,5.0,3,2938,881.4
1024616,224616,20000.0,3,18.45,727.58,D,政府机构,农、林、牧、渔业,10+ years,0,0,2018/3/1,2,19,14,14.04818182,0,552.2727273,690.3409091,11,0,0.0,24642.69231,60.64615385,0,0,Oct-92,5,1,7.0,0.0,5.0,17.0,10.0,2,6161,616.1
1000795,200795,4909.090909,3,6.291,185.24,A,普通企业,金融业,10+ years,1,0,2011/5/1,5,497,8,10.38272727,0,668.1818182,723.8636364,7,0,0.0,2864.0,59.87692308,1,0,Jun-90,7638,1,,,,,,0,0,0.0
1035152,235152,14727.27273,5,15.426,448.71,D,政府机构,公共服务、社会组织,2 years,0,1,2014/12/1,0,19,14,8.525454545,0,556.3636364,602.7272727,11,0,0.0,18090.0,71.63076923,1,0,8-Mar,0,1,8.0,0.0,1.0,12.0,6.0,0,0,0.0
1043638,243638,3781.818182,3,17.919,112.97,D,政府机构,交通运输、仓储和邮政业,9 years,1,2,2016/3/1,6,666,13,38.88181818,0,576.8181818,624.8863636,27,0,0.0,20530.38462,60.41538462,1,0,2-Jul,7,1,10.0,0.0,41.0,20.0,9.0,3,1272,0.0
1026446,226446,15272.72727,5,15.61,337.56,D,普通企业,金融业,8 years,0,0,2014/7/1,0,188,23,20.53636364,1,665.0,831.25,11,1,1.0,7380.0,43.61538462,1,0,6-Jun,0,1,4.0,0.0,15.0,12.0,4.0,5,4941,988.2
1020413,220413,27272.72727,3,7.371,942.73,A,政府机构,信息传输、软件和信息技术服务业,< 1 year,0,2,2014/11/1,0,79,2,17.53363636,1,735.0,857.5,11,0,0.0,30471.0,31.01538462,1,0,May-97,0,1,5.0,0.0,5.0,15.0,9.0,3,8407,2522.1
1040028,240028,27272.72727,3,8.679,782.15,A,普通企业,住宿和餐饮业,6 years,2,1,2015/7/1,0,132,12,23.84727273,1,556.3636364,695.4545455,24,0,0.0,69097.53846,81.41538462,0,0,Jan-82,0,1,14.0,0.0,7.0,23.0,11.0,0,6572,657.2
1014423,214423,10472.72727,3,8.244,306.0,B,上市企业,电力、热力生产供应业,2 years,1,1,2016/2/1,3,17,13,4.549090909,1,556.3636364,649.0909091,18,0,0.0,149.0,1.2,1,0,11-Aug,3,1,2.0,0.0,10.0,7.0,5.0,1,968,0.0
1009668,209668,10000.0,3,11.49,329.72,B,普通企业,住宿和餐饮业,10+ years,0,2,2016/9/1,0,102,26,19.42727273,2,540.0,675.0,13,1,1.0,12647.30769,70.24615385,0,0,3-Mar,0,1,6.0,0.0,6.0,16.0,9.0,1,3094,928.2
1032502,232502,10000.0,3,11.99,332.1,B,普通企业,文化和体育业,3 years,1,1,2017/7/1,0,95,13,11.20090909,0,700.0,816.6666667,9,0,0.0,11116.0,33.49230769,0,0,12-May,0,1,6.0,0.0,1.0,9.0,8.0,3,440,88.0
1047479,247479,27181.81818,3,11.53,758.78,B,普通企业,批发和零售业,10+ years,1,1,2015/5/1,0,29,19,24.01818182,0,763.6363636,890.9090909,14,0,0.0,22520.0,41.03076923,1,0,Dec-95,0,1,7.0,0.0,5.0,15.0,10.0,3,6196,0.0
1008668,208668,5000.0,3,16.522,173.38,C,政府机构,文化和体育业,< 1 year,1,0,2018/7/1,3,693,19,18.02181818,0,774.5454545,903.6363636,7,0,0.0,16234.61538,53.95384615,1,0,1-Apr,3,1,4.0,0.0,4.0,7.0,3.0,1,737,0.0
1044114,244114,7272.727273,3,14.418,281.34,C,普通企业,住宿和餐饮业,1 year,0,1,2017/8/1,7,228,24,23.31818182,0,690.9090909,863.6363636,12,0,0.0,1430.769231,11.30769231,1,0,3-Mar,8,1,2.0,0.0,26.0,14.0,4.0,0,0,0.0
1043328,243328,14727.27273,3,9.009,565.64,A,幼教与中小学校,房地产业,10+ years,0,0,2014/11/1,0,370,13,13.64545455,2,675.0,843.75,16,0,0.0,16803.0,33.9,0,0,Aug-84,0,1,5.0,0.0,3.0,43.0,21.0,2,7456,2236.8
1013969,213969,12272.72727,5,17.57,377.41,D,世界五百强,交通运输、仓储和邮政业,2 years,1,1,2014/8/1,0,124,13,15.04636364,0,741.8181818,865.4545455,8,0,0.0,13960.0,85.4,0,0,5-May,0,1,6.0,0.0,3.0,10.0,6.0,0,0,0.0
1002725,202725,20454.54545,5,13.519,559.79,C,普通企业,电力、热力生产供应业,6 years,0,1,2015/2/1,0,734,24,16.28181818,0,807.2727273,874.5454545,17,1,1.0,175.3846154,3.138461538,0,0,Dec-96,0,1,2.0,0.0,27.0,3.0,3.0,0,0,0.0
1011210,211210,28636.36364,5,14.58,854.86,C,政府机构,公共服务、社会组织,10+ years,1,1,2013/11/1,4,134,8,10.83272727,1,752.7272727,878.1818182,12,0,0.0,42841.07692,51.90769231,1,0,Apr-84,16833,1,6.0,0.0,4.0,17.0,10.0,0,0,0.0
1016994,216994,7636.363636,3,7.667,216.05,A,普通企业,采矿业,3 years,0,1,2016/2/1,2,48,10,7.972727273,0,690.0,805.0,7,0,0.0,15624.23077,42.23076923,0,0,Mar-80,5,1,4.0,0.0,0.0,19.0,14.0,3,2416,724.8
1000259,200259,11000.0,3,7.551,346.69,B,上市企业,交通运输、仓储和邮政业,7 years,0,1,2016/5/1,0,196,14,19.59272727,0,670.0,781.6666667,12,0,0.0,16662.15385,52.15384615,1,0,4-Dec,0,1,6.0,0.0,9.0,14.0,9.0,3,1414,141.4
1013063,213063,12272.72727,5,13.18,342.68,C,政府机构,住宿和餐饮业,8 years,0,0,2015/11/1,4,480,8,18.11454545,0,589.0909091,736.3636364,10,0,0.0,1945.846154,6.6,0,0,Mar-87,4,1,2.0,0.0,25.0,16.0,2.0,1,6895,0.0
1007205,207205,4090.909091,3,18.689,178.24,D,政府机构,建筑业,1 year,1,0,2014/8/1,5,663,0,17.54,0,730.9090909,791.8181818,9,1,1.0,7264.0,51.0,1,0,4-Mar,6,1,7.0,,11.0,8.0,5.0,3,838,83.8
1046313,246313,3600.0,3,23.67,177.99,E,政府机构,建筑业,2 years,1,1,2017/7/1,0,235,8,14.15,0,631.8181818,737.1212121,5,1,1.0,1993.384615,42.69230769,1,0,Dec-94,0,1,2.0,0.0,4.0,7.0,2.0,0,0,0.0
1011801,211801,10909.09091,5,15.426,249.28,D,上市企业,交通运输、仓储和邮政业,10+ years,0,0,2015/1/1,0,304,8,7.734545455,0,769.0909091,961.3636364,9,0,0.0,6024.923077,48.78461538,0,0,7-Mar,0,1,2.0,0.0,4.0,14.0,5.0,0,0,0.0
1026492,226492,7090.909091,3,8.88,247.61,B,普通企业,金融业,8 years,1,1,2010/12/1,0,31,2,8.509090909,0,785.4545455,916.3636364,5,0,0.0,5698.0,69.92307692,1,0,5-Apr,11237,1,,,,,,3,232,46.4
1018515,218515,10181.81818,5,10.99,243.46,B,政府机构,信息传输、软件和信息技术服务业,4 years,0,0,2016/8/1,0,58,17,21.51818182,0,636.3636364,795.4545455,8,0,0.0,4603.846154,19.0,0,0,Aug-99,0,1,4.0,0.0,9.0,11.0,7.0,0,0,0.0
1048760,248760,29090.90909,5,13.189,711.67,B,政府机构,建筑业,10+ years,0,1,2017/6/1,4,431,20,11.74090909,0,568.6363636,663.4090909,12,0,0.0,46225.84615,49.56923077,0,0,7-Aug,4,1,7.0,0.0,5.0,11.0,7.0,3,10669,0.0
1045887,245887,7272.727273,3,13.041,275.33,C,上市企业,住宿和餐饮业,5 years,2,1,2016/10/1,0,103,36,19.18,0,568.6363636,663.4090909,17,0,0.0,20064.0,51.69230769,0,0,6-Apr,0,1,11.0,0.0,4.0,21.0,13.0,3,3681,368.1
1031892,231892,23636.36364,3,6.864,610.62,A,普通企业,采矿业,9 years,1,1,2015/7/1,4,200,22,19.85454545,0,731.8181818,914.7727273,16,0,0.0,18647.0,16.26923077,0,0,Feb-93,4,1,3.0,0.0,3.0,15.0,14.0,0,0,0.0
1034352,234352,17290.90909,3,15.389,541.64,C,政府机构,批发和零售业,3 years,1,1,2012/4/1,0,141,13,16.07727273,0,560.4545455,700.5681818,11,0,0.0,17480.30769,87.8,1,0,4-Mar,39,1,,,,,,3,1499,299.8
1016646,216646,23665.90909,5,16.115,472.73,C,普通企业,制造业,1 year,1,0,2015/10/1,4,45,21,21.16363636,7,604.5454545,705.3030303,9,3,0.0,7526.769231,67.9,1,0,May-99,4,1,5.0,0.0,6.0,13.0,7.0,5,6756,2026.8
1016914,216914,8272.727273,3,13.99,239.21,C,政府机构,住宿和餐饮业,10+ years,0,0,2016/11/1,2,517,14,7.265454545,0,613.6363636,715.9090909,18,1,1.0,7828.0,34.5,0,0,Dec-96,5,1,8.0,0.0,5.0,25.0,11.0,0,0,0.0
1015812,215812,31227.27273,5,18.997,715.57,C,普通企业,金融业,2 years,0,2,2013/6/1,0,781,40,23.06,0,705.0,822.5,14,0,0.0,27620.92308,50.5,1,0,Mar-96,0,1,5.0,0.0,10.0,23.0,17.0,5,10932,1093.2
1008549,208549,7854.545455,3,16.489,332.75,C,政府机构,文化和体育业,2 years,2,2,2014/10/1,0,253,21,27.54545455,0,556.3636364,602.7272727,17,1,1.0,7879.615385,40.61538462,1,0,Jan-99,0,1,6.0,0.0,8.0,21.0,8.0,0,0,0.0
1008599,208599,12218.18182,5,11.061,250.79,C,政府机构,文化和体育业,10+ years,1,1,2015/4/1,9,104,23,3.99,0,758.1818182,947.7272727,8,3,0.0,6557.384615,56.53846154,0,0,Jul-81,10,1,4.0,0.0,3.0,11.0,5.0,0,0,0.0
1007168,207168,2945.454545,3,12.79,120.94,C,上市企业,金融业,6 years,2,0,2016/9/1,0,178,23,24.39272727,0,741.8181818,927.2727273,5,1,1.0,5007.0,58.9,0,0,5-Apr,0,1,4.0,0.0,4.0,6.0,4.0,0,0,0.0
1034897,234897,13636.36364,3,16.115,517.42,C,普通企业,交通运输、仓储和邮政业,10+ years,1,2,2015/10/1,0,541,3,29.0,0,725.4545455,785.9090909,10,0,0.0,12035.69231,92.4,0,0,8-Dec,0,1,5.0,0.0,9.0,6.0,3.0,0,0,0.0
1036554,236554,7272.727273,3,8.998,251.36,B,普通企业,住宿和餐饮业,2 years,1,0,2015/5/1,4,31,2,2.184545455,0,680.0,850.0,13,1,1.0,6612.0,28.24615385,1,0,1-May,4,1,1.0,0.0,7.0,14.0,5.0,3,1138,0.0
1002185,202185,9454.545455,3,13.779,278.54,C,政府机构,公共服务、社会组织,2 years,1,1,2016/3/1,4,404,22,25.0,0,660.0,770.0,10,0,0.0,3790.153846,56.2,1,0,4-Dec,4,1,4.0,0.0,6.0,6.0,3.0,0,0,0.0
1044700,244700,17727.27273,3,7.139,459.67,A,普通企业,公共服务、社会组织,4 years,0,0,2014/7/1,4,395,44,15.96,0,627.2727273,784.0909091,15,0,0.0,20279.53846,42.6,1,0,Nov-95,4,1,13.0,0.0,10.0,24.0,6.0,1,6117,611.7
1043700,243700,13090.90909,3,11.99,531.36,C,普通企业,金融业,,1,2,2016/3/1,4,155,0,25.69090909,0,710.0,828.3333333,9,0,0.0,15913.84615,42.64615385,0,0,Mar-91,2,1,4.0,0.0,6.0,11.0,3.0,0,0,0.0
1031610,231610,2727.272727,3,9.333,97.33,B,普通企业,金融业,3 years,1,1,2011/3/1,1,277,8,3.829090909,0,593.1818182,741.4772727,2,0,0.0,1890.0,47.27692308,1,0,4-Sep,9389,1,,,,,,0,0,0.0
1045319,245319,9163.636364,3,12.837,277.68,B,上市企业,电力、热力生产供应业,10+ years,0,0,2014/7/1,0,35,14,3.172727273,1,741.8181818,927.2727273,5,0,0.0,4435.846154,37.8,0,0,1-Mar,0,1,3.0,0.0,4.0,6.0,4.0,0,0,0.0
1014219,214219,8922.727273,3,14.049,263.99,D,政府机构,制造业,8 years,2,1,2015/10/1,0,641,13,26.96727273,0,677.2727273,790.1515152,13,0,0.0,8638.846154,20.21538462,0,0,4-Jan,0,1,4.0,0.0,6.0,14.0,7.0,0,0,0.0
1019423,219423,10000.0,3,11.53,329.91,B,政府机构,信息传输、软件和信息技术服务业,2 years,0,1,2015/5/1,0,195,38,15.04545455,0,741.8181818,865.4545455,8,0,0.0,36536.76923,92.7,1,0,2-Feb,0,1,5.0,0.0,3.0,7.0,3.0,2,3357,671.4
1049034,249034,16363.63636,5,11.682,454.86,B,幼教与中小学校,电力、热力生产供应业,,1,0,2018/12/1,4,137,32,17.14545455,0,765.0,828.75,6,0,0.0,19672.61538,46.73076923,0,0,Sep-87,4,1,2.0,0.0,3.0,26.0,19.0,4,4908,0.0
1044484,244484,25000.0,3,19.646,902.06,D,政府机构,信息传输、软件和信息技术服务业,< 1 year,0,2,2015/11/1,0,163,21,3.745454545,0,690.0,747.5,11,0,0.0,31253.07692,28.61538462,0,0,12-Feb,0,1,6.0,0.0,2.0,10.0,9.0,0,0,0.0
1041555,241555,27272.72727,3,10.503,826.43,B,普通企业,公共服务、社会组织,5 years,0,1,2014/8/1,4,523,13,14.92,0,695.0,868.75,13,0,0.0,47736.92308,94.98461538,1,0,Nov-96,4,1,7.0,0.0,19.0,15.0,10.0,0,0,0.0
1040395,240395,17972.72727,3,11.061,549.5,C,政府机构,信息传输、软件和信息技术服务业,3 years,1,0,2015/8/1,0,648,13,4.91,1,556.3636364,695.4545455,9,0,0.0,2815.0,16.04615385,1,0,1-Jan,0,1,2.0,0.0,2.0,13.0,6.0,2,4975,497.5
1027902,227902,10909.09091,3,11.14,393.67,B,世界五百强,住宿和餐饮业,10+ years,2,0,2013/4/1,0,232,13,11.25,0,760.0,950.0,21,0,0.0,12171.0,20.03076923,1,0,Mar-83,2733,1,7.0,0.0,12.0,39.0,14.0,3,778,77.8
1009240,209240,7000.0,3,19.52,258.44,D,普通企业,金融业,4 years,0,1,2013/10/1,0,146,23,17.20363636,0,659.0909091,823.8636364,2,0,0.0,5491.153846,91.47692308,1,0,7-Jun,29830,1,1.0,0.0,2.0,4.0,2.0,2,2273,0.0
1011418,211418,13600.0,3,5.841,416.77,A,幼教与中小学校,采矿业,3 years,0,0,2015/1/1,0,271,35,5.31,0,622.7272727,778.4090909,10,0,0.0,6501.230769,65.36923077,1,0,Feb-99,0,1,4.0,0.0,8.0,18.0,9.0,2,668,133.6
1036247,236247,32727.27273,3,10.845,997.15,C,普通企业,金融业,5 years,1,1,2015/11/1,0,167,8,16.53636364,1,640.9090909,747.7272727,18,0,0.0,10030.0,14.49230769,0,0,4-Feb,0,1,10.0,0.0,8.0,14.0,10.0,0,0,0.0
1013582,213582,22909.09091,5,25.289,789.18,F,政府机构,住宿和餐饮业,6 years,0,2,2015/5/1,5,401,24,8.901818182,0,741.8181818,803.6363636,21,0,0.0,33803.0,42.96923077,1,0,Nov-98,6,1,11.0,0.0,19.0,44.0,22.0,0,0,0.0
1039765,239765,5909.090909,3,12.001,163.49,B,普通企业,房地产业,6 years,0,1,2017/12/1,2,253,21,13.00363636,0,741.8181818,865.4545455,9,0,0.0,5069.076923,45.69230769,0,0,10-Jun,5,1,4.0,0.0,7.0,7.0,4.0,0,0,0.0
1024820,224820,19090.90909,3,4.788,632.42,A,幼教与中小学校,电力、热力生产供应业,5 years,0,0,2015/10/1,0,143,8,9.676363636,0,850.9090909,1063.636364,11,0,0.0,17494.61538,26.65384615,0,0,Nov-99,0,1,8.0,0.0,1.0,12.0,8.0,0,0,0.0
1003970,203970,16363.63636,3,11.49,659.43,B,政府机构,电力、热力生产供应业,10+ years,2,1,2017/4/1,0,196,14,10.44,2,695.0,868.75,23,0,0.0,22402.0,27.0,0,0,Aug-99,0,1,9.0,1.0,8.0,28.0,15.0,0,0,0.0
1012544,212544,31909.09091,5,8.784,570.49,B,普通企业,信息传输、软件和信息技术服务业,7 years,1,2,2015/12/1,0,251,8,23.54545455,0,636.3636364,795.4545455,18,0,0.0,39791.0,44.4,0,0,Sep-90,0,1,7.0,0.0,10.0,37.0,25.0,5,4618,1385.4
1023954,223954,27000.0,3,10.49,1072.43,B,上市企业,金融业,10+ years,0,1,2017/4/1,0,4,3,16.68,0,780.0,845.0,15,0,0.0,17170.46154,25.52307692,1,0,1-Apr,0,1,5.0,0.0,4.0,17.0,8.0,1,5966,0.0
1040553,240553,1181.818182,3,24.585,38.38,D,普通企业,建筑业,10+ years,0,1,2018/9/1,0,19,14,19.19090909,1,548.1818182,639.5454545,12,0,0.0,21211.07692,93.8,0,0,4-Mar,0,1,8.0,0.0,13.0,10.0,7.0,3,408,40.8
1031035,231035,20568.18182,3,6.39,692.31,A,普通企业,住宿和餐饮业,10+ years,0,2,2015/2/1,0,73,23,12.78181818,0,725.0,785.4166667,23,0,0.0,33867.07692,56.86153846,1,0,Oct-93,0,1,5.0,0.0,42.0,20.0,11.0,0,0,0.0
1048384,248384,10909.09091,3,12.69,335.45,C,普通企业,文化和体育业,7 years,1,2,2015/8/1,0,111,8,9.087272727,0,560.4545455,607.1590909,8,0,0.0,10902.76923,69.89230769,1,0,6-Sep,0,1,5.0,0.0,4.0,8.0,3.0,0,0,0.0
1025843,225843,16363.63636,5,10.99,326.07,B,普通企业,金融业,10+ years,1,1,2014/10/1,0,482,32,12.74545455,1,695.0,810.8333333,13,0,0.0,12199.0,48.67692308,0,0,1-Aug,0,1,8.0,0.0,3.0,20.0,7.0,5,5206,1561.8
1024627,224627,6545.454545,3,7.35,186.23,A,上市企业,住宿和餐饮业,6 years,0,0,2018/2/1,4,94,27,10.19454545,0,609.0909091,761.3636364,13,1,1.0,4119.230769,98.07692308,0,0,5-Apr,4,1,3.0,0.0,10.0,4.0,4.0,3,587,0.0
1015681,215681,27490.90909,5,17.347,812.99,D,世界五百强,金融业,6 years,0,2,2016/1/1,0,486,29,13.12727273,0,613.6363636,715.9090909,8,0,0.0,26815.0,86.2,0,0,May-99,0,1,6.0,0.0,8.0,13.0,10.0,3,12112,0.0
1013666,213666,30545.45455,3,19.327,1006.24,D,幼教与中小学校,交通运输、仓储和邮政业,5 years,1,1,2015/3/1,5,13,10,22.59818182,0,604.5454545,755.6818182,18,1,1.0,31576.0,76.78461538,1,0,Jun-88,6,1,10.0,0.0,7.0,19.0,14.0,0,6922,692.2
1040386,240386,13090.90909,3,12.254,524.89,B,世界五百强,住宿和餐饮业,9 years,1,1,2013/3/1,4,32,21,13.45090909,0,690.0,805.0,14,0,0.0,20280.61538,75.70769231,1,0,May-96,521,1,11.0,0.0,3.0,16.0,8.0,0,0,0.0
1008073,208073,11818.18182,3,13.178,332.05,B,普通企业,信息传输、软件和信息技术服务业,9 years,1,0,2018/3/1,0,385,8,10.50909091,2,685.0,856.25,11,0,0.0,3939.692308,24.55384615,1,0,Dec-97,0,1,1.0,0.0,8.0,17.0,9.0,1,2820,0.0
1021712,221712,11590.90909,3,11.99,352.86,B,幼教与中小学校,批发和零售业,7 years,0,0,2013/10/1,4,338,4,4.999090909,0,774.5454545,839.0909091,9,0,0.0,7727.0,75.6,1,0,May-00,41,1,8.0,0.0,6.0,10.0,7.0,0,0,0.0
1017255,217255,15431.81818,5,15.381,422.7,D,普通企业,住宿和餐饮业,10+ years,1,1,2017/10/1,0,146,23,18.14545455,1,604.5454545,705.3030303,11,0,0.0,10175.0,75.38461538,0,0,Aug-95,0,1,7.0,,11.0,19.0,4.0,0,0,0.0
1027557,227557,23636.36364,3,7.9,625.81,A,幼教与中小学校,农、林、牧、渔业,10+ years,0,1,2013/11/1,5,755,14,18.81,0,663.6363636,718.9393939,11,0,0.0,10745.0,48.24615385,1,0,Aug-98,25224,1,3.0,0.0,19.0,17.0,7.0,3,6161,0.0
1023662,223662,15000.0,3,8.998,471.3,B,政府机构,文化和体育业,10+ years,1,1,2015/8/1,4,141,13,9.687272727,0,552.2727273,644.3181818,10,2,1.0,9985.0,44.95384615,1,0,Sep-98,4,1,5.0,0.0,2.0,12.0,5.0,2,310,62.0
1028009,228009,11000.0,3,12.591,375.91,C,普通企业,公共服务、社会组织,3 years,2,2,2015/4/1,4,350,39,22.58181818,0,609.0909091,710.6060606,4,0,0.0,4330.307692,96.27692308,1,0,10-Mar,4,1,2.0,0.0,6.0,2.0,1.0,0,0,0.0
1004390,204390,6000.0,3,11.14,196.84,B,幼教与中小学校,建筑业,10+ years,1,2,2013/5/1,0,111,8,4.663636364,0,774.5454545,968.1818182,12,0,0.0,5113.0,28.61538462,1,0,Aug-87,0,1,8.0,0.0,2.0,11.0,9.0,3,1840,552.0
1037761,237761,28636.36364,3,9.67,1123.94,B,普通企业,信息传输、软件和信息技术服务业,8 years,0,1,2014/4/1,0,35,14,9.327272727,0,605.4545455,655.9090909,14,0,0.0,43593.46154,81.52307692,0,0,Nov-91,0,1,8.0,0.0,10.0,14.0,8.0,0,9407,1881.4
1011232,211232,4090.909091,3,17.171,174.83,D,普通企业,信息传输、软件和信息技术服务业,,0,2,2015/7/1,0,595,23,8.772727273,0,680.0,793.3333333,7,0,0.0,8390.307692,66.0,1,0,9-Jul,0,1,5.0,0.0,2.0,6.0,3.0,3,1054,105.4
1014899,214899,8863.636364,3,18.81,348.1,C,政府机构,采矿业,6 years,1,0,2013/9/1,4,263,0,20.36363636,0,665.0,831.25,12,0,0.0,9307.384615,88.95384615,1,0,6-Oct,23254,1,6.0,0.0,4.0,10.0,1.0,3,2921,876.3
1002199,202199,4909.090909,3,11.53,197.95,B,普通企业,农、林、牧、渔业,8 years,1,1,2015/7/1,0,235,8,17.65636364,0,741.8181818,927.2727273,14,1,1.0,3448.615385,21.32307692,1,0,Feb-98,0,1,4.0,0.0,19.0,21.0,11.0,3,1724,517.2
1033920,233920,13963.63636,3,18.689,456.3,D,政府机构,采矿业,4 years,1,1,2016/7/1,0,453,14,25.10181818,1,747.2727273,871.8181818,12,0,0.0,9256.0,35.76923077,0,0,Oct-99,2,1,5.0,0.0,15.0,9.0,1.0,0,0,0.0
1002144,202144,10909.09091,3,15.763,412.06,C,政府机构,信息传输、软件和信息技术服务业,10+ years,1,2,2013/7/1,0,143,8,7.243636364,0,650.0,758.3333333,5,0,0.0,12600.0,76.33846154,0,0,Jan-96,269,1,4.0,0.0,10.0,14.0,11.0,0,0,0.0
1032368,232368,818.1818182,3,14.883,33.95,B,幼教与中小学校,电力、热力生产供应业,2 years,0,1,2014/2/1,9,399,37,5.345454545,2,752.7272727,878.1818182,11,0,0.0,1217.538462,16.73076923,1,0,1-Jan,10,1,4.0,0.0,6.0,15.0,6.0,0,0,0.0
1031349,231349,21818.18182,5,13.014,564.18,C,普通企业,房地产业,7 years,2,1,2016/3/1,0,453,14,11.76,0,600.0,650.0,15,0,0.0,26976.92308,62.89230769,0,0,1-Nov,0,1,10.0,0.0,4.0,24.0,12.0,4,7523,2256.9
1036238,236238,10500.0,3,10.087,334.73,B,政府机构,文化和体育业,< 1 year,0,2,2014/10/1,0,121,14,16.03,1,544.0909091,634.7727273,14,1,1.0,5512.0,21.96923077,0,0,Nov-89,0,1,5.0,0.0,19.0,19.0,8.0,0,0,0.0
1010057,210057,7118.181818,3,12.672,223.27,C,普通企业,交通运输、仓储和邮政业,5 years,1,2,2017/9/1,0,48,10,22.36090909,4,613.6363636,664.7727273,8,0,0.0,6489.230769,108.1153846,0,0,1-Nov,0,1,2.0,0.0,14.0,20.0,12.0,3,464,0.0
1010959,210959,9000.0,3,12.837,363.63,B,高等教育机构,建筑业,2 years,0,1,2014/7/1,0,161,14,18.45454545,0,552.2727273,644.3181818,11,0,0.0,11380.38462,46.24615385,0,0,Dec-00,0,1,6.0,0.0,13.0,6.0,4.0,3,2454,490.8
