interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
33.02,27.27,0.62,15.52,0.0,0.0,62.93,1.68,30.71,41.79,20.0,2,3,2,2,7,0,0
31.85,6.06,0.12,13.79,0.0,0.0,22.88,1.53,58.27,63.24,60.0,3,3,0,0,7,0,0
37.02,27.27,2.77,43.1,0.0,0.0,48.6,1.14,0.0,0.0,0.0,3,3,1,0,2,5,1
41.31,21.21,2.82,18.97,0.0,0.0,39.32,1.54,34.9,33.7,20.0,3,3,2,1,1,4,0
38.82,12.12,2.8,13.79,25.0,0.0,51.89,0.38,34.33,21.08,60.0,3,3,1,0,1,0,0
64.7,30.3,3.29,18.97,0.0,0.0,72.55,3.95,33.29,19.85,0.0,5,3,1,1,1,4,1
22.75,36.36,3.75,34.48,0.0,0.0,53.04,2.05,17.29,23.53,0.0,3,3,1,1,1,4,1
18.89,6.06,1.98,8.62,0.0,0.0,8.99,0.2,86.28,82.35,60.0,2,3,1,0,5,5,0
9.89,33.33,2.0,32.76,0.0,0.0,19.11,1.74,52.0,41.91,60.0,1,3,1,0,9,2,0
32.57,15.15,3.31,8.62,0.0,0.0,67.54,8.43,41.6,29.66,80.0,3,5,1,2,1,0,0
51.67,6.06,3.89,29.31,16.67,0.0,29.29,0.54,35.97,35.05,0.0,4,3,2,0,4,0,1
21.27,6.06,1.26,5.17,8.33,20.0,72.86,0.47,33.83,32.35,0.0,2,3,1,1,1,3,0
24.72,12.12,1.97,12.07,25.0,0.0,56.79,1.86,18.33,2.21,0.0,3,3,1,1,1,4,0
26.85,33.33,2.05,22.41,0.0,0.0,55.71,3.77,18.19,24.75,0.0,3,3,1,0,11,5,0
32.64,24.24,1.38,31.03,8.33,20.0,27.5,3.1,8.92,12.13,0.0,3,3,2,1,11,4,0
24.9,15.15,0.68,12.07,8.33,20.0,15.21,0.41,45.39,61.76,60.0,3,3,0,2,11,0,0
52.38,12.12,2.16,12.07,8.33,20.0,26.61,0.86,37.45,24.75,0.0,5,3,2,0,11,0,1
41.31,18.18,1.67,15.52,0.0,0.0,73.76,2.57,17.39,1.1,0.0,3,3,0,1,8,0,1
48.2,9.09,1.12,17.24,0.0,0.0,84.48,5.41,42.37,43.14,0.0,4,5,2,1,1,0,0
6.35,9.09,2.23,24.14,0.0,0.0,2.14,0.18,76.89,86.76,20.0,1,3,1,0,6,2,0
27.09,3.03,1.48,8.62,0.0,0.0,35.59,0.29,56.46,47.18,0.0,3,3,0,0,1,5,0
20.59,21.21,2.5,22.41,0.0,0.0,38.3,1.63,26.75,12.13,40.0,3,3,2,1,1,1,0
62.74,15.15,1.14,6.9,0.0,0.0,66.73,0.94,33.29,19.85,0.0,5,5,2,1,1,0,1
33.26,15.15,2.35,15.52,0.0,0.0,74.39,0.86,35.66,48.53,20.0,3,3,0,1,2,5,0
11.9,0.0,1.14,17.24,0.0,0.0,0.0,0.0,43.68,32.11,0.0,2,3,1,1,0,7,1
26.73,15.15,1.29,18.97,0.0,0.0,76.91,1.55,37.82,51.47,0.0,2,3,1,1,2,0,0
41.31,21.21,2.39,15.52,0.0,0.0,48.3,0.68,16.46,0.0,0.0,3,3,1,1,5,0,1
31.82,12.12,0.8,10.34,0.0,0.0,31.22,2.18,24.81,20.96,0.0,3,5,0,0,1,4,0
48.33,12.12,2.62,22.41,0.0,0.0,44.01,2.45,39.53,27.21,80.0,5,5,2,1,2,0,0
18.99,27.27,2.1,25.86,0.0,0.0,44.69,4.45,42.14,57.35,40.0,2,5,1,0,1,0,0
19.05,21.21,4.34,17.24,0.0,0.0,37.95,1.59,15.49,21.08,0.0,2,3,0,1,10,0,0
90.39,6.06,0.39,5.17,0.0,0.0,54.18,1.28,46.63,48.53,0.0,7,5,2,0,1,1,1
14.45,18.18,2.01,18.97,0.0,0.0,39.6,1.44,48.96,51.47,0.0,2,3,0,1,1,4,0
18.14,15.15,1.75,15.52,0.0,0.0,29.76,0.89,66.33,58.82,60.0,2,3,1,1,3,0,0
75.31,24.24,3.89,22.41,0.0,0.0,39.64,1.18,16.08,9.93,0.0,5,5,0,1,11,0,1
23.05,6.06,1.17,17.24,0.0,0.0,26.86,1.09,20.89,28.43,0.0,3,5,1,2,7,3,0
17.51,21.21,1.92,22.41,0.0,0.0,54.46,2.91,67.58,60.29,60.0,2,3,2,0,3,4,0
20.36,51.52,2.94,39.66,0.0,0.0,44.29,2.75,9.98,2.21,0.0,2,3,1,1,1,5,1
24.7,18.18,1.12,13.79,0.0,0.0,27.77,1.43,42.37,43.14,60.0,2,3,1,1,3,0,0
4.87,18.18,1.21,17.24,0.0,0.0,59.38,5.04,53.03,43.14,0.0,1,3,0,0,10,2,0
42.78,12.12,1.0,10.34,0.0,0.0,81.25,0.76,16.46,0.0,0.0,5,5,2,0,1,4,1
26.75,18.18,2.45,15.52,0.0,0.0,58.86,1.31,0.0,0.0,0.0,3,5,1,2,4,0,1
10.65,6.06,1.22,13.79,0.0,0.0,78.64,1.41,29.76,27.21,0.0,1,3,1,0,1,4,0
30.48,27.27,2.97,25.86,0.0,0.0,75.63,3.06,23.94,19.85,60.0,3,3,1,0,1,0,0
36.0,15.15,1.82,8.62,0.0,0.0,78.75,1.02,10.85,3.31,60.0,4,3,0,1,1,4,0
36.34,6.06,2.57,8.62,0.0,0.0,68.88,0.97,13.47,6.62,0.0,3,3,0,1,2,0,0
5.12,39.39,1.2,43.1,0.0,0.0,37.72,3.77,24.76,33.7,0.0,1,3,1,0,3,0,0
5.95,21.21,1.87,20.69,0.0,0.0,50.59,6.12,24.91,21.08,0.0,1,3,2,0,1,0,1
46.85,9.09,2.0,15.52,0.0,0.0,62.32,1.64,45.57,47.18,0.0,3,5,2,0,9,4,1
21.27,24.24,2.47,20.69,0.0,0.0,33.93,1.06,58.85,50.0,0.0,2,3,2,2,1,0,0
41.31,24.24,0.9,31.03,0.0,0.0,14.92,1.87,36.1,23.16,0.0,3,5,2,1,10,6,0
43.8,15.15,2.46,12.07,0.0,0.0,45.61,3.41,32.25,18.63,0.0,4,5,1,1,1,4,1
53.84,3.03,1.24,13.79,0.0,0.0,10.48,0.28,50.79,69.12,40.0,5,5,0,2,3,0,0
24.04,45.45,2.8,37.93,0.0,0.0,37.42,2.1,60.1,51.47,0.0,2,3,2,1,5,0,0
17.5,9.09,1.57,20.69,0.0,0.0,3.44,0.23,34.41,33.09,60.0,2,5,0,0,5,2,0
37.09,6.06,1.9,12.07,0.0,0.0,40.64,2.48,82.54,77.94,0.0,4,3,2,2,11,2,1
52.35,21.21,2.5,13.79,0.0,0.0,64.76,4.33,59.43,64.71,0.0,4,5,1,2,1,0,0
75.14,27.27,2.65,29.31,0.0,0.0,14.85,1.17,45.57,47.18,0.0,6,5,0,0,10,0,0
63.15,24.24,2.46,17.24,0.0,0.0,75.86,2.37,16.39,22.3,0.0,7,5,2,1,1,5,1
34.97,30.3,1.84,27.59,0.0,0.0,51.57,5.74,40.57,28.43,40.0,3,5,0,0,1,0,0
57.17,21.21,1.38,15.52,0.0,0.0,63.18,3.16,17.29,23.53,0.0,5,5,0,1,2,4,1
41.1,24.24,1.76,13.79,8.33,20.0,52.23,2.09,48.96,51.47,60.0,3,3,2,1,1,4,0
25.6,15.15,2.56,22.41,0.0,0.0,35.48,0.47,31.7,43.14,0.0,2,3,0,1,10,4,0
40.52,12.12,2.38,8.62,0.0,0.0,66.41,0.51,26.75,36.4,40.0,3,3,0,0,1,0,0
1.85,18.18,2.62,36.21,0.0,0.0,16.83,1.61,36.1,23.16,20.0,1,3,0,2,9,0,0
22.91,27.27,1.3,27.59,16.67,0.0,40.56,2.85,26.75,36.4,0.0,2,5,0,0,1,4,0
29.03,9.09,0.13,6.9,8.33,0.0,10.09,0.28,34.9,33.7,0.0,3,3,1,1,3,0,1
1.85,9.09,1.07,22.41,0.0,0.0,21.97,2.63,50.9,53.92,40.0,1,3,0,1,4,4,0
50.14,18.18,2.81,34.48,0.0,0.0,52.32,2.68,3.24,4.41,0.0,4,3,2,0,6,0,0
14.45,21.21,1.52,34.48,0.0,0.0,18.32,1.3,32.69,44.49,60.0,2,3,2,0,1,0,0
55.52,21.21,1.88,18.97,0.0,0.0,56.61,1.69,26.75,36.4,0.0,5,5,2,0,1,0,0
33.26,15.15,2.13,13.79,8.33,20.0,41.79,2.13,18.19,24.75,0.0,3,3,1,2,1,0,0
69.9,18.18,0.74,12.07,0.0,0.0,35.59,1.3,51.29,54.41,0.0,5,3,0,0,10,5,0
14.45,15.15,1.48,17.24,25.0,20.0,55.33,1.58,1.62,2.21,0.0,2,3,0,1,2,4,0
23.67,9.09,1.22,15.52,0.0,0.0,59.2,0.5,48.96,51.47,60.0,3,3,2,1,2,0,0
31.54,21.21,1.23,15.52,0.0,0.0,49.0,1.4,0.0,0.0,0.0,3,3,1,1,1,0,1
41.68,15.15,3.29,15.52,8.33,20.0,69.82,2.76,10.85,3.31,0.0,4,5,0,0,6,4,0
45.98,9.09,1.87,5.17,8.33,20.0,55.45,0.29,12.79,17.4,20.0,4,3,0,1,1,0,0
27.09,15.15,2.58,17.24,0.0,0.0,73.47,5.65,4.05,5.51,60.0,3,3,2,0,0,0,0
20.59,30.3,0.69,36.21,0.0,0.0,17.89,2.83,39.84,27.57,20.0,2,5,2,0,1,4,0
6.72,9.09,1.08,12.07,0.0,0.0,73.79,1.75,20.2,4.41,60.0,1,3,0,0,1,2,0
58.94,15.15,1.1,17.24,0.0,0.0,82.46,3.11,4.05,5.51,0.0,4,5,1,1,0,0,1
33.84,12.12,2.25,12.07,0.0,0.0,82.77,5.05,39.98,54.41,60.0,4,3,1,0,1,0,0
69.3,24.24,2.71,18.97,0.0,0.0,11.56,0.47,8.92,12.13,0.0,5,3,2,1,11,0,1
40.0,12.12,0.97,29.31,0.0,0.0,5.54,0.22,37.52,37.01,0.0,3,5,0,0,11,2,0
20.99,12.12,1.14,17.24,0.0,0.0,31.38,2.68,76.31,70.59,100.0,2,5,2,0,2,0,0
38.68,9.09,3.32,17.24,0.0,0.0,33.66,1.43,29.76,27.21,0.0,4,3,1,0,2,0,0
36.67,21.21,0.7,17.24,0.0,0.0,83.39,1.93,58.85,50.0,0.0,3,3,2,0,3,0,1
38.39,24.24,2.98,27.59,0.0,0.0,63.39,5.95,8.1,11.03,0.0,3,5,0,0,0,0,1
42.44,33.33,0.58,18.97,0.0,0.0,64.09,2.88,57.61,48.53,0.0,4,3,1,0,11,0,0
22.55,21.21,1.89,17.24,0.0,0.0,29.94,1.52,63.32,55.27,0.0,2,3,0,0,11,5,0
60.45,9.09,1.35,6.9,0.0,0.0,68.02,0.79,25.76,35.05,0.0,4,5,2,0,3,0,1
34.45,3.03,0.65,1.72,0.0,0.0,88.78,0.6,46.18,35.05,60.0,3,3,1,2,1,0,0
26.85,12.12,2.14,22.41,0.0,0.0,12.93,0.67,31.42,17.65,80.0,3,5,0,0,0,2,1
55.76,12.12,2.55,17.24,0.0,0.0,52.65,3.16,47.7,49.88,0.0,5,3,0,0,10,2,1
2.22,12.12,0.82,15.52,0.0,0.0,8.65,0.23,68.08,92.65,60.0,1,3,0,0,1,0,0
0.03,6.06,1.27,20.69,0.0,0.0,6.12,0.47,25.81,11.03,0.0,1,3,1,0,11,4,1
7.12,9.09,1.54,6.9,0.0,0.0,37.86,3.52,47.7,49.88,60.0,1,3,2,0,11,0,0
6.29,6.06,0.14,5.17,8.33,20.0,0.77,0.02,8.1,11.03,40.0,1,3,1,1,4,4,0
29.83,12.12,0.77,8.62,8.33,20.0,9.85,0.41,59.89,51.23,40.0,3,5,0,1,3,5,0
38.68,18.18,1.64,18.97,8.33,20.0,69.93,1.19,14.34,7.72,0.0,4,5,1,0,2,0,0
36.34,15.15,1.0,13.79,0.0,0.0,10.8,0.31,42.59,57.97,0.0,3,5,1,1,2,0,0
19.05,51.52,2.41,34.48,0.0,0.0,31.61,5.94,20.89,28.43,0.0,2,3,0,0,1,4,0
42.16,12.12,1.39,17.24,0.0,0.0,22.42,0.3,32.25,18.63,0.0,5,3,0,1,4,5,0
48.67,9.09,1.89,13.79,0.0,0.0,50.74,1.0,23.94,8.82,0.0,4,3,0,0,1,0,1
17.16,12.12,1.99,24.14,0.0,0.0,40.71,5.04,41.4,41.91,40.0,1,5,2,0,9,0,0
49.35,30.3,3.37,22.41,0.0,0.0,75.57,3.85,21.03,16.18,0.0,5,3,2,0,7,5,1
45.0,12.12,2.99,12.07,8.33,20.0,43.72,0.52,23.94,8.82,0.0,3,5,2,1,1,0,1
17.85,9.09,1.71,20.69,0.0,0.0,17.99,0.62,29.9,40.69,0.0,2,5,0,1,1,0,0
40.11,15.15,1.6,17.24,0.0,0.0,29.73,0.65,23.0,7.72,60.0,4,3,2,1,11,0,0
37.79,9.09,2.77,22.41,0.0,0.0,51.15,1.92,39.98,54.41,0.0,4,3,2,0,1,0,0
16.77,24.24,2.0,24.14,0.0,0.0,37.42,5.89,28.73,39.09,60.0,2,3,0,0,1,0,0
39.25,18.18,2.23,12.07,0.0,0.0,44.31,0.98,19.26,3.31,0.0,3,3,0,1,2,0,1
15.72,15.15,2.61,17.24,0.0,0.0,37.41,1.06,30.71,41.79,20.0,2,3,1,1,6,5,0
22.91,30.3,2.98,24.14,8.33,20.0,77.1,5.08,14.59,19.85,0.0,2,3,1,0,1,0,1
22.9,12.12,2.06,39.66,8.33,20.0,49.02,2.31,31.7,43.14,40.0,3,3,2,2,5,1,0
57.2,15.15,1.34,15.52,0.0,0.0,54.34,1.51,22.97,18.63,0.0,5,5,0,1,6,0,1
29.83,6.06,0.76,10.34,0.0,0.0,55.27,0.64,45.03,33.7,60.0,3,3,0,0,2,5,0
26.75,27.27,2.0,24.14,8.33,20.0,30.76,1.15,37.82,51.47,60.0,3,3,2,0,1,5,0
47.16,9.09,0.89,8.62,0.0,0.0,97.58,2.99,24.76,33.7,0.0,5,5,2,1,10,0,0
27.6,18.18,0.7,17.24,8.33,20.0,31.3,1.12,1.62,2.21,0.0,2,3,2,0,1,4,0
60.59,12.12,1.33,24.14,8.33,20.0,9.76,0.21,62.59,54.41,80.0,5,5,2,0,2,2,0
39.88,9.09,0.84,18.97,0.0,0.0,13.6,1.88,47.7,49.88,0.0,5,3,2,2,4,4,1
6.26,9.09,1.14,6.9,0.0,0.0,5.89,0.18,29.76,27.21,60.0,1,3,1,1,5,5,0
55.96,12.12,1.66,13.79,0.0,0.0,36.83,0.55,54.78,58.82,0.0,4,3,0,1,0,0,1
35.76,6.06,1.72,20.69,0.0,0.0,9.95,0.19,31.7,43.14,20.0,3,5,2,0,1,5,0
83.42,15.15,1.85,20.69,0.0,0.0,45.85,1.57,21.03,16.18,80.0,6,5,2,0,10,0,0
29.33,12.12,0.38,8.62,0.0,0.0,18.04,0.39,12.79,17.4,60.0,2,3,1,1,4,5,0
29.28,27.27,2.78,31.03,0.0,0.0,34.64,1.68,48.46,37.75,0.0,3,3,2,1,7,0,0
13.36,30.3,2.29,22.41,0.0,0.0,53.75,4.84,31.7,43.14,0.0,1,3,1,0,3,4,1
36.0,6.06,2.11,6.9,0.0,0.0,37.5,0.66,23.59,32.11,0.0,4,5,2,1,6,0,1
2.87,9.09,1.1,6.9,0.0,0.0,56.43,1.18,34.61,33.33,0.0,1,3,1,1,1,0,0
38.14,9.09,1.39,10.34,0.0,0.0,27.47,0.31,17.29,23.53,0.0,3,3,2,1,10,0,1
9.7,9.09,0.36,5.17,0.0,0.0,55.27,7.3,22.69,30.88,60.0,1,3,2,2,1,4,0
8.5,24.24,2.25,17.24,0.0,0.0,62.14,5.51,13.69,18.63,0.0,1,3,1,0,1,0,0
19.23,12.12,0.67,10.34,0.0,0.0,59.94,1.26,26.75,36.4,60.0,2,3,1,1,1,0,0
36.34,6.06,0.87,3.45,8.33,20.0,70.63,0.82,25.76,35.05,20.0,3,3,1,0,1,2,0
30.54,33.33,2.54,50.0,0.0,0.0,33.58,2.51,19.09,25.98,0.0,3,3,2,1,10,0,0
52.35,18.18,1.26,32.76,8.33,20.0,36.81,2.45,22.97,18.63,0.0,4,5,2,0,1,0,1
26.72,24.24,3.56,20.69,0.0,0.0,76.79,3.98,26.75,36.4,0.0,3,3,1,1,2,9,1
52.09,21.21,2.27,18.97,0.0,0.0,47.3,0.79,14.59,19.85,0.0,4,3,1,0,9,0,1
24.24,24.24,2.06,13.79,0.0,0.0,63.26,1.39,0.81,1.1,0.0,2,3,2,1,2,8,0
14.24,6.06,1.38,10.34,0.0,0.0,49.65,1.0,35.58,34.56,60.0,2,3,0,1,10,4,0
49.82,12.12,0.79,20.69,0.0,0.0,20.09,29.04,58.23,49.26,0.0,4,5,2,0,1,0,0
57.58,21.21,3.08,24.14,8.33,20.0,41.87,1.49,47.32,36.4,40.0,5,3,2,2,8,0,0
52.38,12.12,4.36,8.62,8.33,20.0,51.28,1.2,60.1,51.47,0.0,5,3,2,1,11,5,1
2.87,30.3,0.52,20.69,0.0,0.0,12.32,1.26,21.32,16.54,0.0,1,3,0,1,4,0,0
31.17,15.15,1.55,25.86,0.0,0.0,18.16,0.76,47.55,64.71,40.0,3,3,2,0,6,0,1
25.52,3.03,1.49,6.9,0.0,0.0,18.37,0.88,45.28,46.81,0.0,3,5,0,0,10,0,1
26.41,24.24,1.67,22.41,0.0,0.0,47.83,1.96,34.9,33.7,20.0,2,3,0,0,7,0,0
53.8,15.15,1.34,18.97,0.0,0.0,55.98,2.02,8.23,0.0,60.0,5,5,2,0,1,4,0
11.9,9.09,2.64,8.62,0.0,0.0,73.04,1.4,42.64,30.88,60.0,2,3,0,2,1,5,0
27.6,12.12,1.66,15.52,0.0,0.0,33.39,2.17,9.73,13.24,0.0,2,5,2,2,1,0,1
48.67,33.33,4.09,24.14,0.0,0.0,19.13,1.16,27.2,37.01,0.0,4,5,0,1,3,0,1
26.72,24.24,2.7,13.79,8.33,0.0,72.13,2.6,32.25,18.63,0.0,3,3,2,0,11,0,1
7.98,6.06,1.33,29.31,0.0,0.0,18.37,0.73,68.83,61.76,20.0,1,3,0,0,9,0,0
2.22,6.06,0.35,13.79,0.0,0.0,14.62,1.03,37.64,51.23,0.0,1,3,2,0,8,0,0
21.0,15.15,0.89,8.62,0.0,0.0,72.63,3.27,17.83,12.13,60.0,2,3,1,2,1,0,0
71.99,27.27,3.27,32.76,8.33,20.0,45.63,1.79,14.34,7.72,0.0,7,5,2,1,6,4,1
60.17,18.18,2.42,24.14,0.0,0.0,59.86,2.97,34.9,33.7,0.0,5,5,1,0,10,0,1
10.11,21.21,1.07,15.52,0.0,0.0,50.32,1.43,38.1,37.75,60.0,1,3,2,0,1,0,0
77.61,6.06,2.71,8.62,8.33,20.0,66.49,0.77,1.62,2.21,0.0,6,3,2,1,3,6,1
37.09,12.12,1.38,12.07,0.0,0.0,61.42,0.69,35.66,48.53,0.0,3,3,0,0,1,0,1
34.97,18.18,2.32,18.97,0.0,0.0,28.32,2.04,39.53,27.21,0.0,3,3,0,0,2,0,1
30.45,9.09,1.89,10.34,0.0,0.0,83.57,0.65,0.81,1.1,0.0,3,3,1,0,1,0,1
10.65,9.09,1.2,5.17,0.0,0.0,71.05,1.55,67.58,60.29,0.0,1,3,1,1,3,0,0
10.65,24.24,1.52,31.03,0.0,0.0,37.98,3.68,13.78,18.75,0.0,1,5,2,0,1,0,1
11.65,6.06,0.56,5.17,0.0,0.0,57.95,1.49,47.8,50.0,0.0,2,3,2,1,0,4,0
54.49,9.09,2.7,12.07,0.0,0.0,48.39,3.6,25.88,22.3,0.0,6,5,1,0,3,4,1
38.22,24.24,3.0,34.48,0.0,0.0,22.5,2.57,16.96,11.03,0.0,3,5,2,0,1,4,0
28.8,9.09,0.67,13.79,0.0,0.0,23.05,0.59,61.76,67.65,0.0,2,3,0,1,7,0,1
7.98,9.09,1.68,15.52,0.0,0.0,54.89,2.17,65.09,57.35,0.0,1,3,1,0,1,2,0
32.57,9.09,0.66,8.62,8.33,20.0,80.64,0.72,46.63,48.53,0.0,3,3,0,0,1,0,1
34.64,42.42,1.64,24.14,8.33,20.0,64.29,1.52,43.89,32.35,0.0,4,3,1,0,1,0,1
11.9,18.18,1.91,20.69,0.0,0.0,32.09,1.86,17.39,1.1,0.0,2,3,0,2,7,0,0
50.91,72.73,1.8,43.1,8.33,20.0,67.14,2.01,57.61,48.53,0.0,4,3,2,0,1,0,1
36.34,9.09,1.06,6.9,0.0,0.0,57.05,2.57,8.23,0.0,40.0,3,5,1,2,1,4,0
27.03,9.09,1.14,20.69,0.0,0.0,9.64,0.33,68.83,61.76,60.0,3,3,1,2,5,2,1
23.67,18.18,2.06,15.52,0.0,0.0,37.6,1.05,7.29,9.93,0.0,3,3,0,0,3,0,1
32.71,33.33,2.18,22.41,0.0,0.0,47.6,1.26,58.85,50.0,0.0,3,3,1,1,8,0,1
55.52,33.33,2.68,29.31,0.0,0.0,75.86,6.02,45.03,33.7,0.0,5,5,2,0,11,0,1
17.06,12.12,1.37,8.62,0.0,0.0,70.31,2.7,28.79,25.98,0.0,2,3,1,0,2,0,0
13.68,6.06,2.17,22.41,0.0,0.0,19.32,1.03,53.03,43.14,60.0,2,3,0,0,1,5,0
30.48,18.18,1.14,12.07,0.0,0.0,39.2,1.03,18.19,24.75,0.0,3,3,0,1,6,0,0
65.38,6.06,0.59,5.17,0.0,0.0,46.59,0.22,32.25,18.63,0.0,5,3,0,1,1,0,0
0.03,3.03,0.83,12.07,0.0,0.0,1.24,0.07,62.18,53.92,60.0,1,3,0,1,8,0,0
6.72,15.15,1.6,12.07,0.0,0.0,34.36,1.74,17.83,12.13,60.0,1,3,0,2,1,3,0
21.78,15.15,1.14,22.41,0.0,0.0,39.57,4.76,16.08,9.93,20.0,2,5,2,0,4,4,0
40.31,6.06,3.81,12.07,16.67,40.0,94.8,1.17,32.25,18.63,0.0,4,3,2,0,9,0,1
19.56,12.12,1.07,20.69,8.33,20.0,43.09,1.4,8.23,0.0,0.0,2,3,1,1,9,0,0
49.82,15.15,2.1,10.34,0.0,0.0,70.33,0.63,37.03,36.4,40.0,4,3,1,0,1,2,0
53.51,18.18,2.44,15.52,0.0,0.0,64.09,2.14,26.85,23.53,0.0,5,3,2,2,7,0,0
45.03,12.12,1.31,8.62,0.0,0.0,85.89,7.39,51.29,54.41,20.0,4,3,2,1,5,0,0
32.64,30.3,2.58,27.59,8.33,20.0,47.17,1.37,17.39,1.1,0.0,3,3,2,1,4,0,1
6.51,30.3,1.48,25.86,0.0,0.0,41.17,6.43,54.78,58.82,0.0,1,3,0,0,6,4,0
24.7,18.18,4.36,20.69,8.33,20.0,25.18,0.92,49.83,52.57,0.0,2,5,1,0,1,2,0
36.3,21.21,1.69,22.41,0.0,0.0,69.56,0.51,33.29,19.85,0.0,3,3,2,0,2,0,0
36.67,24.24,2.05,17.24,0.0,0.0,23.13,2.14,26.75,12.13,0.0,3,5,2,0,6,0,0
34.97,18.18,1.15,15.52,0.0,0.0,32.25,1.25,37.45,24.75,80.0,3,5,1,0,10,4,0
27.26,15.15,0.67,12.07,0.0,0.0,41.61,1.5,39.17,39.09,60.0,3,3,0,0,11,0,0
48.01,9.09,3.23,5.17,0.0,0.0,82.08,2.39,16.08,9.93,0.0,4,3,0,1,5,0,1
25.74,21.21,2.34,22.41,0.0,0.0,44.64,2.14,37.03,36.4,40.0,3,3,2,0,1,5,0
31.75,39.39,1.44,32.76,0.0,0.0,86.38,5.06,37.03,36.4,0.0,4,5,2,0,1,2,1
49.35,6.06,2.39,20.69,0.0,0.0,21.47,1.17,42.37,43.14,0.0,5,5,1,1,3,0,1
13.73,24.24,0.37,22.41,0.0,0.0,19.2,2.21,58.23,49.26,0.0,1,5,0,0,1,4,0
41.82,33.33,2.32,18.97,0.0,0.0,55.1,5.88,16.39,22.3,20.0,4,5,0,0,9,4,0
9.59,33.33,2.36,24.14,0.0,0.0,18.07,2.97,75.73,85.29,60.0,1,3,0,0,1,4,1
34.45,24.24,2.75,17.24,8.33,20.0,52.95,2.79,9.73,13.24,0.0,3,3,1,0,11,2,1
27.74,3.03,1.42,10.34,8.33,20.0,50.8,0.5,8.23,0.0,0.0,3,3,1,0,2,0,0
11.85,21.21,1.84,25.86,0.0,0.0,50.59,1.75,28.73,39.09,20.0,1,3,1,1,1,0,0
22.9,12.12,0.57,8.62,8.33,20.0,30.61,0.58,13.69,18.63,80.0,3,5,2,0,1,0,0
25.77,33.33,1.74,43.1,0.0,0.0,32.53,1.6,16.08,9.93,0.0,3,5,1,0,1,0,1
24.72,15.15,2.43,43.1,16.67,40.0,27.55,1.01,39.17,39.09,0.0,3,5,0,0,8,0,0
52.09,18.18,0.68,13.79,8.33,20.0,31.3,1.63,23.77,32.35,0.0,4,3,1,1,3,0,1
28.29,24.24,2.21,27.59,0.0,0.0,47.14,2.61,14.34,7.72,0.0,3,3,2,0,1,0,0
21.27,15.15,1.13,10.34,0.0,0.0,63.06,3.65,41.6,29.66,0.0,2,3,1,0,9,4,0
42.16,9.09,2.32,8.62,16.67,0.0,90.18,0.65,33.83,32.35,0.0,4,3,1,1,1,0,1
34.49,6.06,3.26,8.62,0.0,0.0,39.02,1.09,41.06,55.88,60.0,3,3,2,2,3,4,0
37.79,24.24,1.59,18.97,0.0,0.0,36.35,1.99,1.62,2.21,80.0,4,5,1,0,4,0,0
74.35,12.12,1.38,15.52,0.0,0.0,53.14,1.65,7.29,9.93,100.0,6,5,1,0,1,1,0
5.86,39.39,1.85,34.48,0.0,0.0,19.59,5.09,83.79,79.41,60.0,1,3,0,0,2,0,1
3.67,15.15,0.39,13.79,0.0,0.0,5.14,0.5,32.6,44.36,0.0,1,3,0,1,4,9,0
55.52,15.15,1.42,10.34,0.0,0.0,63.6,4.29,23.94,8.82,0.0,5,5,2,0,1,0,0
26.75,15.15,1.57,8.62,0.0,0.0,76.03,5.97,4.05,5.51,60.0,3,3,0,1,1,4,0
63.22,18.18,3.4,25.86,0.0,0.0,53.31,3.24,54.18,44.49,0.0,5,5,1,0,1,0,0
23.67,15.15,2.09,20.69,0.0,0.0,52.61,2.12,66.75,59.31,0.0,3,5,2,1,3,0,0
11.34,24.24,2.14,18.97,0.0,0.0,38.27,2.57,60.6,66.18,40.0,2,3,0,0,1,0,0
43.98,78.79,2.37,62.07,0.0,0.0,49.16,15.28,32.25,18.63,0.0,3,3,1,1,1,4,1
70.37,21.21,3.1,17.24,8.33,20.0,70.26,1.9,21.03,16.18,0.0,7,3,0,0,3,5,1
27.8,12.12,2.45,29.31,0.0,0.0,57.29,3.56,19.09,25.98,0.0,3,5,1,1,3,0,0
25.72,12.12,1.15,5.17,0.0,0.0,73.48,0.75,7.29,9.93,0.0,3,3,0,1,10,8,1
63.77,9.09,0.92,8.62,0.0,0.0,89.55,2.09,35.37,22.3,0.0,5,5,2,0,1,0,1
46.13,27.27,1.85,25.86,0.0,0.0,71.96,6.19,30.17,16.18,100.0,4,5,1,0,1,0,0
32.33,63.64,1.43,36.21,0.0,0.0,35.11,1.52,38.1,37.75,40.0,3,3,0,1,0,0,0
26.75,39.39,1.86,25.86,0.0,0.0,66.61,4.24,31.7,29.66,0.0,3,3,0,0,0,4,1
31.54,9.09,0.59,8.62,0.0,0.0,60.27,1.45,47.8,50.0,60.0,3,3,1,1,2,0,0
14.42,24.24,2.0,17.24,8.33,0.0,54.34,1.07,36.74,50.0,0.0,2,3,0,1,1,2,0
38.37,48.48,1.54,32.76,0.0,0.0,52.88,4.45,39.98,54.41,0.0,4,3,2,1,7,0,0
37.62,45.45,2.22,27.59,0.0,0.0,71.17,2.2,9.98,2.21,0.0,3,3,0,0,5,0,0
