interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
42.16,18.18,1.67,17.24,0.0,0.0,35.51,1.79,3.24,4.41,0.0,5,3,1,1,2,9,1
55.76,12.12,2.55,17.24,0.0,0.0,52.65,3.16,47.7,49.88,0.0,5,3,0,0,10,2,1
21.27,12.12,1.11,12.07,0.0,0.0,46.49,0.47,68.83,61.76,60.0,2,3,0,2,5,3,0
23.12,15.15,3.5,20.69,0.0,0.0,80.36,4.44,32.69,44.49,0.0,2,5,0,1,9,4,1
34.6,12.12,0.54,17.24,0.0,0.0,13.87,0.16,53.62,57.35,0.0,2,3,1,0,2,9,1
20.4,9.09,2.38,8.62,0.0,0.0,50.82,1.84,52.45,55.88,0.0,2,3,2,1,1,0,0
18.18,9.09,2.16,10.34,8.33,20.0,56.63,0.96,46.18,35.05,0.0,2,3,1,0,4,0,0
11.9,15.15,0.73,8.62,0.0,0.0,29.01,0.57,35.66,48.53,0.0,2,3,0,1,4,0,1
21.91,21.21,1.34,27.59,0.0,0.0,60.23,4.35,10.85,3.31,60.0,2,3,0,0,1,4,0
33.84,18.18,3.25,15.52,0.0,0.0,63.37,0.93,50.75,40.44,0.0,4,5,1,0,8,0,1
21.27,18.18,1.33,13.79,0.0,0.0,72.9,1.04,25.76,35.05,0.0,2,3,2,1,10,0,0
14.42,6.06,1.54,6.9,0.0,0.0,62.76,0.22,13.69,18.63,0.0,2,3,1,1,1,0,0
22.98,12.12,0.76,8.62,8.33,20.0,47.76,0.71,2.43,3.31,0.0,2,3,1,1,1,0,0
9.59,9.09,1.17,10.34,0.0,0.0,26.52,9.63,32.67,30.88,40.0,1,3,2,1,1,0,0
28.29,12.12,2.83,18.97,0.0,0.0,41.63,1.88,51.97,55.27,60.0,3,3,1,0,3,5,0
20.59,9.09,2.07,17.24,8.33,20.0,27.47,0.91,11.72,4.41,60.0,3,3,2,1,1,0,0
28.53,18.18,1.97,24.14,8.33,0.0,62.76,3.32,15.49,21.08,100.0,2,5,1,0,1,2,0
13.44,15.15,1.17,25.86,0.0,0.0,14.34,0.97,48.63,66.18,0.0,2,3,2,1,5,4,0
38.14,15.15,1.16,8.62,0.0,0.0,66.51,1.62,11.89,16.18,0.0,3,3,0,1,10,0,0
31.06,15.15,0.75,10.34,0.0,0.0,43.03,1.31,4.86,6.62,0.0,3,5,2,1,1,0,1
32.57,12.12,1.42,8.62,0.0,0.0,59.31,0.67,24.91,21.08,0.0,3,3,2,0,3,0,0
37.79,21.21,2.33,15.52,0.0,0.0,77.35,1.84,13.69,18.63,0.0,4,3,2,1,11,9,1
11.87,12.12,1.02,5.17,0.0,0.0,68.23,1.55,28.73,39.09,60.0,2,3,1,2,1,4,0
57.21,42.42,1.78,43.1,0.0,0.0,24.87,1.16,26.75,36.4,40.0,5,3,2,1,2,0,0
1.85,6.06,1.17,29.31,0.0,0.0,45.8,1.86,51.97,55.27,20.0,1,3,0,0,6,4,0
35.13,9.09,1.59,12.07,8.33,20.0,53.48,0.68,4.86,6.62,0.0,3,3,1,1,3,0,0
53.51,6.06,0.58,10.34,0.0,0.0,45.63,0.48,14.59,19.85,20.0,5,3,2,1,11,5,0
32.57,30.3,1.23,27.59,8.33,0.0,27.55,0.98,12.79,17.4,20.0,3,3,2,1,1,0,0
14.45,18.18,2.46,17.24,0.0,0.0,27.77,1.33,25.39,34.56,60.0,2,3,0,0,1,4,0
6.01,18.18,2.26,27.59,0.0,0.0,19.32,2.74,17.02,23.16,40.0,1,5,0,0,1,0,0
31.51,15.15,1.99,13.79,0.0,0.0,60.31,1.52,23.77,32.35,60.0,3,3,2,0,11,0,0
38.22,3.03,1.53,6.9,0.0,0.0,86.88,0.81,24.76,33.7,40.0,3,3,1,0,6,0,0
11.65,12.12,2.93,15.52,0.0,0.0,50.7,1.3,40.61,55.27,60.0,2,3,1,0,5,0,0
21.27,33.33,2.31,50.0,0.0,0.0,30.8,2.04,63.84,55.88,0.0,2,5,2,1,11,0,1
28.8,12.12,1.59,15.52,0.0,0.0,36.45,1.26,12.59,5.51,0.0,3,5,1,0,1,0,1
83.42,18.18,2.28,20.69,8.33,20.0,38.57,1.23,16.39,22.3,100.0,6,5,2,0,1,0,0
14.45,9.09,1.66,12.07,8.33,0.0,50.33,0.7,18.7,13.24,40.0,2,3,0,1,3,0,0
13.39,9.09,0.48,15.52,0.0,0.0,57.21,0.62,35.66,48.53,0.0,1,3,1,0,5,0,0
41.82,12.12,2.43,25.86,0.0,0.0,29.76,1.87,62.18,53.92,0.0,4,3,0,1,9,8,0
25.03,18.18,2.36,25.86,0.0,0.0,83.9,5.11,21.03,16.18,0.0,2,3,1,1,0,4,0
18.18,18.18,2.69,15.52,16.67,20.0,41.34,0.74,61.35,52.94,60.0,2,3,1,0,5,2,0
25.77,15.15,2.05,15.52,25.0,60.0,52.19,1.67,35.97,35.05,0.0,3,3,2,1,5,0,0
6.01,12.12,2.22,12.07,0.0,0.0,70.97,2.34,19.09,25.98,20.0,1,3,1,0,1,0,0
25.03,9.09,1.67,17.24,0.0,0.0,54.11,1.7,27.82,24.75,0.0,2,3,1,1,2,4,0
28.29,9.09,1.68,18.97,0.0,0.0,50.8,0.31,39.98,54.41,40.0,3,3,0,1,5,0,0
40.81,12.12,0.98,12.07,0.0,0.0,32.0,1.03,39.98,54.41,100.0,5,5,2,0,9,0,0
24.78,12.12,0.86,8.62,33.33,20.0,47.67,0.67,11.89,16.18,20.0,3,3,1,0,3,0,0
24.7,9.09,2.45,12.07,0.0,0.0,23.57,0.48,32.69,44.49,60.0,2,3,0,1,10,0,0
21.0,12.12,1.15,18.97,0.0,0.0,22.58,0.93,45.39,61.76,60.0,2,3,0,1,3,0,0
34.77,15.15,1.64,17.24,8.33,20.0,27.36,0.83,18.33,2.21,60.0,4,3,1,2,1,2,0
17.26,12.12,2.09,25.86,0.0,0.0,83.21,2.05,28.79,25.98,0.0,2,3,0,1,0,4,0
50.91,27.27,0.69,17.24,0.0,0.0,59.12,1.13,43.23,58.82,60.0,4,3,0,1,10,0,0
3.67,30.3,1.29,29.31,0.0,0.0,54.97,2.88,57.11,61.76,60.0,1,3,0,2,11,0,0
72.06,6.06,0.26,3.45,0.0,0.0,82.58,3.07,53.62,57.35,20.0,6,3,2,1,9,11,0
21.51,12.12,1.47,18.97,0.0,0.0,30.1,1.33,43.43,44.49,0.0,3,3,0,0,9,0,0
11.9,15.15,1.79,12.07,0.0,0.0,47.68,1.12,45.03,33.7,0.0,2,3,0,1,1,4,1
11.85,9.09,1.82,15.52,0.0,0.0,63.18,1.32,39.17,39.09,20.0,1,3,0,0,5,4,0
9.49,9.09,1.06,8.62,0.0,0.0,85.45,5.81,38.49,25.98,60.0,2,3,2,0,1,0,0
77.61,18.18,1.67,55.17,8.33,20.0,41.7,1.18,38.9,52.94,60.0,6,5,2,0,1,9,0
14.49,15.15,0.71,15.52,0.0,0.0,17.58,1.12,33.68,45.83,0.0,1,3,1,2,6,0,0
45.25,39.39,3.81,34.48,0.0,0.0,73.66,3.57,30.17,16.18,40.0,5,5,1,0,1,4,0
45.03,24.24,1.63,25.86,0.0,0.0,46.68,4.77,41.06,55.88,0.0,4,5,1,0,1,4,0
39.42,21.21,1.07,31.03,0.0,0.0,23.21,2.7,46.47,63.24,20.0,4,5,1,1,2,0,0
57.92,6.06,2.03,10.34,0.0,0.0,46.52,0.33,53.03,43.14,20.0,4,3,0,1,5,10,0
27.26,15.15,1.3,6.9,0.0,0.0,25.26,0.29,43.43,44.49,0.0,3,3,1,1,11,0,0
4.42,3.03,0.73,3.45,0.0,0.0,59.55,1.73,29.9,40.69,60.0,1,3,0,1,3,0,0
36.86,27.27,2.04,17.24,8.33,20.0,46.15,0.82,46.63,48.53,0.0,4,3,2,1,1,0,0
27.09,9.09,0.25,6.9,0.0,0.0,4.97,0.66,44.72,33.33,0.0,3,3,1,1,10,8,1
40.1,9.09,1.95,15.52,16.67,0.0,3.23,0.03,31.7,43.14,0.0,3,3,2,2,2,0,1
25.21,12.12,2.58,10.34,0.0,0.0,36.26,0.23,12.59,5.51,60.0,3,3,1,1,2,0,0
29.93,42.42,2.7,36.21,0.0,0.0,32.22,3.25,36.41,23.53,40.0,3,3,2,0,0,0,0
7.95,18.18,1.31,22.41,0.0,0.0,14.25,0.88,56.23,60.66,0.0,1,3,0,2,1,5,0
25.77,9.09,0.49,10.34,0.0,0.0,9.95,0.19,16.46,0.0,0.0,3,5,1,0,3,2,0
29.35,12.12,1.7,15.52,0.0,0.0,45.31,1.91,53.03,43.14,0.0,3,5,0,2,7,0,1
46.13,3.03,0.68,6.9,8.33,20.0,0.69,0.0,34.33,21.08,0.0,4,3,1,0,8,9,0
33.28,9.09,0.96,6.9,16.67,0.0,28.69,0.25,22.07,6.62,0.0,3,3,1,0,0,2,1
63.87,18.18,2.32,13.79,0.0,0.0,33.04,0.35,53.62,57.35,0.0,6,5,1,0,4,3,0
14.42,18.18,1.08,13.79,0.0,0.0,75.19,6.41,10.85,3.31,0.0,2,3,2,0,1,4,0
55.85,12.12,2.59,10.34,0.0,0.0,34.41,0.59,60.1,51.47,20.0,6,3,1,1,1,0,0
21.27,12.12,1.85,10.34,0.0,0.0,47.91,2.6,41.6,29.66,60.0,2,3,0,0,10,5,0
31.75,21.21,0.74,17.24,0.0,0.0,51.79,2.3,39.17,39.09,80.0,3,5,2,0,8,0,0
13.84,18.18,2.61,18.97,0.0,0.0,60.27,4.15,41.06,55.88,0.0,2,3,1,0,3,0,0
33.8,27.27,2.86,20.69,0.0,0.0,69.82,5.57,18.33,2.21,0.0,3,3,2,0,5,0,0
14.24,6.06,0.31,12.07,0.0,0.0,15.67,0.54,18.33,2.21,0.0,2,3,0,0,0,3,0
20.4,9.09,1.47,13.79,0.0,0.0,59.02,1.39,14.34,7.72,0.0,2,5,0,2,0,0,0
15.24,15.15,1.87,8.62,8.33,20.0,52.81,0.93,48.96,51.47,40.0,2,3,1,1,7,4,0
65.79,15.15,0.64,12.07,8.33,0.0,32.6,2.19,13.69,18.63,60.0,6,5,2,1,3,0,0
12.23,12.12,0.63,10.34,0.0,0.0,8.42,0.85,26.56,23.16,60.0,1,3,0,1,2,0,0
22.13,30.3,2.97,22.41,0.0,0.0,64.11,4.92,50.75,40.44,60.0,2,3,2,0,1,0,0
34.45,18.18,1.69,13.79,0.0,0.0,67.68,2.11,20.2,4.41,40.0,3,3,1,1,3,5,0
5.42,24.24,2.67,17.24,0.0,0.0,30.92,2.44,23.07,18.75,60.0,1,3,0,1,8,4,0
12.73,12.12,1.92,10.34,0.0,0.0,41.33,1.44,52.45,55.88,80.0,2,5,2,0,1,0,0
10.98,12.12,2.01,36.21,0.0,0.0,18.65,1.43,48.77,51.23,60.0,1,3,0,0,2,0,0
33.85,21.21,1.56,22.41,0.0,0.0,24.39,0.81,34.33,21.08,0.0,3,3,0,1,6,3,0
13.05,15.15,0.78,17.24,8.33,20.0,26.98,2.45,62.59,54.41,40.0,1,3,0,0,11,4,0
31.54,18.18,3.28,15.52,0.0,0.0,42.05,1.65,13.47,6.62,0.0,3,3,0,0,1,4,0
15.24,3.03,0.56,15.52,0.0,0.0,1.52,0.03,82.54,77.94,60.0,2,3,0,1,2,0,0
18.99,9.09,18.35,10.34,0.0,0.0,29.02,0.46,33.29,19.85,20.0,2,3,0,0,11,0,0
14.42,9.09,1.68,10.34,8.33,20.0,45.93,0.85,30.17,16.18,0.0,2,3,1,1,1,4,1
36.34,18.18,1.02,24.14,8.33,20.0,21.2,1.58,28.62,14.34,80.0,3,5,1,0,1,0,0
26.75,36.36,2.52,31.03,0.0,0.0,86.8,4.2,47.8,50.0,0.0,3,3,2,0,1,2,0
12.14,3.03,1.15,8.62,0.0,0.0,14.43,0.36,33.29,19.85,0.0,1,3,2,2,4,2,0
23.67,12.12,2.27,13.79,8.33,0.0,63.93,2.23,11.72,4.41,0.0,2,3,1,0,1,4,0
5.52,15.15,1.72,24.14,0.0,0.0,31.99,3.48,60.6,66.18,20.0,1,3,1,2,9,4,0
9.28,33.33,1.65,31.03,0.0,0.0,38.57,3.15,25.88,22.3,0.0,1,3,0,0,1,0,0
23.6,12.12,0.65,15.52,0.0,0.0,33.9,1.21,51.89,41.79,20.0,2,3,2,2,5,0,0
25.03,6.06,0.93,8.62,0.0,0.0,54.39,1.49,35.66,48.53,0.0,2,5,0,1,10,5,0
45.75,24.24,1.82,15.52,8.33,20.0,31.96,0.7,12.79,17.4,0.0,4,5,2,1,1,0,0
33.84,12.12,1.21,12.07,0.0,0.0,37.96,1.56,23.94,8.82,20.0,3,5,1,0,3,0,0
16.43,6.06,0.67,5.17,0.0,0.0,27.94,0.25,33.83,32.35,0.0,2,3,1,1,3,0,0
45.89,21.21,2.56,13.79,0.0,0.0,59.73,7.93,5.67,7.72,0.0,5,5,0,2,0,4,1
11.34,15.15,0.9,17.24,16.67,40.0,17.98,0.88,23.94,19.85,0.0,2,3,0,1,3,4,0
30.82,21.21,1.07,18.97,0.0,0.0,41.88,0.99,0.81,1.1,40.0,3,3,0,0,1,4,0
36.0,9.09,0.96,10.34,0.0,0.0,33.52,1.25,58.85,50.0,0.0,4,3,0,1,2,0,0
25.43,12.12,1.47,10.34,0.0,0.0,54.11,3.48,53.03,43.14,0.0,3,5,1,0,1,0,0
8.88,24.24,1.54,13.79,0.0,0.0,48.83,2.6,55.32,45.83,60.0,1,3,1,1,4,4,0
40.11,9.09,0.65,32.76,0.0,0.0,37.12,0.27,37.03,36.4,60.0,4,3,0,0,3,5,0
57.85,6.06,0.9,8.62,8.33,20.0,7.56,0.04,22.0,17.4,0.0,6,5,1,0,5,2,0
12.37,9.09,2.18,18.97,0.0,0.0,73.95,1.72,55.32,45.83,40.0,1,3,0,2,0,4,0
13.66,15.15,1.27,17.24,0.0,0.0,73.85,4.46,27.82,24.75,60.0,1,3,2,0,1,4,0
35.13,42.42,1.51,29.31,0.0,0.0,34.74,1.37,31.21,17.4,0.0,2,3,1,1,1,0,0
16.77,3.03,0.86,17.24,8.33,20.0,17.89,0.29,43.23,58.82,0.0,2,3,2,1,2,3,1
25.03,15.15,1.85,18.97,0.0,0.0,77.93,3.8,60.6,66.18,0.0,2,5,1,0,1,0,0
6.41,21.21,1.05,20.69,0.0,0.0,10.04,1.16,27.82,24.75,0.0,1,3,0,0,11,0,0
25.03,9.09,1.03,8.62,0.0,0.0,31.38,1.4,20.89,28.43,0.0,2,5,0,0,1,9,0
46.13,39.39,1.83,46.55,8.33,0.0,37.02,1.56,57.61,48.53,40.0,4,3,2,0,1,0,0
11.65,15.15,1.77,24.14,0.0,0.0,31.25,1.11,21.03,16.18,0.0,2,3,1,0,1,0,0
28.8,12.12,3.01,20.69,0.0,0.0,47.83,0.41,35.97,35.05,0.0,3,3,1,0,1,2,0
29.93,12.12,1.25,18.97,8.33,20.0,57.32,1.91,18.33,2.21,0.0,3,5,2,0,5,0,0
29.28,18.18,0.85,15.52,0.0,0.0,39.13,1.29,21.13,5.51,60.0,3,3,1,1,5,0,0
28.29,21.21,1.53,17.24,0.0,0.0,41.4,1.25,3.24,4.41,0.0,3,3,2,1,6,0,0
31.68,21.21,1.2,18.97,8.33,20.0,24.55,0.7,33.83,32.35,60.0,4,3,2,0,1,0,0
16.75,18.18,1.21,18.97,0.0,0.0,74.85,18.85,34.67,47.18,60.0,2,3,1,0,1,4,0
40.31,6.06,3.81,12.07,16.67,40.0,94.8,1.17,32.25,18.63,0.0,4,3,2,0,9,0,1
45.25,21.21,2.62,15.52,0.0,0.0,49.74,1.01,33.83,32.35,0.0,4,3,2,0,11,0,0
33.92,24.24,1.82,25.86,0.0,0.0,62.56,2.57,37.45,24.75,80.0,3,5,2,0,1,0,0
39.88,30.3,1.59,25.86,0.0,0.0,55.63,6.2,24.88,9.93,0.0,4,3,1,1,0,5,1
31.51,12.12,0.71,10.34,0.0,0.0,22.48,0.63,60.1,51.47,40.0,3,3,2,0,1,7,0
31.85,24.24,1.13,24.14,0.0,0.0,13.97,0.59,49.71,67.65,80.0,3,5,0,2,9,0,0
5.12,15.15,0.98,17.24,0.0,0.0,44.69,4.22,70.07,63.24,0.0,1,3,1,0,1,4,0
14.11,15.15,3.03,31.03,0.0,0.0,53.56,1.64,62.59,54.41,0.0,1,3,1,1,3,4,0
58.91,12.12,1.12,13.79,0.0,0.0,81.12,1.61,13.69,18.63,0.0,5,5,2,0,2,0,0
24.72,12.12,1.03,8.62,0.0,0.0,68.3,1.87,35.37,22.3,0.0,3,5,1,1,0,4,1
45.25,15.15,3.3,12.07,0.0,0.0,58.86,1.08,47.8,50.0,0.0,5,3,2,1,1,0,0
30.45,42.42,1.06,25.86,0.0,0.0,40.38,1.23,33.83,32.35,0.0,3,3,0,1,1,0,1
10.93,30.3,2.63,36.21,0.0,0.0,63.42,4.15,15.21,8.82,0.0,1,3,1,0,3,0,0
14.42,24.24,1.72,17.24,0.0,0.0,66.49,3.56,18.33,2.21,60.0,2,3,1,0,1,0,0
38.82,18.18,1.84,22.41,33.33,40.0,39.13,2.06,16.46,0.0,0.0,3,5,1,1,10,4,1
19.17,21.21,4.14,24.14,0.0,0.0,60.17,6.36,32.67,30.88,0.0,2,3,2,0,11,4,1
11.28,9.09,0.72,18.97,0.0,0.0,8.57,8.19,64.84,88.24,0.0,1,3,0,0,1,5,1
11.9,12.12,1.1,12.07,0.0,0.0,52.41,2.52,13.47,6.62,0.0,2,3,1,0,1,0,0
15.04,21.21,1.96,22.41,0.0,0.0,74.14,2.15,11.72,4.41,0.0,2,3,0,0,1,4,0
19.05,6.06,2.07,3.45,0.0,0.0,62.84,1.99,39.17,39.09,0.0,2,3,2,1,11,4,1
36.34,27.27,2.88,25.86,0.0,0.0,60.75,2.77,26.75,36.4,20.0,3,3,1,0,6,8,0
33.8,18.18,1.26,12.07,0.0,0.0,87.05,4.11,22.0,17.4,40.0,3,3,2,1,3,4,0
36.34,15.15,1.38,10.34,8.33,20.0,58.86,0.74,35.66,48.53,0.0,3,3,2,0,11,8,0
19.17,21.21,1.73,15.52,8.33,0.0,38.07,0.83,11.89,16.18,0.0,2,3,1,1,3,5,0
25.21,15.15,2.68,12.07,8.33,20.0,31.22,1.0,15.49,21.08,0.0,3,3,1,2,9,0,1
15.24,21.21,1.6,15.52,0.0,0.0,53.81,0.71,28.73,39.09,0.0,2,3,1,1,11,4,0
21.51,9.09,0.68,5.17,0.0,0.0,64.29,0.4,4.05,5.51,0.0,3,3,0,1,1,0,0
52.09,75.76,2.83,46.55,0.0,0.0,29.6,3.3,43.89,32.35,20.0,4,3,2,2,11,0,0
60.86,12.12,1.76,12.07,0.0,0.0,61.43,1.56,23.77,32.35,100.0,5,5,1,0,1,2,0
29.93,21.21,0.37,18.97,33.33,0.0,54.91,0.5,38.1,37.75,0.0,3,3,0,1,3,8,1
25.03,6.06,0.61,12.07,0.0,0.0,24.26,0.48,40.43,40.69,20.0,2,5,2,0,1,9,0
29.28,18.18,2.14,25.86,0.0,0.0,24.11,2.59,64.46,56.62,0.0,3,5,2,0,3,0,1
18.74,21.21,3.3,17.24,41.67,0.0,54.2,1.21,20.2,4.41,0.0,2,3,1,1,6,4,0
67.83,24.24,1.92,18.97,0.0,0.0,77.77,2.72,9.98,2.21,60.0,4,3,1,0,1,0,0
33.85,6.06,0.77,6.9,0.0,0.0,45.69,1.1,22.0,17.4,0.0,3,3,2,0,11,2,0
7.95,24.24,1.67,17.24,0.0,0.0,68.39,6.34,70.07,63.24,0.0,1,3,0,0,1,0,0
4.87,6.06,0.38,15.52,0.0,0.0,44.23,1.36,59.89,51.23,60.0,1,3,0,1,2,0,0
1.85,12.12,2.04,37.93,0.0,0.0,2.68,0.3,49.15,51.72,60.0,1,3,0,2,10,4,0
14.11,15.15,1.4,17.24,0.0,0.0,43.2,1.29,31.7,43.14,40.0,1,3,0,0,2,4,0
10.65,15.15,0.69,18.97,0.0,0.0,34.74,2.74,47.7,49.88,0.0,1,3,1,0,1,5,0
37.74,33.33,2.03,29.31,0.0,0.0,63.48,3.52,10.85,3.31,0.0,3,5,2,2,1,0,0
60.45,27.27,3.4,24.14,8.33,20.0,49.44,2.99,37.03,36.4,0.0,4,5,0,0,1,4,0
72.06,33.33,2.01,43.1,8.33,20.0,24.91,1.01,46.63,48.53,0.0,5,5,1,1,1,0,0
19.05,15.15,1.31,13.79,8.33,20.0,49.36,2.75,42.37,43.14,0.0,2,5,0,1,1,0,1
31.13,18.18,1.85,15.52,16.67,0.0,14.54,0.5,9.1,1.1,0.0,4,5,0,0,1,2,0
62.71,9.09,1.86,15.52,0.0,0.0,59.02,3.24,12.79,17.4,0.0,5,3,0,1,2,0,0
21.51,24.24,2.25,15.52,16.67,40.0,50.98,3.06,35.97,35.05,0.0,3,3,1,1,1,0,1
9.28,18.18,1.34,17.24,0.0,0.0,28.62,1.92,47.55,64.71,40.0,1,3,0,0,1,5,0
19.05,24.24,0.75,20.69,0.0,0.0,38.04,1.74,32.69,44.49,60.0,2,3,1,1,2,0,0
1.85,12.12,2.1,25.86,0.0,0.0,26.4,3.36,32.36,18.75,60.0,1,3,0,0,1,0,0
12.34,21.21,2.59,13.79,0.0,0.0,41.33,2.75,57.11,61.76,40.0,1,3,1,0,11,4,0
23.67,9.09,1.65,12.07,0.0,0.0,68.42,2.29,44.5,45.83,0.0,3,5,0,0,3,0,1
27.09,12.12,2.47,24.14,0.0,0.0,58.24,4.25,23.59,32.11,60.0,3,3,1,0,3,0,0
44.46,21.21,2.98,27.59,0.0,0.0,76.15,2.7,34.33,21.08,40.0,4,5,2,0,10,0,0
10.69,12.12,1.21,13.79,0.0,0.0,14.16,1.17,46.63,48.53,0.0,1,3,2,0,3,0,0
26.75,30.3,3.93,22.41,0.0,0.0,55.79,9.06,53.62,57.35,20.0,3,3,2,0,1,5,0
15.04,6.06,0.21,6.9,0.0,0.0,39.8,1.59,28.79,25.98,40.0,2,3,1,0,2,0,0
48.91,12.12,2.7,8.62,8.33,0.0,40.29,0.3,12.59,5.51,0.0,5,3,2,1,4,0,0
31.75,21.21,2.42,18.97,0.0,0.0,67.74,4.21,30.17,16.18,0.0,4,5,1,0,2,0,0
24.72,21.21,2.37,18.97,0.0,0.0,62.09,2.06,65.09,57.35,0.0,3,5,1,1,8,0,1
12.88,6.06,3.3,10.34,0.0,0.0,54.22,1.92,20.45,15.44,0.0,2,3,2,0,10,2,0
60.82,24.24,2.42,18.97,0.0,0.0,58.07,1.06,20.2,4.41,0.0,5,3,1,1,0,0,1
21.27,27.27,1.54,29.31,0.0,0.0,42.28,5.3,23.77,32.35,40.0,2,3,2,1,0,4,0
26.84,36.36,2.65,25.86,0.0,0.0,48.21,4.49,60.1,51.47,0.0,2,3,0,0,1,0,1
9.89,30.3,1.65,27.59,0.0,0.0,78.93,20.48,23.94,8.82,40.0,1,3,2,0,1,4,0
54.37,12.12,1.74,13.79,0.0,0.0,61.68,0.89,45.03,33.7,60.0,6,5,2,0,5,0,0
33.84,27.27,0.97,20.69,0.0,0.0,27.05,1.05,33.29,19.85,0.0,3,3,0,0,0,5,1
10.69,15.15,2.03,15.52,0.0,0.0,50.33,0.66,14.59,19.85,20.0,1,3,2,0,7,0,0
29.29,15.15,3.49,15.52,0.0,0.0,83.57,2.64,17.39,1.1,20.0,2,3,2,0,1,3,0
42.16,12.12,1.39,17.24,0.0,0.0,22.42,0.3,32.25,18.63,0.0,5,3,0,1,4,5,0
43.15,24.24,1.93,15.52,8.33,20.0,57.32,1.77,57.61,48.53,0.0,3,3,0,0,1,0,0
47.16,12.12,0.15,13.79,0.0,0.0,14.43,0.56,27.68,13.24,20.0,4,3,1,1,2,5,0
48.67,6.06,0.52,5.17,16.67,20.0,43.24,0.21,35.66,48.53,60.0,5,3,1,1,11,5,0
45.98,9.09,1.87,5.17,8.33,20.0,55.45,0.29,12.79,17.4,20.0,4,3,0,1,1,0,0
21.27,15.15,1.74,29.31,0.0,0.0,59.11,1.6,59.43,64.71,60.0,2,3,2,0,3,4,0
28.53,15.15,2.3,18.97,0.0,0.0,33.93,1.52,68.74,76.47,0.0,2,5,2,0,11,0,1
1.85,21.21,1.05,24.14,0.0,0.0,30.71,1.4,30.49,16.54,0.0,1,3,0,0,1,4,0
7.23,12.12,1.13,18.97,16.67,0.0,34.34,3.13,20.45,15.44,0.0,1,3,0,0,3,0,0
39.88,24.24,1.47,20.69,0.0,0.0,59.82,7.78,32.69,44.49,0.0,5,5,1,0,3,0,1
32.33,6.06,0.71,12.07,0.0,0.0,64.46,1.13,61.35,52.94,60.0,3,3,0,1,4,0,0
33.26,18.18,1.69,22.41,8.33,20.0,47.32,0.96,23.94,19.85,0.0,3,3,0,0,1,0,0
26.75,15.15,2.42,20.69,0.0,0.0,82.37,4.58,28.79,25.98,0.0,3,3,2,0,5,0,0
5.86,24.24,1.85,29.31,0.0,0.0,20.54,1.07,20.89,28.43,0.0,1,3,0,1,2,4,0
10.11,12.12,1.17,24.14,0.0,0.0,26.63,1.65,57.11,61.76,40.0,1,5,0,0,7,4,0
17.51,15.15,3.56,18.97,0.0,0.0,32.0,0.84,9.73,13.24,0.0,2,3,0,0,1,0,0
31.44,33.33,2.41,39.66,0.0,0.0,54.3,1.73,14.34,7.72,0.0,3,5,1,1,3,0,0
55.52,6.06,1.86,6.9,8.33,20.0,63.92,3.81,41.06,55.88,40.0,5,5,1,0,2,4,0
47.64,30.3,1.23,20.69,8.33,20.0,48.6,1.44,33.83,32.35,0.0,4,3,0,0,1,0,0
6.35,12.12,3.06,13.79,0.0,0.0,53.93,5.16,73.82,67.65,60.0,1,3,2,0,1,0,0
17.5,6.06,1.54,20.69,0.0,0.0,6.38,0.35,38.49,38.24,0.0,2,3,2,1,1,5,1
20.59,18.18,0.96,24.14,0.0,0.0,53.39,9.18,14.34,7.72,0.0,2,3,1,0,9,0,0
35.76,6.06,1.72,20.69,0.0,0.0,9.95,0.19,31.7,43.14,20.0,3,5,2,0,1,5,0
31.54,9.09,0.84,5.17,0.0,0.0,44.46,0.79,42.14,57.35,20.0,3,3,1,1,10,5,0
48.87,21.21,2.38,17.24,0.0,0.0,54.49,4.05,41.06,55.88,0.0,4,5,1,2,3,0,0
7.95,6.06,0.97,12.07,0.0,0.0,58.16,1.23,34.33,21.08,60.0,1,3,1,1,4,0,0
22.91,9.09,3.19,12.07,0.0,0.0,82.41,2.33,27.82,24.75,0.0,2,3,2,0,1,2,0
22.81,6.06,0.08,1.72,8.33,0.0,36.79,0.32,50.12,52.94,60.0,2,3,1,1,6,4,0
24.78,15.15,3.03,17.24,0.0,0.0,43.61,0.51,12.79,17.4,0.0,3,3,1,1,10,0,0
21.51,33.33,1.45,32.76,0.0,0.0,36.48,9.58,59.89,51.23,0.0,3,5,2,0,2,2,0
28.8,6.06,1.22,15.52,0.0,0.0,6.63,0.25,54.78,58.82,0.0,2,3,1,2,3,0,0
34.45,12.12,2.4,15.52,0.0,0.0,56.25,1.77,35.37,22.3,0.0,3,3,2,1,2,5,1
15.99,21.21,0.51,13.79,0.0,0.0,48.66,1.25,55.94,60.29,0.0,1,3,2,1,1,4,0
3.67,18.18,0.45,10.34,0.0,0.0,38.05,4.27,50.9,53.92,0.0,1,3,1,0,2,4,0
23.05,9.09,2.14,10.34,8.33,20.0,15.59,0.4,27.82,24.75,0.0,3,3,0,1,1,0,0
35.13,18.18,2.96,15.52,0.0,0.0,54.38,1.09,65.09,57.35,0.0,2,3,1,1,10,0,0
52.38,12.12,2.65,22.41,0.0,0.0,52.81,0.95,37.82,51.47,60.0,4,3,1,2,10,4,0
