total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
45.21,3,24.24,42.23,2,4,11,10,1,0,1.63,0,10.34,0.33,11.03,0,0,0.0,0
30.53,5,34.77,25.52,4,4,13,4,2,0,2.67,1,17.24,1.07,46.76,0,0,0.0,0
1.17,3,33.85,1.38,3,3,10,8,2,5,3.21,1,17.24,1.26,36.93,0,1,0.82,0
41.21,5,43.15,28.01,3,4,4,10,1,0,1.16,1,15.52,2.57,31.86,0,0,0.0,0
33.05,5,62.74,25.15,5,4,6,1,1,0,1.14,0,6.9,0.94,66.73,0,0,0.0,1
49.12,3,26.92,42.69,2,0,13,3,0,0,1.31,1,17.24,1.96,43.62,0,0,0.0,1
26.42,3,13.36,31.91,1,3,2,1,0,0,1.34,0,31.03,2.12,25.16,0,3,21.65,0
4.7,3,13.73,4.31,1,3,13,11,0,7,1.45,0,25.86,1.36,16.16,0,3,1.87,0
20.55,3,32.58,20.56,3,4,11,0,1,0,2.7,0,17.24,2.44,70.89,0,0,0.0,0
19.33,3,11.65,18.83,2,4,3,0,2,4,1.82,3,32.76,1.11,20.8,0,3,20.2,0
58.53,3,37.62,53.17,3,2,3,5,1,4,1.55,0,25.86,3.88,56.33,0,3,55.12,0
40.95,3,25.35,52.74,2,0,8,1,2,2,1.12,0,5.17,0.13,12.95,0,0,0.0,0
4.27,3,34.83,4.39,3,4,9,6,0,4,1.8,0,22.41,0.86,25.8,0,0,0.0,0
38.94,3,29.99,35.6,3,4,2,3,1,4,1.9,0,10.34,0.52,19.23,0,0,0.0,1
45.32,5,39.11,31.17,3,4,12,1,0,0,1.72,2,18.97,3.21,73.21,0,5,53.21,0
24.07,3,52.38,27.48,4,4,13,1,1,0,1.29,0,15.52,2.17,76.36,0,3,22.29,0
26.65,3,11.9,26.49,2,2,3,2,0,4,1.83,1,25.86,1.23,56.25,0,2,32.61,0
68.69,3,13.73,61.73,1,4,8,5,0,0,2.3,0,25.86,4.31,50.89,0,3,25.93,0
17.03,3,14.45,18.41,2,4,3,1,1,0,1.57,3,39.66,1.13,16.17,0,0,0.0,0
24.66,3,35.13,32.57,2,0,7,1,1,0,1.9,0,10.34,0.74,46.25,0,0,0.0,0
5.06,3,31.75,7.13,3,2,1,1,1,0,0.72,0,8.62,0.35,49.99,0,3,7.27,0
7.05,3,26.75,9.53,3,1,9,2,1,4,1.75,1,12.07,0.78,58.45,0,1,5.33,0
27.59,3,26.92,31.5,2,0,9,2,1,8,1.09,0,17.24,0.17,8.66,0,0,0.0,1
8.41,3,15.97,6.76,2,4,3,0,1,0,0.94,0,10.34,1.09,26.03,0,0,0.0,0
24.66,5,43.8,23.55,4,4,11,10,0,0,2.38,0,13.79,0.94,52.9,0,3,31.19,0
5.28,3,19.02,4.65,2,4,8,5,0,0,2.28,1,20.69,1.53,53.95,0,1,3.38,0
36.4,3,9.73,29.66,1,4,9,1,1,4,1.57,0,10.34,1.91,61.7,0,3,25.38,0
5.5,3,22.44,7.31,3,3,2,4,0,0,1.27,0,22.41,0.77,66.52,0,2,5.24,0
33.86,3,12.61,27.91,1,4,2,4,0,0,0.82,0,29.31,1.29,9.64,0,0,31.62,0
15.46,3,32.57,16.23,3,4,12,1,1,0,1.88,0,13.79,3.2,68.11,0,0,0.0,0
23.68,3,23.15,19.99,2,4,13,9,1,4,0.32,0,22.41,0.94,29.62,0,2,2.34,0
33.46,3,35.05,44.1,3,4,1,4,0,0,1.62,4,17.24,0.42,43.93,0,0,0.0,0
74.56,5,33.26,49.82,3,4,8,1,0,4,2.35,0,13.79,5.77,51.96,0,2,19.42,0
21.72,3,30.02,21.48,3,3,6,10,1,9,2.74,0,8.62,1.06,47.84,0,0,0.0,1
12.33,3,18.18,10.92,2,3,13,8,0,8,1.9,0,20.69,13.16,71.71,0,0,3.57,0
21.11,3,45.0,23.39,3,4,0,1,0,0,2.08,0,17.24,1.48,51.12,0,3,15.71,0
9.98,3,10.65,10.67,1,1,10,4,1,8,0.71,0,17.24,0.17,6.8,0,0,11.4,0
56.95,3,88.94,70.66,6,4,3,1,0,0,1.2,0,17.24,1.89,38.39,0,1,38.48,0
24.07,3,37.79,27.2,4,4,13,2,1,0,2.95,0,25.86,1.86,36.35,0,2,7.63,0
18.2,5,42.16,15.89,4,0,8,3,0,0,1.97,0,18.97,2.51,74.95,0,0,0.0,1
15.85,3,20.55,19.77,2,2,6,11,1,4,0.34,0,10.34,0.7,25.73,0,3,23.31,0
25.79,3,36.79,27.67,4,4,13,10,1,0,2.04,0,12.07,3.88,70.26,0,0,0.0,0
19.77,3,22.13,20.64,2,2,7,1,0,0,1.19,0,20.69,2.82,55.71,0,1,6.38,0
39.62,3,22.75,41.7,3,3,11,9,1,0,1.41,0,3.45,1.76,72.7,0,3,21.95,0
23.37,5,39.08,16.37,4,2,2,2,0,1,0.6,0,18.97,0.07,11.07,0,0,0.0,0
42.27,5,57.23,44.3,4,4,2,1,1,1,1.33,0,24.14,2.75,45.92,0,0,0.0,1
73.58,3,38.39,81.43,3,0,13,3,1,4,0.99,2,12.07,1.84,20.89,1,2,69.83,0
32.05,5,42.35,23.31,4,0,3,1,0,4,2.7,0,22.41,3.04,45.45,0,0,0.0,1
38.44,5,60.82,31.86,5,0,9,0,0,0,1.69,0,15.52,0.52,15.17,0,0,0.0,1
18.85,3,11.07,23.15,1,3,2,1,0,0,1.11,1,17.24,0.6,22.97,0,0,0.0,1
37.38,3,13.36,40.4,1,2,2,11,0,0,0.91,0,13.79,1.69,34.55,0,3,52.18,0
1.47,3,19.6,1.3,2,4,4,7,2,4,1.24,1,17.24,2.21,42.93,0,1,1.75,0
46.33,3,53.29,58.64,4,4,0,1,1,0,2.39,0,31.03,3.16,72.23,0,0,0.0,1
73.58,5,24.72,52.38,3,4,7,1,0,0,1.1,0,13.79,4.58,64.75,0,4,28.58,0
9.98,3,38.39,12.25,3,4,13,5,2,0,1.75,0,17.24,1.64,32.6,0,1,0.34,0
100.0,5,30.02,62.59,3,4,10,10,0,0,3.6,0,37.93,1.31,22.58,1,0,0.0,1
19.77,3,3.67,18.37,1,2,4,1,1,0,2.49,0,18.97,0.78,17.6,0,0,6.44,1
6.69,3,24.26,6.19,3,3,12,10,1,0,1.88,0,29.31,0.3,24.73,0,0,0.0,1
49.12,3,19.05,42.69,2,0,6,1,0,0,0.25,0,8.62,0.2,11.28,0,0,0.0,1
20.55,3,14.07,18.16,1,3,1,6,2,0,1.5,0,15.52,1.27,20.89,0,0,0.0,0
22.9,3,6.54,26.87,1,2,4,5,1,0,50.99,0,17.24,1.87,37.68,1,2,35.29,1
47.55,5,23.15,38.77,2,3,3,1,0,0,1.5,0,20.69,6.59,48.0,0,4,13.92,0
59.88,3,21.27,75.69,2,2,7,0,1,4,1.54,1,29.31,5.3,42.28,0,2,52.08,0
47.55,3,81.89,57.42,6,2,1,2,1,3,2.39,1,25.86,1.88,20.74,0,3,10.42,0
31.82,3,20.36,26.74,2,2,10,1,1,0,2.92,0,46.55,1.68,34.82,0,0,6.13,0
15.85,5,49.82,15.01,4,1,4,3,0,0,2.51,0,15.52,1.9,55.3,0,0,0.0,1
5.77,3,5.58,5.28,1,4,13,1,0,2,1.4,0,15.52,3.11,55.3,0,3,5.51,0
66.73,5,51.41,63.53,6,3,7,1,0,0,2.99,1,43.1,7.29,59.86,0,0,0.0,1
36.61,5,25.93,25.06,2,4,10,1,0,4,1.29,0,29.31,2.37,36.73,0,0,0.0,0
23.68,3,23.72,20.04,2,2,11,0,0,0,1.55,1,12.07,1.92,68.11,0,3,25.85,0
15.46,3,11.9,15.24,2,0,2,3,0,0,1.89,0,12.07,0.94,38.11,0,0,0.0,0
87.28,3,46.13,84.11,4,3,6,10,0,2,1.69,0,20.69,3.96,81.31,0,0,0.0,1
66.69,3,22.9,64.35,3,2,0,1,0,0,1.86,0,18.97,6.97,89.92,0,2,54.53,0
24.07,3,21.27,24.59,2,3,9,7,0,4,0.72,3,13.79,0.63,61.43,0,1,10.32,0
15.46,3,31.89,16.51,2,4,11,7,1,0,2.46,0,17.24,1.13,58.57,0,0,15.97,0
24.07,5,17.85,15.23,2,4,2,1,0,0,2.96,0,46.55,4.45,39.38,0,0,0.0,0
24.07,5,31.54,16.88,3,4,11,1,0,4,2.43,0,25.86,1.09,44.02,0,0,0.0,1
21.72,3,41.1,26.88,3,4,11,3,0,4,2.36,0,46.55,1.75,81.43,0,0,0.0,0
27.59,5,28.29,21.88,3,5,11,8,1,0,1.85,0,6.9,2.36,80.09,0,1,7.02,0
15.46,3,8.77,14.78,1,3,3,4,0,4,1.38,0,15.52,0.29,31.34,0,0,3.24,0
12.39,3,38.68,12.69,4,0,2,10,1,0,1.56,0,20.69,0.86,34.29,0,0,0.0,1
12.39,3,22.98,11.42,2,5,1,8,1,0,2.0,1,37.93,0.27,10.24,0,3,6.82,0
10.29,3,55.4,11.88,4,3,10,10,1,12,1.47,0,25.86,1.42,68.04,0,3,13.02,0
29.94,5,43.98,27.65,3,4,0,5,0,0,2.58,0,12.07,2.47,61.84,0,5,12.02,0
11.85,3,82.71,15.3,5,3,10,11,1,5,2.0,0,5.17,0.12,38.07,0,0,0.65,0
23.72,3,37.02,23.67,4,3,7,10,1,0,4.11,0,24.14,1.77,36.05,0,0,0.0,0
5.04,3,42.44,6.18,4,4,1,5,0,0,0.59,7,6.9,0.34,43.11,0,0,0.0,1
28.77,3,38.39,28.95,3,4,3,1,1,0,1.97,0,20.69,1.12,39.71,0,0,0.0,1
32.05,5,8.01,17.71,1,4,2,3,1,4,0.45,0,5.17,2.0,27.41,0,0,0.0,0
18.49,5,35.96,16.62,4,3,11,5,1,5,1.18,0,8.62,1.11,85.24,0,1,25.67,0
12.62,3,40.11,15.59,4,2,3,11,1,0,1.6,0,17.24,0.65,29.73,0,3,11.08,0
82.19,5,35.13,49.66,3,5,7,1,0,0,2.19,0,18.97,4.6,77.39,0,3,9.54,0
19.61,3,36.3,17.41,3,4,11,1,2,0,2.37,0,20.69,0.75,22.39,0,0,0.0,1
44.03,3,21.51,38.68,3,4,7,9,0,0,1.47,0,18.97,1.33,30.1,0,0,0.0,0
39.57,3,27.61,41.74,3,2,10,5,0,0,1.66,0,37.93,1.13,24.11,0,0,0.0,1
27.59,3,38.82,33.05,3,4,0,1,1,0,2.9,0,15.52,1.54,76.61,0,0,0.0,0
56.95,3,36.07,57.01,4,0,13,10,0,2,1.34,0,22.41,3.7,40.09,0,0,0.0,1
4.6,3,31.44,3.63,3,3,3,2,0,0,1.57,0,5.17,0.92,83.9,0,0,0.0,0
16.0,3,29.28,18.78,3,4,9,7,0,0,0.72,1,15.52,0.97,39.11,0,2,6.95,0
12.55,3,24.7,16.25,2,1,0,1,0,0,1.99,0,32.76,0.69,17.86,0,3,11.65,0
47.16,3,12.37,51.41,2,4,1,1,1,4,2.73,0,10.34,4.5,67.41,0,2,25.66,0
59.88,3,57.23,88.03,4,4,0,1,1,0,1.52,0,10.34,1.64,72.7,0,0,0.0,1
66.73,5,47.47,59.08,5,3,10,1,0,0,1.79,0,15.52,1.32,56.79,0,5,68.46,0
80.43,5,22.9,51.67,3,3,3,4,0,0,2.78,1,27.59,0.69,12.15,0,0,0.0,0
14.4,3,52.09,21.07,4,4,9,9,0,0,2.27,0,18.97,0.79,47.3,0,0,0.0,1
23.68,5,36.98,18.54,3,2,13,1,0,0,1.03,2,12.07,0.88,66.96,0,0,30.73,0
47.16,5,42.44,38.84,4,0,11,0,0,4,1.81,0,53.45,4.41,70.54,0,2,39.09,0
57.42,5,43.04,53.11,4,1,13,6,0,0,1.31,0,12.07,3.44,71.47,0,3,65.78,0
54.6,3,41.31,54.65,3,3,3,1,2,4,4.05,2,39.66,3.33,43.91,0,0,0.0,0
60.63,3,65.79,63.23,6,2,11,2,1,1,1.79,1,17.24,1.03,22.5,0,3,18.86,0
41.29,3,21.51,43.21,3,5,11,0,0,2,1.78,1,34.48,1.7,53.72,0,2,52.84,1
74.03,5,48.8,54.79,4,3,13,9,1,4,0.34,0,12.07,0.38,6.89,0,0,0.0,1
40.51,3,36.34,39.68,3,4,2,10,1,0,1.46,0,10.34,1.0,13.93,0,3,41.23,0
35.23,5,53.29,34.51,5,4,2,2,0,0,2.83,0,25.86,3.36,46.88,0,0,0.0,1
59.88,3,22.91,76.23,2,3,10,2,0,0,1.88,1,12.07,12.8,64.29,0,1,40.13,0
37.38,3,7.98,40.41,1,0,9,1,2,0,1.0,0,41.38,3.39,16.16,0,0,0.0,0
56.36,3,33.84,76.99,4,4,1,0,0,0,0.68,1,10.34,0.3,74.82,0,3,40.22,0
19.77,5,26.85,13.25,3,3,2,0,0,2,2.14,0,22.41,0.67,12.93,0,4,8.52,1
21.72,3,45.25,28.2,4,4,2,1,1,0,2.03,1,17.24,0.33,72.99,0,0,0.0,1
15.85,3,19.56,19.99,2,4,1,2,1,0,1.07,0,5.17,0.57,57.68,0,3,18.1,0
42.27,5,65.79,46.74,6,4,2,1,0,0,1.48,1,17.24,1.97,76.28,0,0,0.0,1
73.58,3,25.03,75.69,2,4,6,1,1,4,2.23,0,3.45,4.29,76.61,0,2,66.32,0
16.56,3,24.04,14.42,2,5,13,5,1,0,2.8,7,37.93,2.1,37.42,0,0,6.16,0
80.43,3,37.09,80.99,3,4,5,8,0,0,2.2,0,25.86,7.19,51.66,0,3,37.66,0
66.73,3,29.28,78.35,3,4,11,1,0,0,3.28,0,46.55,6.18,54.26,0,3,85.53,0
28.38,5,36.0,23.9,4,3,9,1,0,0,1.62,0,13.79,2.21,28.51,0,1,19.13,0
48.96,3,22.9,63.55,3,4,7,0,1,0,2.45,0,29.31,4.95,67.68,0,0,0.0,1
1.76,3,17.91,2.39,2,4,13,4,2,5,1.97,0,6.9,0.35,31.3,0,2,3.25,0
14.82,3,5.58,15.73,1,3,2,2,2,0,2.55,0,31.03,1.07,23.57,0,1,20.82,0
12.33,3,75.89,14.02,5,1,11,11,1,0,0.97,0,8.62,0.41,88.01,0,0,0.0,1
49.12,5,28.12,28.81,3,3,11,0,0,0,1.3,1,12.07,1.23,39.8,0,0,0.0,1
19.37,3,14.45,17.13,2,3,11,1,0,0,1.52,0,34.48,1.3,18.32,0,3,24.27,0
21.14,3,22.89,17.76,2,4,10,4,1,8,2.03,2,10.34,0.32,33.66,0,3,4.49,0
26.42,3,21.27,29.93,2,0,10,1,1,4,0.96,0,8.62,2.54,67.98,0,0,0.0,0
16.56,3,46.23,16.17,4,4,9,1,1,0,2.58,4,20.69,0.56,65.41,0,3,4.04,0
2.94,3,38.46,2.71,3,4,3,9,0,0,3.28,0,12.07,1.73,71.27,0,1,4.28,0
26.96,5,43.77,22.99,4,4,3,6,0,4,2.66,0,17.24,2.68,86.96,0,5,25.03,0
68.69,5,38.14,45.81,3,0,1,1,0,0,2.48,0,24.14,4.0,27.95,0,2,65.29,0
42.27,3,13.84,52.52,2,4,3,10,0,0,0.81,0,10.34,0.4,80.42,0,3,27.07,0
33.46,5,46.85,23.11,3,2,7,9,0,4,2.0,0,15.52,1.64,62.32,0,0,0.0,1
11.94,3,15.04,13.08,2,2,2,8,1,4,2.35,0,15.52,2.75,88.3,0,0,17.13,0
73.39,3,24.24,68.81,2,4,3,2,2,4,1.91,0,29.31,7.27,36.96,0,2,56.8,0
10.96,3,21.51,9.25,3,4,11,1,0,0,1.97,1,20.69,0.95,19.11,0,0,0.0,0
10.57,3,22.9,13.88,3,2,1,1,0,5,1.26,0,12.07,0.28,44.91,0,0,5.71,0
20.78,3,12.37,18.47,2,4,11,8,1,4,3.15,0,32.76,6.98,64.86,0,3,15.69,0
12.33,3,36.67,16.51,3,4,6,6,1,0,0.91,0,12.07,1.02,64.09,0,3,6.54,0
9.0,3,13.66,8.56,1,3,2,2,1,10,1.17,0,13.79,0.46,9.34,0,0,11.37,0
69.47,5,45.98,44.7,4,4,11,8,0,0,1.29,0,10.34,0.3,58.28,0,0,0.0,0
27.59,3,40.52,33.27,3,4,8,1,0,4,1.86,1,24.14,6.87,77.39,0,0,0.0,1
15.46,3,13.66,14.94,1,4,13,11,0,4,1.56,0,34.48,3.7,30.69,0,1,6.99,0
42.27,5,44.49,40.81,4,2,3,4,2,0,1.32,1,22.41,2.61,78.64,0,0,0.0,1
27.83,5,36.34,24.46,3,3,10,9,0,3,2.84,0,20.69,4.3,84.91,0,5,37.92,0
17.61,3,3.67,16.33,1,3,13,1,2,4,1.7,0,18.97,0.98,28.6,0,1,18.81,0
54.6,5,60.45,41.44,4,2,6,3,0,0,1.35,0,6.9,0.79,68.02,0,0,0.0,1
21.72,3,18.74,20.28,2,4,1,8,1,2,1.12,0,8.62,0.49,32.43,0,0,0.0,1
54.6,3,15.04,67.17,2,5,7,7,1,0,1.33,0,29.31,6.96,35.24,0,0,0.0,0
17.03,3,4.28,14.46,1,3,1,6,0,4,0.79,0,15.52,2.17,20.97,0,3,18.03,0
6.69,3,61.03,7.66,6,3,1,2,1,6,3.01,0,27.59,0.63,16.66,0,3,1.18,0
15.85,3,3.67,18.37,1,3,7,0,2,4,2.93,0,27.59,0.66,15.78,0,1,3.71,0
17.61,3,11.65,17.13,2,4,13,1,0,0,2.7,0,20.69,0.45,8.93,0,3,10.96,0
28.77,3,5.58,23.13,1,4,3,0,2,4,2.91,0,37.93,1.73,40.71,0,0,0.0,1
11.15,3,32.57,11.65,3,5,13,1,1,5,1.36,0,10.34,0.13,20.73,0,0,0.0,1
26.42,3,12.37,23.6,1,4,10,11,0,0,2.32,1,13.79,3.9,49.21,0,3,27.59,0
10.96,3,25.03,9.04,2,4,1,0,1,4,1.65,1,20.69,2.54,45.82,0,1,1.95,0
31.12,3,48.01,31.85,4,3,1,5,1,0,3.23,0,5.17,2.39,82.08,0,0,0.0,1
42.27,5,62.74,43.84,5,3,10,3,2,0,1.43,0,18.97,4.61,66.39,0,0,14.82,0
24.88,3,53.84,29.36,5,4,2,1,1,0,1.57,0,17.24,1.12,52.9,0,0,0.0,1
15.85,3,7.57,18.89,1,4,4,3,1,4,0.95,0,3.45,0.7,39.05,0,0,0.0,1
34.83,3,8.8,33.39,1,0,3,2,1,4,2.15,1,22.41,2.37,78.35,0,0,0.0,1
34.4,5,33.92,24.08,3,2,10,5,0,4,1.07,0,17.24,1.45,30.09,0,0,0.0,1
47.55,5,70.24,51.49,6,3,1,6,0,5,0.89,0,34.48,4.34,35.63,0,0,0.0,0
18.93,5,29.93,15.79,3,4,8,9,1,4,2.37,0,18.97,1.34,93.85,0,4,29.61,0
24.07,3,20.59,24.98,3,3,11,4,0,4,1.41,1,12.07,0.77,36.07,0,0,0.0,0
17.96,3,28.8,16.87,2,2,9,1,0,0,1.91,0,20.69,2.01,70.5,0,0,0.0,0
54.21,5,38.39,40.84,3,4,10,9,0,0,1.31,0,18.97,3.56,54.72,0,1,5.75,0
5.02,3,38.22,5.29,3,5,1,5,1,1,1.22,0,18.97,1.2,34.73,0,3,2.6,0
21.72,3,55.17,23.47,4,5,13,1,0,0,0.84,2,10.34,0.47,19.98,0,0,0.0,0
18.31,3,29.28,19.36,3,4,10,0,1,8,1.1,1,12.07,0.41,50.36,0,0,0.0,1
33.46,3,36.67,44.38,3,3,12,6,0,0,2.12,1,27.59,1.9,22.04,0,2,27.71,0
21.72,3,17.51,24.59,2,4,4,11,2,4,0.54,1,24.14,2.1,34.02,0,3,16.96,0
36.4,3,10.65,29.78,1,4,8,8,0,4,1.86,0,32.76,7.15,18.14,0,0,28.95,1
36.99,3,18.99,38.2,2,0,2,6,0,0,0.85,0,15.52,1.39,48.67,0,2,10.55,0
21.72,3,36.34,21.13,3,0,12,2,1,0,2.05,1,15.52,1.81,41.54,0,2,26.61,0
16.34,3,36.71,19.42,2,4,13,2,1,0,1.6,0,18.97,4.13,61.84,0,3,7.88,0
66.73,3,82.11,93.82,6,4,4,1,1,0,1.59,0,17.24,1.28,63.14,0,0,0.0,1
21.14,5,33.15,18.67,3,3,0,1,0,0,1.69,0,24.14,3.33,50.89,0,0,0.0,0
32.68,5,31.54,23.2,3,1,12,2,1,0,1.59,0,8.62,0.81,47.92,0,0,0.0,1
45.21,3,16.43,42.14,2,0,3,1,1,4,1.53,0,18.97,2.34,37.98,0,0,0.0,1
13.82,3,28.2,12.23,3,4,1,10,1,0,0.19,0,5.17,0.01,1.24,0,0,0.0,1
12.88,3,30.84,13.38,3,3,8,3,0,2,0.41,0,27.59,0.02,1.07,0,0,0.0,1
40.51,3,24.7,38.5,3,4,1,0,0,0,1.73,0,25.86,2.65,55.87,0,0,0.0,1
52.05,5,33.19,37.83,3,4,12,7,1,4,1.52,2,20.69,3.49,51.05,0,0,0.0,0
47.16,3,14.42,52.67,2,4,1,2,0,0,1.08,0,41.38,2.47,22.55,0,0,0.0,0
42.86,3,29.03,40.79,3,0,12,1,1,0,2.35,0,6.9,0.97,64.44,0,0,0.0,1
94.66,3,16.77,81.84,2,1,8,6,0,2,1.8,0,25.86,0.73,6.72,0,0,29.95,0
41.29,3,9.49,40.71,1,0,7,1,0,4,1.34,1,25.86,3.88,80.89,0,0,0.0,0
17.26,3,16.77,21.84,2,2,6,0,1,0,1.83,1,18.97,1.3,38.11,0,0,5.31,0
37.42,5,15.99,19.42,1,4,8,1,0,0,0.33,0,20.69,0.93,11.16,0,0,0.0,1
8.02,3,23.05,9.33,3,2,13,0,2,5,1.76,0,25.86,0.87,37.12,0,3,7.5,0
27.59,5,10.11,18.86,1,3,13,4,2,0,2.53,0,51.72,3.8,22.72,0,0,0.0,1
21.14,3,5.0,24.87,1,3,10,0,0,0,1.99,1,56.9,4.02,31.91,0,0,0.0,0
32.68,5,50.21,27.68,5,4,11,6,0,0,3.2,0,27.59,1.52,61.3,0,5,7.46,0
46.58,5,44.8,30.58,4,3,13,2,1,0,1.19,0,6.9,0.75,41.71,0,0,0.0,0
45.21,3,25.03,42.37,2,3,3,1,0,0,1.4,1,24.14,2.09,48.44,0,0,0.52,0
21.14,3,29.84,19.11,3,4,9,1,0,2,1.3,0,17.24,1.99,68.32,0,0,0.0,1
26.11,5,43.83,26.11,4,3,0,3,2,0,1.11,0,12.07,0.22,6.05,0,0,0.0,1
59.3,5,31.44,34.74,3,2,0,1,0,0,3.02,0,25.86,9.45,55.45,0,0,0.0,1
7.05,3,15.24,8.63,2,3,5,10,1,4,0.37,0,10.34,0.02,0.46,0,1,0.6,1
8.81,3,11.9,10.92,2,3,1,0,1,4,0.85,0,6.9,0.85,41.7,0,0,0.0,0
41.29,5,25.74,29.28,3,4,13,1,0,0,3.15,0,24.14,2.35,38.3,0,1,3.26,0
17.81,5,33.01,14.45,3,4,13,1,0,4,0.97,0,17.24,4.48,57.21,0,2,27.08,0
17.81,3,15.62,19.36,2,3,1,8,0,4,1.73,0,17.24,1.15,30.84,0,2,0.81,0
23.68,3,43.87,21.79,3,3,4,1,1,5,0.6,0,12.07,0.43,11.28,0,2,23.49,0
52.0,5,81.16,48.57,7,4,11,3,1,1,0.74,0,12.07,0.84,44.29,0,0,0.0,1
15.85,3,11.9,19.57,2,5,3,3,1,0,1.53,0,22.41,1.06,46.97,0,0,0.0,1
22.9,3,30.45,30.26,3,3,12,3,1,5,3.1,0,17.24,0.81,63.14,0,1,0.9,0
24.66,3,17.51,31.26,2,1,8,8,1,0,1.31,0,12.07,1.74,69.91,0,0,0.0,1
34.17,3,32.61,30.84,3,5,11,1,0,0,0.95,2,20.69,1.36,37.04,0,0,0.0,1
47.16,3,31.17,54.79,3,4,1,1,1,4,1.37,2,24.14,3.84,47.76,0,0,21.6,0
30.53,5,22.75,20.94,3,4,13,7,0,0,1.52,0,12.07,2.72,53.38,0,0,0.0,0
29.45,3,57.23,35.26,4,2,13,2,1,0,2.25,3,29.31,1.46,36.89,0,1,36.96,0
59.88,5,66.47,63.53,6,4,2,1,0,0,2.48,0,27.59,4.57,45.6,0,4,67.88,0
39.8,5,49.35,29.22,5,4,2,1,1,4,2.23,0,17.24,1.08,29.39,0,0,0.0,1
33.86,5,26.41,19.31,2,4,12,1,1,0,2.59,2,32.76,2.02,41.95,0,2,9.85,0
14.44,3,56.17,15.62,5,0,6,11,2,0,3.69,1,17.24,1.93,44.29,0,0,0.0,1
20.3,3,29.84,22.05,3,4,10,8,0,0,0.95,0,6.9,1.23,58.95,0,0,0.0,1
54.6,3,8.5,48.42,1,3,13,3,1,0,1.63,0,12.07,2.35,56.96,0,0,0.0,0
32.68,3,28.94,34.64,3,3,4,3,0,0,2.08,0,6.9,1.7,70.56,0,0,0.0,0
26.22,3,8.08,24.97,1,3,0,1,1,0,3.4,0,25.86,0.92,11.77,0,3,8.3,0
14.09,3,27.09,18.42,3,4,2,1,0,4,0.39,1,6.9,0.73,68.93,0,0,0.0,0
27.59,3,55.32,35.27,4,4,10,2,2,0,1.59,0,72.41,5.9,26.61,0,0,0.0,1
22.66,5,47.9,14.15,5,2,5,3,1,0,1.19,0,8.62,1.28,46.45,0,0,0.0,1
27.24,3,23.6,23.51,2,3,3,4,0,0,1.64,0,18.97,3.3,45.15,0,0,0.0,0
14.68,3,21.82,16.98,3,4,3,6,1,0,0.89,0,15.52,1.11,32.14,0,3,4.4,0
2.64,3,11.9,3.34,2,4,5,1,0,5,1.4,0,22.41,2.98,43.24,0,3,0.96,0
73.58,3,42.44,80.99,4,0,12,8,0,4,0.68,0,34.48,1.37,58.13,0,0,0.0,1
47.16,5,38.22,37.85,3,2,12,11,0,4,3.23,3,25.86,3.77,47.59,0,1,67.71,0
14.38,3,1.85,13.26,1,1,7,9,0,9,1.25,0,22.41,1.32,11.69,0,0,0.0,0
6.07,3,32.57,7.08,3,4,1,1,0,5,0.23,0,13.79,1.79,47.09,0,0,0.0,1
12.23,3,6.3,11.48,1,1,13,6,0,4,1.93,0,10.34,0.87,31.57,0,0,0.0,1
7.63,3,29.28,7.12,3,4,7,11,1,4,2.06,0,15.52,0.5,10.48,0,0,0.0,1
21.72,3,17.51,20.15,2,4,0,3,1,0,2.56,0,10.34,2.08,32.14,0,0,0.0,1
3.33,3,20.45,2.36,2,1,4,1,0,9,2.8,0,32.76,0.06,0.38,0,0,0.0,0
38.94,3,18.99,33.73,2,4,8,2,0,2,0.73,0,12.07,0.14,4.15,0,0,0.0,1
27.59,3,53.29,34.99,4,2,13,4,1,0,1.08,0,6.9,1.25,47.17,0,0,0.0,0
24.07,3,14.42,22.02,2,4,7,6,1,0,2.68,1,29.31,2.25,53.95,0,0,0.0,1
45.21,3,13.36,40.4,1,3,3,1,1,0,2.35,0,29.31,2.58,37.88,0,0,0.0,0
17.03,3,29.93,16.04,3,4,0,3,2,0,3.11,1,24.14,0.7,62.43,0,3,12.27,1
59.3,5,50.91,39.17,4,2,2,5,0,0,1.65,0,25.86,2.97,71.07,0,4,33.0,0
1.29,3,48.01,0.84,4,4,11,1,1,5,2.96,1,18.97,1.09,30.34,0,0,0.0,1
30.53,3,15.97,31.02,2,4,1,4,0,0,2.68,1,27.59,2.48,41.33,1,0,0.0,1
18.79,3,30.82,22.75,3,3,13,1,1,0,2.39,0,8.62,1.11,54.47,0,0,0.0,0
8.02,3,8.8,8.36,1,4,1,9,0,0,1.56,1,6.9,8.7,96.33,0,0,0.0,1
49.12,5,19.05,27.78,2,2,3,10,0,4,0.55,0,20.69,3.35,41.14,0,5,36.38,0
38.56,5,45.18,26.42,4,4,8,1,0,0,2.14,0,25.86,1.4,44.39,0,0,23.6,1
28.77,3,35.09,27.94,3,0,2,10,1,0,2.11,0,25.86,2.08,34.9,0,0,7.07,0
33.93,3,37.79,35.01,4,3,10,7,1,0,3.91,0,15.52,6.9,68.19,0,0,4.97,0
