total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
35.42,5,31.82,27.14,3,4,6,1,0,4,0.8,0,10.34,2.18,31.22,0,0,0.0,0
15.85,5,19.05,12.86,2,3,7,1,1,0,1.33,0,8.62,2.71,62.76,0,0,0.0,0
42.27,5,26.41,36.1,2,3,13,3,0,0,2.36,0,20.69,1.0,60.27,0,2,55.27,0
51.08,3,36.34,67.51,3,4,12,1,1,0,0.84,1,18.97,2.91,49.06,0,0,26.9,0
6.46,3,7.95,5.37,1,4,6,7,1,0,0.95,0,5.17,0.38,14.43,0,2,1.02,0
11.59,3,36.3,13.76,3,4,8,11,1,0,1.12,0,8.62,0.78,36.12,0,3,16.29,0
35.81,3,19.05,33.74,2,3,2,10,1,0,4.34,0,17.24,1.59,37.95,1,0,0.0,0
19.77,3,11.9,19.57,2,3,11,9,2,0,2.85,1,34.48,4.26,35.24,0,3,11.04,0
37.16,5,45.0,25.46,4,1,12,11,1,0,0.85,0,5.17,1.11,66.43,0,4,13.72,0
12.87,3,76.83,13.4,5,4,12,1,0,0,1.79,0,18.97,2.85,67.86,0,3,14.7,0
16.05,3,23.67,13.94,3,4,13,2,1,0,2.53,0,12.07,0.68,22.86,0,0,0.0,0
8.56,3,20.36,9.44,2,4,8,1,0,2,1.58,0,5.17,0.0,0.0,0,1,6.22,0
8.92,3,15.04,7.02,2,3,13,11,1,0,2.85,0,10.34,0.64,25.48,0,0,0.0,1
33.46,5,32.57,21.09,3,4,0,1,2,0,1.52,0,17.24,1.9,61.99,0,0,0.0,1
8.81,3,31.75,12.17,4,4,10,3,2,0,1.16,0,5.17,0.53,59.78,0,0,0.0,1
13.31,3,11.9,13.08,2,2,6,1,1,4,1.79,1,12.07,1.12,47.68,0,0,0.0,1
33.86,3,0.03,26.55,1,4,13,5,1,4,1.02,0,12.07,2.0,15.4,0,0,4.9,0
10.96,3,8.88,8.6,1,4,11,1,0,8,1.76,1,12.07,1.39,80.26,0,3,9.26,0
56.95,5,36.67,37.48,3,4,13,1,1,0,2.67,0,34.48,2.06,31.52,1,3,58.21,0
18.2,3,53.51,18.95,4,3,13,8,2,0,2.03,0,10.34,5.75,75.09,0,2,20.87,0
44.38,3,20.59,42.22,2,4,2,3,1,0,1.96,0,12.07,1.81,51.32,0,2,4.33,0
13.89,3,3.33,14.55,1,4,1,11,0,0,1.54,0,27.59,0.85,15.34,0,0,0.0,0
40.51,3,18.74,51.56,2,4,13,1,1,0,0.58,0,13.79,4.17,85.91,0,0,0.0,0
25.01,5,59.73,18.52,4,4,13,11,1,0,1.36,0,22.41,2.91,57.97,0,4,16.55,0
63.99,3,6.51,56.33,1,4,3,6,0,4,1.48,0,25.86,6.43,41.17,0,0,12.1,0
12.33,3,15.04,10.92,2,0,11,9,0,4,0.87,0,8.62,0.96,53.57,0,2,3.18,0
44.03,3,11.65,36.32,2,4,4,10,1,0,2.54,0,32.76,2.67,35.89,0,3,34.61,0
25.15,3,6.35,23.75,1,4,2,2,2,4,1.02,0,12.07,1.57,48.88,0,1,3.21,0
49.12,5,28.12,28.81,3,3,11,0,0,0,1.3,1,12.07,1.23,39.8,0,0,0.0,1
24.07,3,8.02,23.13,1,4,4,1,0,4,1.44,1,22.41,0.78,66.61,0,3,5.98,0
41.29,3,27.46,44.47,3,5,13,0,1,4,2.5,0,29.31,11.1,79.55,0,3,49.85,0
69.47,5,57.61,49.99,5,5,13,1,0,4,1.8,0,12.07,0.99,66.49,0,3,28.93,0
9.98,3,23.15,11.17,2,4,7,3,0,0,0.13,1,13.79,0.24,9.18,0,3,3.26,0
13.89,3,33.84,17.1,3,4,1,7,1,1,0.1,0,3.45,0.28,78.75,0,3,2.59,0
8.27,3,38.22,9.91,3,3,13,5,1,0,2.24,0,20.69,0.54,14.77,0,3,8.07,0
80.43,5,49.82,57.7,4,3,1,1,0,0,0.79,0,20.69,29.04,20.09,0,0,0.0,0
11.94,3,33.85,14.02,3,0,0,6,0,0,3.63,0,24.14,1.91,45.77,0,1,4.89,0
7.05,3,15.24,8.63,2,3,5,10,1,4,0.37,0,10.34,0.02,0.46,0,1,0.6,1
44.03,3,13.36,36.15,1,4,9,11,1,0,1.81,0,17.24,0.45,25.89,0,3,44.82,0
21.72,3,37.79,22.32,4,4,9,6,0,0,1.59,0,15.52,1.37,59.69,0,0,0.0,1
12.33,3,24.73,11.25,2,3,11,1,0,5,0.36,0,8.62,0.55,66.77,0,1,11.83,0
4.7,3,37.62,5.62,3,5,10,1,0,9,2.55,0,29.31,4.63,53.11,0,2,3.03,0
40.51,5,25.14,34.27,2,3,0,7,0,4,1.25,0,27.59,3.77,24.95,0,0,0.0,1
13.65,3,56.04,17.59,4,0,2,11,1,0,1.18,0,18.97,0.49,21.51,0,0,0.0,1
9.51,3,40.1,9.23,3,3,12,1,2,0,2.26,0,13.79,1.62,55.29,0,3,5.36,0
62.82,5,40.81,50.95,5,1,6,1,2,0,2.12,2,13.79,3.54,52.42,0,5,4.46,0
41.29,5,59.73,34.05,4,4,3,10,1,0,2.5,0,17.24,1.4,71.86,0,2,23.29,0
45.21,5,31.75,30.66,4,1,11,2,0,0,1.35,0,13.79,0.56,32.68,0,4,14.1,0
36.99,3,16.75,37.16,2,2,8,1,1,0,1.82,0,15.52,1.58,47.23,0,0,12.62,0
12.33,3,8.8,10.57,1,0,1,6,0,4,1.02,0,20.69,0.53,81.31,0,3,3.19,0
24.66,3,30.68,31.99,2,4,13,6,1,0,1.46,0,12.07,1.32,30.36,0,0,8.99,0
1.47,3,19.6,1.3,2,4,4,7,2,4,1.24,1,17.24,2.21,42.93,0,1,1.75,0
38.99,5,59.15,39.01,6,0,3,4,1,0,2.5,0,12.07,2.01,68.27,0,5,50.44,0
11.15,3,19.05,10.24,2,4,8,10,1,0,0.72,1,32.76,0.57,25.92,0,0,0.0,0
15.85,3,30.17,15.23,3,2,9,10,0,4,2.63,0,15.52,1.13,54.8,0,0,0.0,0
52.95,5,31.68,36.05,4,0,13,3,1,0,0.98,0,10.34,1.96,55.98,0,3,41.74,0
57.42,5,43.04,53.11,4,1,13,6,0,0,1.31,0,12.07,3.44,71.47,0,3,65.78,0
26.42,3,30.54,35.69,3,4,3,10,1,0,2.54,0,50.0,2.51,33.58,0,0,0.0,0
41.21,5,43.15,28.01,3,4,4,10,1,0,1.16,1,15.52,2.57,31.86,0,0,0.0,0
15.85,3,23.6,20.37,2,4,3,5,0,0,2.26,2,20.69,1.08,28.55,0,3,11.63,0
19.77,3,9.73,19.08,1,4,12,0,0,12,0.21,0,5.17,0.22,10.91,0,0,0.0,0
15.26,3,45.25,16.22,5,1,2,6,0,0,3.38,0,20.69,0.37,22.29,0,0,13.67,0
74.56,5,20.59,43.21,3,3,0,2,1,0,0.78,0,17.24,3.25,56.61,0,5,43.31,0
5.87,3,37.62,4.93,3,0,11,9,0,0,3.44,0,18.97,5.53,65.66,0,0,0.0,1
100.0,3,25.49,90.16,3,3,9,1,0,0,5.95,0,48.28,11.68,71.22,1,1,48.88,0
26.22,3,22.9,23.0,3,1,13,4,1,4,1.62,0,8.62,1.55,82.83,0,3,11.43,0
28.77,3,21.27,24.59,2,1,13,5,0,0,1.12,0,10.34,1.78,51.34,0,0,19.01,0
26.42,3,11.0,31.96,1,4,3,11,1,0,2.03,0,10.34,1.19,34.06,0,2,26.21,0
21.72,3,15.04,19.57,2,4,10,2,0,2,0.89,0,34.48,0.86,21.52,0,2,26.12,0
41.29,3,22.95,42.68,2,4,11,4,1,0,1.32,0,22.41,2.35,68.4,0,3,53.82,0
15.85,3,7.57,18.89,1,4,4,3,1,4,0.95,0,3.45,0.7,39.05,0,0,0.0,1
57.71,5,74.46,43.67,6,4,1,2,0,0,0.96,0,24.14,1.8,30.42,0,0,0.0,0
33.46,5,53.51,24.09,5,4,7,11,0,0,1.34,0,5.17,1.21,63.13,0,0,0.0,0
45.21,3,13.72,50.31,2,3,3,1,2,0,2.61,1,17.24,23.63,60.77,0,1,27.88,0
47.55,3,7.57,56.6,1,4,2,1,0,4,0.94,0,24.14,6.87,71.75,0,2,66.37,0
30.53,3,23.67,32.23,2,4,7,7,0,4,0.79,0,8.62,0.54,67.73,0,3,27.69,0
73.58,5,20.45,49.29,2,4,8,1,0,0,1.69,0,25.86,6.4,50.33,0,5,80.92,0
51.08,5,45.98,48.04,4,4,13,1,0,0,2.56,0,36.21,5.84,41.33,0,2,70.43,0
42.27,5,32.57,36.53,3,4,3,1,0,0,0.96,1,25.86,3.1,36.35,0,0,0.0,0
32.58,5,32.64,19.4,3,4,5,1,0,0,0.7,0,32.76,1.46,32.33,0,2,24.04,0
27.59,3,28.29,32.97,3,4,0,8,1,0,2.57,0,10.34,1.2,69.57,0,2,23.57,0
41.29,3,11.9,41.21,2,3,2,0,0,4,1.42,0,5.17,2.75,95.57,0,0,0.0,0
14.38,3,37.62,15.41,3,3,12,8,1,0,2.27,1,20.69,1.35,59.73,0,2,10.5,0
45.21,3,15.04,41.21,2,2,13,3,0,4,2.99,0,29.31,5.02,35.0,0,3,46.89,0
16.05,3,10.98,12.66,1,4,7,11,0,5,1.11,0,56.9,1.23,7.3,0,3,7.6,1
34.4,3,7.71,32.82,1,4,6,3,0,4,2.32,0,13.79,3.54,54.72,0,0,0.36,0
9.98,3,25.03,11.26,2,4,13,7,2,2,0.67,0,15.52,0.79,30.71,0,3,13.97,0
22.35,3,38.39,24.65,4,5,12,1,1,5,1.95,0,15.52,0.53,51.52,0,0,0.0,1
26.42,3,25.6,33.56,2,1,1,9,1,4,1.35,0,22.41,2.6,62.77,0,0,0.0,1
15.08,3,42.44,16.5,4,3,1,7,0,0,0.69,0,18.97,0.29,37.12,0,0,0.0,0
40.51,5,28.77,35.15,3,4,9,1,0,0,1.62,0,10.34,0.99,87.95,0,2,14.41,0
50.96,5,60.66,42.65,5,3,10,7,2,0,1.24,1,12.07,0.7,49.74,0,0,0.0,1
17.03,3,29.93,16.04,3,4,0,3,2,0,3.11,1,24.14,0.7,62.43,0,3,12.27,1
52.05,5,24.72,36.83,3,2,12,1,1,4,1.26,0,10.34,3.01,45.45,0,2,64.0,0
22.66,3,55.17,21.81,4,2,1,4,0,0,2.84,0,41.38,3.4,52.59,1,0,0.0,0
28.77,3,28.09,25.37,3,0,13,4,0,0,1.46,1,15.52,1.15,43.48,0,0,0.0,0
24.07,3,21.0,24.56,2,4,4,3,1,4,0.9,0,15.52,1.17,30.76,0,0,0.0,0
36.4,3,9.73,29.66,1,4,9,1,1,4,1.57,0,10.34,1.91,61.7,0,3,25.38,0
21.72,3,30.82,21.56,3,4,10,7,0,2,0.4,0,31.03,0.44,6.52,0,3,24.41,0
66.73,3,39.88,84.11,4,4,0,1,0,0,1.83,0,22.41,5.83,54.72,0,3,43.43,0
35.81,5,20.59,26.91,3,3,1,1,2,0,1.83,5,17.24,0.97,39.13,0,4,47.58,0
12.33,3,11.07,10.86,1,4,2,4,0,2,2.69,2,13.79,5.62,73.47,0,0,0.0,1
2.94,3,22.13,2.47,2,4,2,2,0,0,2.2,0,34.48,0.27,32.14,0,0,0.0,0
26.42,3,11.9,32.55,2,3,13,5,1,0,1.74,0,6.9,1.97,60.03,0,3,4.95,0
36.59,5,11.47,24.52,1,4,2,2,0,0,0.95,0,44.83,2.38,17.68,0,0,0.0,0
69.13,5,29.83,54.49,3,4,2,1,0,0,0.41,0,12.07,0.53,53.21,1,3,48.42,0
48.38,3,41.31,48.38,3,1,10,4,0,0,1.21,1,27.59,1.26,60.31,0,0,0.0,1
39.33,3,11.9,43.37,2,0,8,1,0,4,1.28,0,15.52,1.56,64.38,0,3,52.31,0
2.54,3,31.54,2.57,3,4,6,7,1,0,0.82,1,10.34,0.81,37.23,0,1,4.62,0
73.58,5,43.8,57.7,4,3,8,1,0,4,2.62,0,31.03,5.23,61.89,0,0,0.0,0
40.43,5,47.64,30.99,4,2,13,2,1,0,3.16,0,22.41,2.87,75.29,0,1,43.38,0
37.38,3,13.36,40.4,1,2,2,11,0,0,0.91,0,13.79,1.69,34.55,0,3,52.18,0
42.27,5,17.51,34.82,2,4,13,10,0,0,2.49,0,37.93,3.5,27.65,0,0,0.0,0
58.51,3,18.43,59.39,2,3,11,1,0,0,0.97,1,17.24,2.52,32.05,0,3,17.47,0
43.69,5,33.84,36.51,4,4,13,3,0,0,1.57,0,15.52,2.54,36.35,0,0,0.0,0
20.78,3,11.87,18.7,2,0,11,2,1,3,0.46,1,29.31,0.02,0.99,0,1,5.26,0
17.38,3,0.03,14.59,1,5,13,8,0,0,0.66,1,13.79,1.17,24.54,0,3,16.95,0
8.02,3,43.15,9.83,3,4,2,7,0,4,0.81,0,13.79,0.8,55.27,0,1,9.88,0
66.73,5,49.75,62.8,4,3,3,7,0,0,2.86,4,20.69,1.61,56.25,0,0,0.0,1
6.69,3,46.82,6.82,4,4,12,11,0,5,2.23,0,8.62,0.9,81.98,0,3,6.89,0
0.98,3,34.83,1.16,3,4,0,9,0,5,1.67,0,5.17,0.1,7.5,1,3,2.57,0
87.28,5,21.27,48.39,2,4,2,0,0,4,0.77,1,12.07,3.07,25.54,0,1,80.35,0
13.33,3,48.33,14.36,5,4,4,4,1,0,1.51,0,10.34,0.41,26.79,0,0,0.0,1
24.54,3,21.0,22.79,2,2,13,7,0,0,2.44,0,22.41,3.06,65.08,0,3,18.02,0
19.77,5,47.64,14.8,4,3,7,1,0,0,1.63,0,34.48,3.78,52.5,0,0,0.0,1
46.58,3,15.04,39.04,2,3,4,10,1,4,1.85,0,31.03,2.6,44.6,0,2,21.66,0
52.05,5,37.79,40.62,4,3,1,9,2,0,1.65,1,17.24,2.38,29.69,0,0,0.0,0
12.33,3,17.26,11.25,2,4,1,1,2,2,0.5,0,6.9,0.71,25.94,0,1,2.03,0
15.89,3,31.44,16.6,3,4,12,10,1,0,1.79,0,8.62,0.93,74.53,0,3,18.12,0
8.81,3,23.12,11.37,2,4,7,7,0,0,2.43,0,17.24,0.43,34.44,0,2,1.27,0
17.61,3,27.6,22.61,2,5,7,2,0,0,1.85,0,17.24,1.46,38.34,0,3,13.33,0
17.32,3,11.0,13.88,1,2,1,11,2,4,0.83,0,13.79,0.86,31.84,0,0,12.49,0
38.75,3,26.54,49.33,2,0,9,10,1,0,1.26,0,25.86,2.25,66.24,0,3,30.21,0
45.21,5,46.82,32.74,4,2,4,1,0,0,2.5,0,22.41,3.46,39.03,0,1,5.22,0
9.98,3,38.39,12.25,3,4,13,5,2,0,1.75,0,17.24,1.64,32.6,0,1,0.34,0
9.51,3,19.56,12.05,2,4,3,3,0,2,1.0,0,22.41,1.04,19.13,0,1,17.16,0
66.73,3,25.52,78.65,3,3,8,3,0,0,2.14,0,32.76,4.24,69.38,0,2,82.82,0
17.81,5,35.13,13.61,3,3,1,7,1,2,1.44,0,15.52,0.17,8.29,0,3,22.08,0
19.37,3,18.14,23.89,2,4,8,5,1,0,2.13,0,20.69,2.58,58.45,0,0,3.34,0
22.06,3,45.89,28.73,5,0,12,3,0,0,2.95,1,20.69,0.56,30.54,0,0,0.0,1
20.2,3,19.17,20.77,2,4,8,4,2,0,1.8,0,12.07,1.08,63.37,0,3,22.01,0
19.77,3,28.8,20.47,3,5,1,0,1,0,0.98,1,36.21,0.49,30.08,0,1,7.19,0
35.81,3,24.7,34.0,2,0,5,1,0,2,2.26,0,31.03,3.21,69.55,0,0,0.0,0
21.72,5,40.81,18.86,5,4,8,2,0,5,1.52,0,5.17,0.87,53.56,0,1,20.66,0
17.32,3,26.75,15.33,3,3,0,1,0,2,2.52,0,31.03,4.2,86.8,0,0,0.0,0
32.05,5,36.34,20.67,3,4,1,3,0,4,1.12,0,10.34,0.74,47.3,0,0,0.0,1
10.96,3,36.41,9.77,4,4,13,9,1,0,0.91,0,6.9,0.76,35.89,0,3,12.9,0
45.21,3,20.36,41.57,2,0,13,1,1,5,2.73,0,17.24,1.53,18.07,0,0,0.0,1
0.88,3,28.12,1.36,3,4,4,11,0,5,1.7,2,8.62,0.5,73.13,0,0,0.0,1
31.82,3,20.36,26.74,2,2,10,1,1,0,2.92,0,46.55,1.68,34.82,0,0,6.13,0
32.98,5,71.92,37.84,6,4,3,1,0,0,3.08,0,25.86,4.55,74.12,0,0,0.0,1
21.72,3,78.8,31.53,6,3,5,2,1,7,2.09,0,24.14,2.77,35.3,0,0,23.0,0
27.59,5,28.23,21.87,3,3,5,1,1,4,1.6,0,18.97,1.12,65.71,0,2,35.91,0
49.12,5,51.41,35.42,5,4,11,1,2,6,1.39,0,6.9,1.21,63.57,0,2,30.42,0
33.6,3,24.04,29.77,2,4,13,3,0,3,0.72,1,13.79,0.62,50.28,0,0,21.59,0
42.27,3,40.31,58.05,4,2,13,2,1,5,1.73,0,27.59,0.68,12.63,0,0,41.57,0
42.76,3,13.36,35.09,1,3,4,2,0,4,1.93,0,13.79,2.93,48.69,0,2,17.19,0
5.28,3,21.17,6.97,2,1,1,3,1,5,1.19,0,13.79,0.63,57.59,0,0,0.0,0
38.16,3,12.73,34.86,2,4,8,1,0,0,1.48,0,24.14,1.1,52.65,0,0,0.0,0
15.85,3,4.96,16.77,1,3,13,6,0,0,2.52,0,13.79,1.54,50.41,0,3,8.23,0
3.91,3,3.64,3.97,1,5,13,1,0,0,1.83,0,25.86,1.65,23.04,0,1,3.84,0
28.28,3,55.17,36.12,5,4,12,1,0,9,1.48,0,27.59,0.68,16.22,0,0,0.0,1
17.96,3,27.6,16.78,2,0,11,1,0,0,0.32,1,6.9,0.57,31.34,0,0,0.0,0
28.77,5,28.29,17.09,3,3,2,1,1,0,0.97,4,31.03,1.39,15.0,0,0,0.0,0
25.71,5,30.45,14.86,2,3,13,6,1,0,0.66,0,13.79,0.56,19.64,0,0,0.0,0
26.42,3,7.98,23.42,1,3,7,1,2,3,1.87,0,12.07,0.3,11.19,0,3,2.81,0
17.81,5,27.09,13.27,3,3,2,5,0,0,2.03,1,15.52,1.43,61.68,0,0,0.0,0
15.85,3,28.29,21.29,3,3,10,1,0,0,1.98,0,15.52,0.45,46.43,0,0,0.0,0
23.6,3,40.31,32.56,4,3,13,9,0,0,3.81,0,12.07,1.17,94.8,0,0,0.0,1
26.92,3,31.75,29.55,3,0,13,1,0,4,1.53,0,22.41,3.76,63.84,0,3,18.44,0
43.44,3,30.82,47.56,3,4,10,6,0,4,2.09,0,32.76,6.1,80.98,0,1,54.68,0
44.03,5,57.85,33.13,6,4,11,5,0,2,0.9,0,8.62,0.04,7.56,0,0,0.0,0
18.59,3,36.98,16.53,3,0,10,9,0,0,0.67,0,6.9,0.84,69.64,0,0,0.0,0
59.3,5,48.05,38.5,3,3,8,1,0,0,1.97,0,29.31,3.91,67.35,0,4,26.52,0
24.83,3,43.87,33.96,4,4,7,1,0,0,2.75,0,20.69,1.09,20.27,0,0,0.0,0
2.15,3,19.38,2.28,2,4,2,10,0,0,0.51,0,15.52,1.53,45.45,0,0,0.0,0
17.81,3,36.07,21.56,3,4,8,1,0,4,3.51,0,13.79,1.1,77.86,0,3,19.39,0
55.42,3,23.72,47.61,2,3,12,1,0,4,3.07,0,8.62,5.32,60.94,0,2,51.25,0
28.77,3,14.49,25.66,1,5,4,8,0,0,2.43,0,29.31,1.84,44.6,0,3,4.34,0
49.12,5,61.51,36.0,5,4,0,2,0,4,3.01,0,32.76,3.32,39.49,0,0,9.05,0
35.91,3,14.45,35.25,2,2,9,2,1,4,1.48,0,17.24,1.58,55.33,0,0,0.0,0
15.46,3,5.12,14.69,1,4,6,11,1,4,1.67,0,10.34,1.0,41.25,0,0,4.85,0
21.72,3,45.24,22.47,4,2,13,10,1,4,1.2,0,17.24,1.69,34.44,0,0,0.0,0
11.71,3,37.79,16.59,4,4,7,1,2,5,3.2,0,32.76,1.86,29.92,0,3,16.35,0
73.29,3,38.4,70.08,4,4,10,3,0,0,1.6,0,18.97,4.87,76.16,0,3,29.78,0
12.33,3,18.43,15.49,2,2,3,4,0,0,1.91,0,18.97,3.46,60.38,0,3,16.05,0
8.41,3,11.47,6.37,1,3,11,11,0,2,1.85,0,20.69,0.41,11.61,0,0,8.98,0
33.46,3,26.41,43.34,2,4,13,7,0,0,1.93,1,32.76,2.33,28.41,0,3,16.06,0
32.05,3,31.89,42.53,2,3,3,6,0,0,2.14,0,17.24,3.27,64.74,0,0,0.0,0
47.95,3,8.5,51.37,1,1,3,6,1,0,0.98,0,27.59,3.65,28.57,0,0,0.0,0
25.54,3,33.01,34.93,3,4,3,3,1,0,1.07,0,6.9,0.98,67.32,0,0,0.0,0
26.22,5,25.21,15.11,3,3,13,3,0,0,0.77,0,12.07,1.56,48.21,0,0,0.0,1
35.23,3,29.8,47.33,3,4,10,1,0,4,1.1,0,8.62,4.3,76.3,0,3,33.14,0
15.85,5,46.13,15.26,4,3,3,6,1,0,1.38,0,20.69,1.93,39.03,0,0,0.0,1
26.42,3,45.89,34.35,5,4,9,1,0,0,1.35,0,18.97,2.97,90.02,0,3,18.06,0
0.78,3,10.65,0.06,1,2,11,1,0,0,0.06,0,3.45,0.08,79.78,0,0,0.0,0
51.08,3,69.3,76.47,5,3,7,3,2,2,1.38,3,15.52,0.37,6.81,0,0,0.0,1
4.4,3,40.5,6.58,4,4,11,11,0,4,4.44,0,12.07,3.32,50.89,1,3,1.28,0
60.82,3,50.91,58.18,4,3,3,7,0,0,3.71,1,32.76,6.34,65.58,0,0,0.0,1
10.96,3,24.73,9.03,2,4,2,3,0,0,0.62,0,5.17,0.47,39.2,0,0,0.0,1
72.02,5,18.18,38.95,2,4,11,1,0,4,2.92,0,20.69,3.59,56.25,0,0,0.0,1
36.97,5,45.89,25.43,5,3,7,0,2,4,2.56,0,13.79,7.93,59.73,0,0,0.0,1
39.33,5,43.46,26.74,3,1,7,1,1,4,1.94,0,13.79,3.43,47.84,0,0,0.0,1
15.15,3,55.32,21.83,4,4,9,1,0,4,1.31,0,15.52,5.71,69.18,0,1,16.63,0
43.91,5,74.63,37.9,6,4,7,3,1,1,3.88,0,13.79,1.37,69.64,0,0,0.0,0
27.36,3,35.13,26.56,2,5,13,1,0,0,1.51,1,12.07,2.08,48.25,0,0,0.0,0
49.9,3,8.8,47.99,1,3,1,8,0,4,1.67,0,25.86,5.11,41.62,0,2,38.43,0
59.1,3,64.59,59.52,4,4,11,1,1,0,2.16,0,13.79,4.01,90.69,0,3,5.11,0
35.69,3,33.26,35.19,3,3,2,1,0,0,0.86,0,18.97,1.97,75.29,0,0,0.0,0
34.87,3,8.26,28.55,1,3,11,11,0,4,1.09,0,13.79,1.36,42.78,0,0,0.0,0
35.53,5,23.19,23.82,2,4,3,1,0,2,0.49,0,6.9,0.18,12.05,0,0,0.0,0
42.27,5,24.41,22.69,3,3,13,1,0,2,0.29,0,29.31,0.04,0.25,0,0,0.0,0
4.7,3,28.12,4.79,2,3,1,1,2,2,2.27,0,10.34,3.36,74.91,0,1,5.16,0
16.05,3,9.49,12.91,2,4,9,0,0,0,1.4,0,8.62,0.5,52.5,0,0,0.0,0
15.85,3,32.57,20.8,3,3,1,3,2,0,0.39,0,12.07,1.39,49.38,0,3,3.49,0
29.24,3,42.44,39.7,4,2,13,11,2,0,3.23,0,12.07,2.01,28.84,0,1,22.52,0
47.02,5,30.82,38.45,3,4,13,9,0,0,1.86,0,8.62,3.82,80.45,0,0,0.0,1
49.12,3,37.09,45.39,4,4,10,1,1,0,1.7,1,10.34,0.61,81.83,0,3,30.66,0
80.43,5,25.52,52.7,3,5,10,10,0,2,1.67,0,27.59,2.86,40.0,0,5,43.22,0
26.42,3,36.07,26.29,3,4,9,1,1,4,2.17,0,13.79,1.41,77.35,0,0,0.0,0
44.03,5,58.94,40.0,4,2,11,7,2,0,2.96,0,8.62,2.01,81.25,0,0,0.0,1
8.02,3,15.04,8.75,2,3,2,11,0,2,0.13,0,8.62,0.61,65.05,0,0,0.0,0
63.99,5,25.6,39.38,2,3,3,1,0,2,1.12,0,13.79,9.25,30.71,0,0,0.0,0
35.42,5,14.45,24.19,2,4,3,2,0,4,1.13,0,29.31,1.5,8.79,0,0,0.0,0
21.72,3,17.85,19.83,2,0,11,1,1,0,2.06,0,8.62,0.46,46.97,0,0,0.0,1
54.6,3,11.65,49.11,2,2,7,5,0,0,1.19,0,18.97,3.57,59.62,0,3,41.0,0
31.12,5,53.51,27.23,5,1,9,7,2,2,2.18,2,12.07,0.68,50.8,0,3,21.75,0
33.43,3,21.51,34.94,3,4,4,1,0,0,3.14,0,15.52,0.68,34.36,0,1,8.17,0
59.88,5,66.47,63.53,6,0,1,1,0,0,3.15,0,20.69,11.38,93.75,0,0,0.0,0
31.12,3,48.01,31.85,4,3,1,5,1,0,3.23,0,5.17,2.39,82.08,0,0,0.0,1
5.28,3,19.38,6.63,2,2,0,7,0,2,1.78,1,34.48,3.45,37.4,0,0,4.45,0
15.85,3,9.89,13.64,1,3,10,1,0,4,0.57,0,5.17,0.93,36.26,0,3,7.33,0
41.29,5,54.37,36.16,6,0,9,9,1,4,2.63,0,24.14,5.09,73.48,0,3,45.21,0
17.61,3,16.86,17.87,2,0,9,9,0,0,2.7,1,10.34,0.79,31.61,0,3,19.82,0
46.67,3,20.07,52.64,2,4,11,10,1,0,0.8,0,12.07,1.59,56.44,0,3,61.43,0
23.68,3,28.76,20.47,2,4,2,9,1,0,1.05,2,17.24,0.51,20.36,0,1,15.32,0
29.94,3,2.22,35.11,1,3,1,5,0,2,0.47,0,12.07,0.97,14.64,0,0,0.0,0
27.71,3,36.07,27.59,3,3,11,8,1,0,1.71,1,18.97,0.72,19.73,0,0,0.0,0
18.59,3,25.14,16.0,2,5,13,1,1,0,1.36,0,13.79,1.57,72.05,0,2,14.38,0
25.64,3,23.05,29.85,3,4,3,10,0,0,2.62,4,29.31,2.11,41.62,0,3,0.89,0
19.37,3,26.41,25.18,2,3,3,7,1,0,1.51,0,6.9,0.21,25.41,0,3,11.17,0
49.12,5,42.78,31.87,3,4,13,1,0,4,0.95,0,10.34,1.03,60.45,0,0,0.0,0
15.41,3,23.19,19.77,2,4,2,5,0,0,2.02,0,13.79,2.48,62.02,0,2,21.27,0
18.9,3,28.12,19.88,2,4,0,5,0,0,0.73,0,24.14,0.76,53.57,0,0,0.0,0
9.0,3,15.0,8.75,2,0,10,1,1,5,0.89,0,15.52,0.45,15.18,0,0,1.0,0
19.61,5,39.42,11.89,3,3,12,6,0,5,1.51,0,24.14,2.29,28.78,0,0,8.67,0
37.38,3,0.03,38.81,1,2,2,9,0,4,0.39,0,12.07,2.11,38.64,0,0,0.0,0
49.12,3,4.32,39.67,1,3,5,1,2,4,0.95,0,8.62,2.57,37.21,0,0,0.0,0
21.14,3,40.31,19.58,4,4,7,8,1,5,1.16,1,18.97,0.82,27.63,0,2,4.44,0
17.81,3,15.04,19.57,2,4,1,10,1,0,1.28,0,20.69,2.31,63.84,0,0,0.0,0
15.15,3,14.11,18.62,1,4,7,7,0,2,0.81,0,17.24,1.6,59.22,0,0,24.41,0
19.37,3,17.2,24.14,2,4,1,10,1,0,1.38,0,17.24,0.82,26.5,0,0,0.0,0
33.47,5,34.64,21.07,4,4,10,1,0,4,3.55,0,20.69,0.78,21.81,0,0,34.53,0
8.02,3,15.99,8.66,1,2,11,1,1,0,2.06,0,15.52,1.57,32.95,0,0,0.0,0
21.58,3,32.57,18.91,3,0,13,1,0,0,0.6,0,15.52,0.27,11.61,0,0,0.0,1
66.73,5,52.13,60.87,4,1,2,5,1,4,2.9,0,24.14,8.42,61.07,0,5,32.24,0
22.66,5,47.9,14.15,5,2,5,3,1,0,1.19,0,8.62,1.28,46.45,0,0,0.0,1
