loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1008926,97.29,15.15,1.55,15.52,0.0,0.0,80.17,2.61,38.1,37.75,0.0,6,5,1,1,1,0
1046998,45.98,12.12,1.55,8.62,0.0,0.0,87.72,2.04,34.9,33.7,0.0,4,3,1,0,1,0
1018536,10.69,,1.9,15.52,0.0,0.0,63.21,5.47,39.46,39.46,40.0,1,3,2,0,11,0
1033468,22.91,30.3,1.83,32.76,0.0,0.0,50.71,3.52,40.23,40.44,0.0,2,5,1,1,11,0
1020997,30.45,15.15,2.23,10.34,0.0,0.0,63.44,2.29,50.75,40.44,0.0,3,3,2,1,11,4
1004252,9.97,15.15,1.67,22.41,0.0,0.0,30.61,0.43,12.97,17.65,0.0,1,3,0,0,1,0
1036560,23.89,,1.77,6.9,0.0,0.0,68.49,0.74,62.59,54.41,0.0,3,3,1,1,0,0
1032944,13.68,15.15,2.15,10.34,0.0,0.0,36.73,1.02,29.76,27.21,60.0,2,3,0,1,5,4
1041594,15.04,15.15,1.52,12.07,8.33,20.0,42.86,0.96,23.77,32.35,60.0,2,3,0,1,4,5
1032936,65.95,12.12,2.22,10.34,0.0,0.0,21.05,0.92,0.0,0.0,0.0,4,5,2,1,1,9
1025755,23.12,9.09,0.78,10.34,0.0,0.0,53.06,2.52,72.24,80.88,60.0,2,3,1,0,0,0
1008964,22.98,39.39,2.27,25.86,0.0,0.0,49.11,11.16,18.19,24.75,60.0,2,5,2,0,4,0
1023592,13.36,9.09,1.39,12.07,0.0,0.0,79.82,1.23,39.17,39.09,60.0,1,3,2,1,2,4
1031198,24.73,6.06,0.36,8.62,0.0,0.0,66.77,0.55,58.27,63.24,20.0,2,3,1,0,1,5
1044413,29.28,9.09,2.76,18.97,0.0,0.0,52.81,5.99,25.39,34.56,0.0,3,5,1,0,0,0
1037891,1.85,12.12,0.9,12.07,0.0,0.0,23.96,1.59,63.76,86.76,0.0,1,3,0,0,1,0
1029569,36.98,15.15,1.96,17.24,0.0,0.0,51.43,0.68,4.05,5.51,0.0,3,3,1,2,6,0
1036965,9.28,0.0,0.98,3.45,0.0,0.0,0.0,0.0,36.1,23.16,0.0,1,3,1,0,4,4
1029591,30.16,9.09,1.07,15.52,0.0,0.0,41.12,1.67,67.58,75.0,0.0,2,5,1,0,7,4
1032744,28.79,18.18,1.32,12.07,0.0,0.0,53.23,1.18,45.03,33.7,0.0,3,3,1,1,5,6
1025459,37.09,6.06,1.05,10.34,0.0,0.0,52.86,0.37,17.39,1.1,0.0,4,3,1,1,5,0
1011113,26.84,21.21,1.45,12.07,0.0,0.0,50.99,2.59,23.77,32.35,0.0,2,3,1,1,6,0
1040457,55.39,,1.25,46.55,0.0,0.0,63.3,2.51,35.66,48.53,0.0,6,3,0,0,7,2
1001010,48.67,39.39,1.88,46.55,0.0,0.0,36.54,2.09,3.24,4.41,0.0,4,5,1,0,2,4
1013626,23.67,18.18,3.22,32.76,0.0,0.0,16.99,1.6,49.83,52.57,0.0,3,5,0,0,7,0
1041436,25.03,6.06,0.93,8.62,0.0,0.0,54.39,1.49,35.66,48.53,0.0,2,5,0,1,10,5
1002016,19.05,15.15,1.31,13.79,8.33,20.0,49.36,2.75,42.37,43.14,0.0,2,5,0,1,1,0
1031520,48.91,12.12,2.7,8.62,8.33,0.0,40.29,0.3,12.59,5.51,0.0,5,3,2,1,4,0
1048544,37.09,6.06,1.9,12.07,0.0,0.0,40.64,2.48,82.54,77.94,0.0,4,3,2,2,11,2
1004894,3.64,9.09,2.11,17.24,0.0,0.0,21.39,7.76,59.27,50.49,0.0,1,3,1,0,5,0
1005184,38.11,9.09,1.08,10.34,0.0,0.0,36.64,0.37,27.68,13.24,0.0,3,3,2,1,2,0
1008789,4.28,45.45,1.96,55.17,0.0,0.0,4.23,0.56,83.87,95.59,0.0,1,3,2,0,11,0
1039748,51.4,18.18,1.81,13.79,0.0,0.0,6.25,0.25,18.7,13.24,0.0,4,3,1,1,0,0
1006239,1.85,6.06,0.73,12.07,0.0,0.0,27.5,1.69,52.0,41.91,0.0,1,3,0,0,6,4
1001271,36.0,15.15,0.89,13.79,0.0,0.0,69.91,3.99,21.13,5.51,0.0,4,3,0,0,1,0
1036403,11.9,12.12,1.06,17.24,0.0,0.0,95.57,1.9,9.1,1.1,0.0,2,3,2,0,8,2
1015477,65.28,15.15,2.72,10.34,0.0,0.0,70.94,1.41,0.0,0.0,0.0,6,5,2,2,1,4
1024160,26.75,,1.86,8.62,0.0,0.0,87.91,3.23,15.49,21.08,0.0,3,3,0,1,6,7
1033962,27.07,21.21,0.77,13.79,8.33,20.0,51.08,1.51,26.75,36.4,0.0,2,3,2,1,2,0
1018228,30.02,15.15,3.0,13.79,8.33,20.0,30.8,0.81,9.98,2.21,0.0,3,3,1,1,5,4
1046556,3.64,12.12,2.7,15.52,0.0,0.0,45.85,1.68,16.96,11.03,0.0,1,3,0,0,1,0
1040446,20.06,12.12,2.3,22.41,0.0,0.0,31.25,0.65,31.7,43.14,0.0,2,3,1,0,4,4
1031017,8.02,9.09,2.98,20.69,0.0,0.0,13.93,1.51,33.64,32.11,0.0,1,3,2,0,2,0
1043295,44.23,,1.85,8.62,0.0,0.0,27.44,0.09,13.69,18.63,0.0,7,5,2,0,0,0
1041058,26.75,9.09,0.29,5.17,0.0,0.0,24.29,0.18,17.39,1.1,0.0,3,3,1,1,1,5
1017032,75.89,15.15,0.97,8.62,0.0,0.0,88.01,0.41,21.03,16.18,0.0,5,3,1,1,11,0
1004761,25.34,3.03,0.12,3.45,0.0,0.0,21.89,0.23,33.64,32.11,0.0,2,3,0,1,0,5
1014673,44.49,9.09,0.98,18.97,0.0,0.0,88.3,1.19,48.46,37.75,0.0,4,3,0,1,4,4
1029760,67.5,15.15,1.38,29.31,0.0,0.0,3.67,0.33,5.67,7.72,0.0,5,3,2,2,3,0
1009578,18.99,24.24,2.94,51.72,8.33,20.0,39.89,1.4,30.17,16.18,0.0,2,3,0,0,8,2
1031178,28.29,27.27,0.97,31.03,0.0,0.0,15.0,1.39,33.83,32.35,0.0,3,5,1,1,1,0
1038053,11.65,18.18,0.91,18.97,0.0,0.0,30.34,1.01,0.81,1.1,0.0,2,3,1,0,10,0
1025095,49.39,15.15,2.37,18.97,0.0,0.0,62.14,6.03,35.97,35.05,0.0,4,3,2,0,8,4
1004082,22.64,12.12,1.46,32.76,0.0,0.0,24.29,1.14,29.9,40.69,0.0,2,3,0,0,7,9
1018897,0.03,12.12,0.51,15.52,0.0,0.0,12.02,1.28,67.89,60.66,0.0,1,3,2,0,1,4
1031427,13.72,21.21,0.38,20.69,0.0,0.0,10.28,0.57,50.75,40.44,0.0,2,3,1,1,3,4
1042923,55.17,15.15,3.24,10.34,0.0,0.0,76.69,4.47,0.81,1.1,0.0,4,3,0,0,1,4
1005096,7.23,12.12,2.16,15.52,0.0,0.0,63.98,3.07,63.84,55.88,0.0,1,3,1,0,10,4
1000933,72.06,33.33,2.01,43.1,8.33,20.0,24.91,1.01,46.63,48.53,0.0,5,5,1,1,1,0
1047257,31.82,15.15,0.65,17.24,8.33,0.0,13.75,0.52,52.45,55.88,0.0,3,3,1,0,5,0
1022388,17.51,24.24,2.32,24.14,8.33,20.0,35.15,2.62,40.23,40.44,0.0,2,3,0,1,1,4
1025289,18.18,30.3,1.44,22.41,0.0,0.0,35.98,2.28,19.09,25.98,0.0,2,3,0,1,3,0
1029417,48.67,24.24,2.97,34.48,0.0,0.0,74.45,4.4,58.85,50.0,0.0,5,5,1,1,0,0
1042686,29.29,9.09,1.64,18.97,0.0,0.0,22.73,0.78,27.74,37.75,0.0,2,3,2,0,0,0
1043734,57.09,18.18,1.78,15.52,0.0,0.0,13.2,0.13,14.34,7.72,0.0,4,3,2,1,5,0
1001773,36.07,,0.72,15.52,0.0,0.0,54.34,3.05,33.64,32.11,0.0,3,5,2,2,1,0
1011801,36.46,6.06,0.77,13.79,0.0,0.0,40.45,0.77,68.83,61.76,0.0,4,5,0,0,1,0
1025212,11.9,12.12,1.54,20.69,0.0,0.0,39.34,0.75,25.76,35.05,0.0,2,3,1,0,1,4
1028656,15.97,18.18,1.5,17.24,8.33,20.0,36.89,1.13,24.91,21.08,0.0,2,3,1,1,1,5
1028295,20.41,,1.73,10.34,0.0,0.0,69.34,2.43,45.57,47.18,0.0,2,3,1,1,10,4
1022933,14.42,24.24,1.11,31.03,0.0,0.0,46.16,4.22,27.74,37.75,0.0,2,5,1,0,1,4
1002530,77.77,18.18,1.7,22.41,0.0,0.0,11.86,1.18,26.3,35.78,0.0,5,3,1,1,11,5
1016914,31.54,24.24,0.73,29.31,8.33,20.0,28.6,1.0,23.94,19.85,0.0,3,3,0,0,1,2
1011955,49.87,24.24,1.32,20.69,0.0,0.0,70.5,1.15,13.69,18.63,0.0,4,3,2,2,1,0
1011982,26.41,6.06,1.54,12.07,0.0,0.0,32.14,1.43,44.5,45.83,0.0,2,3,0,1,8,0
1003332,49.87,9.09,3.82,17.24,0.0,0.0,24.87,0.57,26.75,12.13,100.0,4,5,1,1,10,4
1044963,27.8,,1.97,27.59,0.0,0.0,41.37,1.25,25.76,35.05,60.0,3,3,2,1,1,0
1047189,26.73,12.12,2.65,6.9,0.0,0.0,58.37,0.81,24.91,21.08,60.0,2,3,0,1,5,0
1033796,22.75,12.12,0.7,12.07,0.0,0.0,25.94,1.19,51.29,54.41,60.0,3,3,2,0,3,4
1040656,27.03,15.15,1.17,13.79,8.33,20.0,43.91,1.62,19.09,25.98,0.0,3,3,0,1,1,5
1037552,24.72,27.27,2.27,18.97,8.33,20.0,9.12,0.73,30.73,28.43,20.0,3,5,2,0,2,0
1029973,41.31,24.24,1.48,15.52,0.0,0.0,87.5,0.71,47.8,50.0,0.0,3,3,1,1,1,0
1042829,4.87,6.06,0.76,8.62,0.0,0.0,41.29,0.88,60.6,66.18,60.0,1,3,1,0,2,0
1006556,65.79,24.24,2.32,18.97,16.67,20.0,49.74,1.11,2.43,3.31,0.0,6,5,2,0,11,0
1008551,28.8,27.27,0.99,34.48,0.0,0.0,10.87,1.46,37.52,37.01,0.0,3,3,0,2,1,0
1042778,55.32,12.12,1.47,15.52,8.33,20.0,21.34,1.04,55.94,60.29,0.0,4,5,2,0,4,2
1023825,40.1,27.27,2.91,24.14,0.0,0.0,63.01,2.13,28.73,39.09,0.0,3,3,1,0,1,0
1031528,74.01,9.09,3.06,17.24,0.0,0.0,42.55,2.04,67.58,60.29,0.0,5,3,2,0,3,0
1023575,7.95,18.18,0.78,18.97,8.33,20.0,34.25,0.64,11.72,4.41,0.0,1,3,1,1,2,3
1012666,41.82,12.12,1.14,8.62,8.33,20.0,9.26,0.48,21.03,16.18,0.0,4,3,2,1,11,0
1042075,9.28,48.48,2.55,34.48,0.0,0.0,25.37,3.31,41.6,29.66,0.0,1,3,0,0,4,3
1037604,37.02,27.27,2.77,43.1,0.0,0.0,48.6,1.14,0.0,0.0,0.0,3,3,1,0,2,5
1005081,43.98,6.06,2.31,8.62,0.0,0.0,39.41,0.42,21.79,29.66,0.0,3,3,1,1,10,0
1039310,7.95,9.09,1.68,15.52,0.0,0.0,21.34,0.64,16.08,9.93,0.0,1,3,0,0,1,0
1040363,54.98,12.12,1.17,22.41,0.0,0.0,23.79,2.45,62.18,53.92,0.0,4,5,0,0,8,0
1014207,26.75,18.18,0.72,13.79,0.0,0.0,46.26,2.5,38.9,52.94,0.0,3,3,2,1,3,0
1026184,43.8,21.21,0.48,10.34,0.0,0.0,21.52,0.52,24.88,9.93,0.0,4,5,1,2,2,2
1037801,28.23,48.48,2.6,55.17,0.0,0.0,32.42,7.99,34.67,47.18,0.0,3,3,2,0,10,0
1004052,10.98,12.12,1.29,15.52,0.0,0.0,12.68,0.75,45.57,47.18,0.0,1,3,2,0,8,1
1027687,54.87,27.27,1.61,32.76,0.0,0.0,58.21,3.43,2.43,3.31,0.0,5,5,2,0,1,0
1032175,1.85,24.24,0.87,18.97,0.0,0.0,22.5,1.44,67.58,75.0,0.0,1,3,0,1,11,4
1035267,57.58,12.12,1.09,8.62,0.0,0.0,36.83,1.27,7.29,9.93,0.0,5,3,2,1,0,5
1038051,7.95,9.09,2.2,13.79,0.0,0.0,3.4,0.11,21.07,28.68,0.0,1,5,1,2,1,0
1044936,57.17,21.21,3.1,24.14,0.0,0.0,35.32,0.78,10.85,3.31,0.0,5,3,2,1,11,0
1014329,0.03,18.18,1.62,15.52,0.0,0.0,37.06,1.72,20.89,28.43,0.0,1,3,0,1,1,4
1028924,8.88,15.15,2.1,12.07,8.33,20.0,42.76,0.59,41.3,41.79,0.0,1,3,1,2,1,4
1044163,22.89,24.24,1.14,37.93,0.0,0.0,8.21,2.28,42.59,57.97,0.0,2,3,1,2,5,6
1031637,59.15,15.15,2.09,12.07,0.0,0.0,43.13,0.44,11.89,16.18,0.0,6,5,1,2,1,0
1047781,40.31,45.45,2.35,32.76,0.0,0.0,63.14,3.82,23.0,7.72,0.0,4,3,2,1,1,0
1028191,33.84,18.18,1.63,13.79,0.0,0.0,57.24,4.99,21.79,29.66,0.0,4,5,1,1,1,0
1007111,53.84,12.12,1.35,10.34,0.0,0.0,87.24,2.43,46.63,48.53,0.0,5,3,1,0,4,0
1002461,26.07,15.15,0.47,10.34,0.0,0.0,55.63,0.83,23.77,32.35,0.0,3,3,1,1,4,0
1036280,28.12,9.09,0.64,8.62,0.0,0.0,57.24,2.21,30.73,28.43,0.0,2,5,1,0,1,0
1020850,36.07,15.15,1.2,12.07,0.0,0.0,72.68,1.65,30.73,28.43,0.0,3,5,2,0,7,0
1033916,18.89,21.21,2.24,31.03,0.0,0.0,55.8,4.55,28.73,39.09,0.0,2,3,1,0,2,0
1046332,18.22,15.15,3.43,10.34,0.0,0.0,35.36,0.59,16.96,11.03,0.0,2,3,2,1,1,0
1016020,30.45,15.15,1.46,8.62,0.0,0.0,44.01,0.83,9.98,2.21,0.0,3,3,2,1,4,0
1040276,13.39,,0.52,1.72,0.0,0.0,0.0,0.0,71.32,64.71,0.0,1,3,1,2,1,0
1041580,45.25,12.12,2.67,10.34,0.0,0.0,69.57,2.6,32.25,18.63,0.0,5,3,1,0,1,0
1018417,34.97,18.18,2.32,18.97,0.0,0.0,28.32,2.04,39.53,27.21,0.0,3,3,0,0,2,0
1045404,31.44,9.09,1.3,10.34,0.0,0.0,33.06,1.55,67.58,60.29,0.0,3,3,1,2,0,0
1024885,7.5,15.15,1.67,13.79,0.0,0.0,41.71,1.47,15.49,21.08,40.0,1,3,1,0,10,0
1046175,65.79,12.12,1.32,10.34,0.0,0.0,65.63,0.77,53.03,43.14,20.0,5,5,1,0,6,9
1029178,27.46,,2.5,29.31,0.0,0.0,79.55,11.1,54.78,58.82,60.0,3,3,0,1,0,4
1045480,1.85,3.03,1.19,10.34,0.0,0.0,1.82,0.06,36.1,23.16,20.0,1,3,0,1,5,2
1039075,22.98,21.21,2.71,31.03,0.0,0.0,45.63,2.1,40.57,28.43,20.0,2,5,0,0,1,4
1004341,15.24,27.27,2.03,18.97,0.0,0.0,55.87,6.72,32.25,18.63,40.0,1,3,1,1,6,0
1037327,37.54,18.18,0.98,10.34,16.67,40.0,23.72,0.86,37.82,51.47,20.0,3,3,0,1,2,5
1042448,52.09,18.18,1.86,27.59,8.33,20.0,38.19,1.05,51.89,41.79,60.0,5,5,2,1,8,0
1028503,8.26,3.03,2.11,27.59,0.0,0.0,14.11,0.32,56.15,46.81,60.0,1,3,2,1,0,0
1045713,13.66,15.15,1.27,17.24,0.0,0.0,73.85,4.46,27.82,24.75,60.0,1,3,2,0,1,4
1044271,34.97,9.09,0.95,5.17,0.0,0.0,55.3,0.69,47.8,50.0,40.0,3,5,1,1,1,5
1024533,31.75,27.27,1.81,15.52,0.0,0.0,55.38,0.91,13.69,18.63,60.0,4,3,1,1,3,0
1035342,31.75,15.15,1.84,12.07,0.0,0.0,48.83,0.73,18.19,24.75,20.0,4,3,1,0,2,0
1034530,38.22,15.15,2.49,22.41,0.0,0.0,68.07,1.33,35.66,48.53,60.0,3,5,0,0,2,0
1026973,20.59,24.24,1.21,13.79,0.0,0.0,49.29,0.87,60.1,51.47,0.0,3,3,0,1,2,0
1014824,27.74,21.21,2.09,13.79,0.0,0.0,78.3,6.57,24.88,9.93,40.0,3,5,0,0,3,0
1029201,30.42,,1.31,8.62,0.0,0.0,55.45,3.26,30.49,16.54,0.0,2,5,2,2,7,5
1008529,67.98,9.09,2.78,13.79,0.0,0.0,9.82,0.07,26.3,35.78,0.0,5,5,0,1,3,0
1017570,21.27,6.06,0.97,6.9,8.33,0.0,54.43,0.39,16.46,0.0,0.0,2,3,1,0,1,0
1012978,25.14,45.45,2.32,31.03,0.0,0.0,57.41,4.47,52.45,55.88,0.0,2,3,0,0,1,4
1025987,22.89,9.09,2.09,10.34,0.0,0.0,39.03,3.87,25.39,34.56,0.0,2,5,0,0,8,4
1023585,27.03,24.24,1.37,17.24,0.0,0.0,27.69,1.03,51.89,41.79,0.0,3,5,2,0,5,0
1047140,2.22,12.12,1.65,10.34,0.0,0.0,74.9,3.5,18.7,13.24,0.0,1,3,0,2,1,4
1018876,31.75,9.09,1.45,10.34,0.0,0.0,48.02,0.54,17.83,12.13,0.0,4,5,2,0,0,0
1048976,48.87,18.18,1.6,13.79,0.0,0.0,82.08,3.5,37.82,51.47,0.0,4,3,0,1,5,4
1026715,32.33,6.06,0.58,15.52,0.0,0.0,12.91,0.81,12.16,16.54,0.0,3,5,2,1,10,6
1012493,43.15,18.18,1.47,12.07,0.0,0.0,65.59,1.5,26.85,23.53,0.0,3,3,1,1,1,0
1010850,5.0,9.09,0.75,13.79,0.0,0.0,25.48,1.11,33.5,45.59,0.0,1,3,0,0,1,0
1046690,7.95,12.12,1.18,22.41,0.0,0.0,19.13,0.9,27.68,13.24,0.0,1,3,1,1,1,0
1004360,28.12,12.12,1.81,18.97,0.0,0.0,51.73,1.23,27.74,37.75,0.0,2,3,2,1,5,0
1011736,28.53,9.09,1.08,8.62,0.0,0.0,52.65,0.78,67.58,60.29,0.0,2,3,0,0,6,0
1011022,55.17,24.24,1.92,32.76,0.0,0.0,39.3,1.63,22.97,18.63,0.0,5,5,2,1,3,0
1039671,38.11,9.09,2.29,8.62,0.0,0.0,69.29,1.06,47.32,36.4,0.0,3,3,1,2,2,0
1013360,29.83,9.09,0.48,10.34,0.0,0.0,31.38,0.89,37.45,24.75,0.0,3,3,1,2,4,0
1008059,23.67,12.12,2.53,12.07,0.0,0.0,22.86,0.68,13.69,18.63,0.0,3,3,1,1,2,0
1023783,31.13,12.12,3.12,8.62,0.0,0.0,38.04,0.92,61.35,52.94,0.0,4,5,1,1,1,0
1010110,25.03,9.09,1.42,6.9,0.0,0.0,68.72,3.06,24.91,21.08,0.0,2,3,1,0,1,0
1001889,32.57,12.12,1.42,8.62,0.0,0.0,59.31,0.67,24.91,21.08,0.0,3,3,2,0,3,0
1014854,15.97,27.27,1.04,18.97,0.0,0.0,39.46,2.41,37.45,24.75,0.0,2,3,0,1,1,0
1046356,30.02,9.09,1.34,29.31,0.0,0.0,1.61,0.21,48.19,50.49,0.0,3,5,2,0,1,0
1004888,37.79,18.18,3.38,13.79,0.0,0.0,89.35,0.66,10.85,3.31,0.0,4,3,2,1,0,4
1005633,37.09,12.12,1.12,31.03,0.0,0.0,56.25,0.52,30.73,28.43,0.0,4,3,0,1,10,0
1016683,22.06,24.24,2.24,32.76,0.0,0.0,45.84,2.53,11.72,4.41,0.0,2,3,0,2,7,0
1003008,38.11,27.27,2.35,22.41,0.0,0.0,68.23,2.54,60.1,51.47,0.0,3,5,0,0,5,4
1022892,24.7,3.03,2.47,8.62,8.33,0.0,46.91,0.92,37.03,36.4,0.0,3,3,0,1,1,0
1015067,38.68,9.09,3.32,17.24,0.0,0.0,33.66,1.43,29.76,27.21,0.0,4,3,1,0,2,0
1042532,40.31,18.18,2.39,15.52,0.0,0.0,69.07,1.18,4.86,6.62,0.0,4,5,0,1,4,0
1004336,62.71,33.33,3.06,24.14,8.33,20.0,34.74,1.44,13.69,18.63,0.0,5,3,2,1,1,7
1003192,25.6,15.15,2.56,22.41,0.0,0.0,35.48,0.47,31.7,43.14,0.0,2,3,0,1,10,4
1036180,45.0,12.12,2.99,12.07,8.33,20.0,43.72,0.52,23.94,8.82,0.0,3,5,2,1,1,0
1028009,26.75,6.06,2.26,5.17,0.0,0.0,79.82,0.56,22.97,18.63,0.0,3,3,2,2,3,4
1024813,43.98,9.09,2.88,10.34,0.0,0.0,30.92,0.68,21.32,16.54,60.0,3,5,0,0,9,0
1046657,49.52,27.27,2.58,15.52,8.33,20.0,24.8,1.78,58.75,49.88,0.0,5,3,2,2,9,2
1036844,21.78,12.12,1.01,24.14,0.0,0.0,30.04,0.89,21.13,5.51,0.0,2,3,2,0,1,0
1016388,29.83,21.21,2.07,24.14,0.0,0.0,42.5,1.45,45.03,33.7,20.0,3,3,2,2,4,4
1044160,29.93,33.33,0.97,34.48,8.33,20.0,58.78,2.49,43.89,32.35,60.0,3,3,2,1,1,5
1038867,80.9,12.12,2.78,24.14,0.0,0.0,52.73,2.49,25.81,11.03,0.0,5,3,0,2,2,0
1000725,23.12,27.27,0.91,37.93,0.0,0.0,31.26,4.6,34.9,33.7,60.0,2,3,1,2,7,0
1004891,30.17,18.18,0.94,31.03,8.33,20.0,42.78,0.87,38.9,52.94,40.0,3,3,2,2,10,0
1007810,13.36,12.12,0.26,5.17,0.0,0.0,67.82,0.67,15.21,8.82,60.0,1,3,0,2,4,0
1047544,11.85,21.21,1.84,25.86,0.0,0.0,50.59,1.75,28.73,39.09,20.0,1,3,1,1,1,0
1023422,13.68,15.15,1.49,18.97,0.0,0.0,44.55,2.65,65.09,57.35,0.0,2,5,1,1,5,0
1015557,29.28,21.21,1.94,15.52,8.33,20.0,34.9,0.82,33.83,32.35,0.0,3,3,2,0,4,2
1014374,15.04,18.18,1.27,20.69,0.0,0.0,15.98,0.62,23.94,19.85,0.0,2,3,1,1,1,0
1010257,17.5,3.03,0.46,6.9,16.67,0.0,73.47,1.78,35.97,35.05,60.0,2,3,1,1,0,0
1019922,21.27,12.12,2.23,12.07,0.0,0.0,69.49,4.73,63.84,55.88,60.0,2,3,1,1,1,3
1048679,37.62,6.06,2.35,10.34,0.0,0.0,27.77,0.86,14.59,19.85,40.0,3,3,2,1,7,7
1006329,28.12,3.03,0.62,12.07,8.33,20.0,0.54,0.0,37.82,51.47,60.0,3,3,0,0,1,2
1045779,33.15,33.33,1.91,31.03,8.33,20.0,45.38,1.98,24.76,33.7,60.0,3,3,1,0,8,0
1017835,10.89,6.06,0.86,17.24,0.0,0.0,36.51,1.23,32.69,44.49,60.0,1,3,2,0,1,0
1032832,20.56,12.12,1.33,12.07,0.0,0.0,27.05,1.37,34.61,33.33,40.0,2,3,1,0,5,5
1024326,27.0,21.21,3.07,29.31,0.0,0.0,76.79,7.34,47.7,49.88,0.0,3,3,0,0,1,5
1005222,20.59,9.09,2.26,6.9,0.0,0.0,71.17,8.63,26.75,12.13,0.0,3,5,1,1,11,0
1040027,24.26,15.15,0.42,6.9,0.0,0.0,84.76,3.82,45.03,33.7,0.0,3,5,1,1,2,4
1037894,24.73,9.09,1.98,6.9,0.0,0.0,62.68,0.89,38.9,52.94,0.0,2,3,1,1,2,2
1011794,31.75,15.15,2.99,22.41,0.0,0.0,58.75,13.25,7.29,9.93,0.0,4,3,2,0,1,1
1017011,49.82,18.18,1.05,15.52,8.33,20.0,62.23,3.02,33.83,32.35,0.0,4,5,0,1,4,0
1026959,28.12,27.27,2.1,22.41,0.0,0.0,26.02,1.01,41.06,55.88,0.0,3,3,1,1,5,0
1004127,41.82,6.06,2.95,15.52,0.0,0.0,46.25,0.72,10.54,14.34,0.0,4,3,2,2,11,5
1002827,31.44,6.06,1.57,5.17,0.0,0.0,83.9,0.92,10.85,3.31,0.0,3,3,0,0,2,0
1019290,70.77,39.39,0.88,36.21,8.33,20.0,53.39,5.03,26.75,36.4,0.0,6,5,2,0,5,4
1023591,15.24,12.12,2.12,34.48,0.0,0.0,8.23,0.47,40.61,55.27,0.0,1,3,2,0,2,0
1010770,28.76,24.24,0.92,13.79,0.0,0.0,30.51,0.56,60.6,66.18,0.0,2,3,0,1,1,0
1037982,15.96,9.09,0.2,13.79,0.0,0.0,32.91,2.1,11.35,15.44,0.0,2,3,0,0,3,2
1040367,28.53,15.15,0.97,13.79,0.0,0.0,51.43,0.88,12.59,5.51,0.0,2,3,2,0,8,4
1009380,26.75,21.21,1.53,18.97,0.0,0.0,51.37,1.58,26.85,23.53,0.0,3,3,1,0,1,2
1049867,42.44,15.15,1.36,20.69,0.0,0.0,51.4,1.94,32.69,44.49,0.0,3,5,2,0,0,0
1011210,33.57,18.18,1.08,18.97,0.0,0.0,43.04,5.5,53.62,57.35,0.0,3,5,1,1,1,4
1018084,8.8,9.09,0.58,13.79,0.0,0.0,13.78,0.41,22.69,30.88,0.0,1,3,1,2,0,0
1024221,48.01,9.09,0.91,6.9,33.33,0.0,66.35,1.39,23.94,19.85,0.0,4,5,1,0,1,0
1012527,29.84,3.03,0.78,17.24,0.0,0.0,7.08,0.23,55.94,60.29,0.0,3,3,1,0,3,0
1013430,36.0,24.24,1.73,27.59,0.0,0.0,55.05,13.9,27.74,37.75,0.0,4,3,1,0,6,2
1033637,20.36,33.33,1.8,20.69,0.0,0.0,36.48,1.38,41.06,55.88,0.0,2,3,0,1,2,4
1049438,28.12,6.06,2.5,8.62,0.0,0.0,71.17,0.69,33.83,32.35,0.0,3,3,1,2,0,0
1017202,22.81,15.15,1.84,24.14,0.0,0.0,61.96,1.37,21.03,16.18,0.0,2,3,1,0,6,0
1030423,46.13,6.06,0.16,1.72,0.0,0.0,86.34,0.69,30.17,16.18,0.0,4,3,2,1,8,0
1016522,99.1,15.15,2.16,15.52,0.0,0.0,40.54,2.5,3.24,4.41,0.0,6,5,2,1,4,0
1048408,5.86,24.24,1.85,29.31,0.0,0.0,20.54,1.07,20.89,28.43,0.0,1,3,0,1,2,4
1009036,8.85,9.09,0.21,10.34,0.0,0.0,16.75,0.99,78.8,73.53,0.0,2,3,1,0,1,5
1020749,7.98,9.09,1.68,15.52,0.0,0.0,54.89,2.17,65.09,57.35,0.0,1,3,1,0,1,2
1027723,3.67,15.15,0.39,13.79,0.0,0.0,5.14,0.5,32.6,44.36,0.0,1,3,0,1,4,9
1046038,1.85,12.12,1.5,15.52,0.0,0.0,52.86,1.97,25.81,11.03,0.0,1,3,0,2,1,0
1022426,31.75,15.15,0.47,8.62,8.33,20.0,35.98,0.45,18.33,2.21,0.0,4,3,2,1,1,5
1010516,34.97,12.12,2.38,18.97,0.0,0.0,79.5,2.11,43.43,44.49,0.0,3,5,1,1,0,0
1029778,23.67,21.21,2.7,25.86,0.0,0.0,35.89,4.97,16.08,9.93,20.0,3,5,1,2,6,0
1027109,42.16,30.3,2.79,22.41,0.0,0.0,56.71,4.61,41.3,41.79,60.0,4,3,0,2,2,0
1039024,10.36,12.12,1.17,17.24,0.0,0.0,27.65,2.05,58.75,49.88,0.0,2,5,1,0,2,0
1015856,62.23,15.15,1.4,20.69,0.0,0.0,37.86,1.16,11.72,4.41,0.0,6,5,2,1,5,0
1015633,75.31,30.3,2.76,31.03,0.0,0.0,53.42,3.12,21.03,16.18,80.0,5,5,0,0,1,0
1009287,43.8,30.3,1.58,31.03,0.0,0.0,31.01,1.8,15.49,21.08,0.0,4,3,2,1,2,0
1018258,11.85,24.24,1.89,20.69,0.0,0.0,26.56,2.0,47.7,49.88,60.0,1,3,0,0,6,2
