loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1012739,40.1,12.12,2.44,20.69,0.0,0.0,57.02,3.35,57.61,48.53,60.0,3,3,0,0,1,5
1008661,35.13,15.15,2.32,18.97,0.0,0.0,45.43,2.26,47.55,64.71,100.0,2,5,2,0,4,0
1021122,19.05,12.12,0.72,32.76,0.0,0.0,25.92,0.57,31.21,17.4,0.0,2,3,2,1,10,0
1024864,35.13,36.36,1.08,25.86,8.33,20.0,37.02,1.55,0.0,0.0,0.0,3,3,0,2,1,2
1045824,26.75,27.27,1.89,25.86,0.0,0.0,30.23,1.82,47.8,50.0,0.0,3,5,2,0,1,0
1047288,11.9,15.15,2.06,20.69,0.0,0.0,20.89,0.91,31.7,43.14,0.0,2,3,0,0,1,4
1000714,11.9,12.12,1.1,22.41,0.0,0.0,16.87,0.83,55.11,75.0,60.0,2,3,1,0,11,0
1033261,22.89,3.03,2.03,10.34,8.33,0.0,33.66,0.32,6.48,8.82,60.0,2,3,1,1,4,8
1038677,9.97,3.03,0.89,20.69,0.0,0.0,30.08,0.61,35.66,48.53,20.0,1,3,2,0,10,0
1008299,7.95,3.03,0.63,8.62,0.0,0.0,6.2,0.27,24.76,33.7,0.0,1,3,2,0,5,2
1035691,32.58,21.21,3.11,15.52,8.33,20.0,70.79,1.73,52.45,55.88,0.0,3,5,2,0,11,0
1048965,48.33,18.18,2.04,10.34,0.0,0.0,75.86,1.24,21.03,16.18,60.0,5,3,1,1,1,4
1039332,25.72,12.12,4.09,34.48,0.0,0.0,69.16,2.37,10.54,14.34,0.0,3,5,2,1,3,4
1010755,4.96,24.24,1.72,13.79,0.0,0.0,45.36,14.65,64.09,70.59,60.0,1,3,1,0,1,0
1045154,26.41,18.18,1.99,17.24,0.0,0.0,53.38,1.11,14.59,19.85,0.0,2,3,2,1,10,4
1041641,10.11,21.21,1.07,15.52,0.0,0.0,50.32,1.43,38.1,37.75,60.0,1,3,2,0,1,0
1029463,18.18,12.12,0.51,15.52,0.0,0.0,19.8,0.41,40.61,55.27,0.0,2,3,0,0,1,4
1011133,39.3,3.03,0.95,18.97,8.33,20.0,0.19,0.0,0.0,0.0,0.0,4,5,1,1,4,3
1013929,37.62,18.18,1.12,15.52,0.0,0.0,48.92,2.62,35.97,35.05,0.0,3,3,2,1,1,0
1030505,4.22,3.03,1.32,3.45,0.0,0.0,36.25,0.6,37.03,36.4,60.0,1,3,0,1,6,4
1013035,33.85,9.09,1.32,8.62,0.0,0.0,58.7,2.23,58.27,63.24,40.0,3,3,0,1,10,5
1047108,46.13,15.15,2.74,15.52,0.0,0.0,14.39,0.41,25.76,35.05,0.0,5,5,2,2,1,0
1032673,15.04,18.18,1.85,31.03,0.0,0.0,44.6,2.6,67.58,60.29,40.0,2,3,0,1,10,4
1041564,31.44,24.24,2.04,22.41,0.0,0.0,61.13,3.69,32.25,18.63,40.0,3,3,2,1,1,0
1006905,28.12,15.15,2.66,17.24,0.0,0.0,39.91,4.03,23.07,18.75,0.0,3,5,1,2,1,0
1023322,35.35,15.15,2.07,13.79,0.0,0.0,56.52,1.21,12.79,17.4,0.0,3,3,0,1,0,0
1022231,22.98,27.27,2.16,31.03,0.0,0.0,14.34,0.61,39.98,54.41,60.0,2,3,1,0,0,0
1007492,56.07,33.33,1.59,29.31,0.0,0.0,43.81,2.02,35.97,35.05,0.0,5,3,0,2,1,7
1036313,48.67,12.12,1.99,25.86,0.0,0.0,33.13,2.59,53.03,43.14,0.0,4,5,2,2,1,0
1007395,16.37,,1.93,13.79,0.0,0.0,60.92,0.68,68.83,61.76,60.0,2,3,0,0,4,0
1002781,29.93,18.18,3.06,18.97,0.0,0.0,82.95,0.82,11.72,4.41,0.0,3,3,1,0,1,0
1009983,55.17,51.52,3.23,67.24,0.0,0.0,25.2,4.04,39.17,39.09,0.0,4,5,2,1,2,0
1041607,24.7,9.09,1.14,18.97,0.0,0.0,18.32,0.91,11.89,16.18,0.0,3,3,1,0,1,0
1049336,27.71,18.18,0.59,13.79,0.0,0.0,54.11,3.73,41.3,41.79,0.0,3,5,2,0,1,0
1048508,26.72,15.15,2.57,17.24,0.0,0.0,9.18,1.24,43.89,32.35,60.0,3,3,0,1,7,8
1026983,41.82,12.12,3.16,15.52,0.0,0.0,57.88,0.62,37.03,36.4,20.0,4,3,2,0,11,9
1027335,40.31,15.15,3.15,17.24,0.0,0.0,34.55,1.02,24.76,33.7,20.0,4,3,1,2,2,0
1013680,2.87,12.12,1.5,17.24,0.0,0.0,41.8,1.11,71.32,64.71,0.0,1,3,0,1,2,0
